flow,compartment,unit,amount
hydrogen sulfide,Emissions / Emissions to water,kilogram,2.583703175961153e-07
Cesium-134,Emissions / Emissions to water,kilo Becquerel,2.5547818628387366e-07
Chlorate ion,Emissions / Emissions to water,kilogram,2.463656669787473e-07
tin,Emissions / Emissions to water,kilogram,2.4604318899759165e-07
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,2.434032388186091e-07
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,2.406887353450768e-07
Gypsum,resources / in ground,kilogram,2.375953696521814e-07
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,2.3341307684924223e-07
Manganese,Emissions / Emissions to air,kilogram,2.315159313087203e-07
Ulexite,resources / in ground,kilogram,2.3092561886227036e-07
Sulfate Ion,air,kilogram,2.2955904194076145e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.2328605975144515e-07
tungsten,Emissions / Emissions to water,kilogram,2.1943752800896028e-07
To Shrub Land,Land use / Land transformation,square meter,2.1698873681477595e-07
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,2.1659722157094954e-07
"Energy, Geothermal, Converted",natural resource,megajoule,2.1435920891849035e-07
Sulfide ion,water,kilogram,2.0400969505844706e-07
Chromium-51,water,kilo Becquerel,1.9816153224058086e-07
"Water, salt, sole",resources / in water,cubic meter,1.9168564261667518e-07
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,1.8741299437674023e-07
Hexane,Emissions / Emissions to air,kilogram,1.8512147018470707e-07
Propane,Emissions / Emissions to air,kilogram,1.8181401765684244e-07
Iron,Emissions / Emissions to soil,kilogram,1.6811280042228159e-07
Iodine-135,air,kilo Becquerel,1.6644399204136946e-07
Volatile Organic Compound,Emissions / Emissions to water,kilogram,1.5943208524918744e-07
Chromium,Emissions / Emissions to water,kilogram,1.5400158982057542e-07
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,1.5152297377979574e-07
Boron,Emissions / Emissions to air,kilogram,1.5134280311762146e-07
Talc,resources / in ground,kilogram,1.4915201569996287e-07
Ethyl Acetate,Emissions / Emissions to air,kilogram,1.413936782975622e-07
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,1.4139323075435813e-07
Silicon,Emissions / Emissions to soil,kilogram,1.3857519553017325e-07
Toluene,Emissions / Emissions to air,kilogram,1.3738982247957468e-07
Iodine-131,Emissions / Emissions to water,kilo Becquerel,1.3721452935333271e-07
Sulfur,Emissions / Emissions to water,kilogram,1.3124657189370612e-07
Chlorine,Emissions / Emissions to air,kilogram,1.277135304174841e-07
Bromine,Emissions / Emissions to air,kilogram,1.266280966453505e-07
Ethane,Emissions / Emissions to air,kilogram,1.2622497657796102e-07
Zinc,Emissions / Emissions to water,kilogram,1.2524868842684973e-07
Chromium,Emissions / Emissions to air,kilogram,1.2194741857922949e-07
Lithium,Emissions / Emissions to water,kilogram,1.2069261179273446e-07
Zinc,Emissions / Emissions to water,kilogram,1.1933325934761638e-07
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,1.1643122440239741e-07
Acetone,Emissions / Emissions to air,kilogram,1.161665153163586e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,1.1516305468399043e-07
Magnesium,Emissions / Emissions to air,kilogram,1.1501731403481907e-07
Silicon,Emissions / Emissions to air,kilogram,1.1176777118781156e-07
Manganese-54,Emissions / Emissions to water,kilo Becquerel,1.110482415688445e-07
Butane,Emissions / Emissions to air,kilogram,1.1067278026730496e-07
Xenon-138,air,kilo Becquerel,1.1004153349190376e-07
Boron,Emissions / Emissions to water,kilogram,1.093075198812503e-07
Iron,Emissions / Emissions to water,kilogram,1.0900139667944853e-07
Butane,Emissions / Emissions to air,kilogram,1.0829534308868312e-07
fluorane,Emissions / Emissions to air,kilogram,1.0779871300073975e-07
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,1.0673051587957068e-07
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,1.03826475406689e-07
Nitrogen,water,kilogram,1.015500792325205e-07
Chromium,Emissions / Emissions to soil,kilogram,1.0081568246303308e-07
Xenon-137,air,kilo Becquerel,1.0023574118428847e-07
Phosphate,Emissions / Emissions to water,kilogram,1.0020675939508137e-07
Antimony,Emissions / Emissions to water,kilogram,1.0002336736138493e-07
Silicon,Emissions / Emissions to air,kilogram,9.940811975546339e-08
Calcium,Emissions / Emissions to soil,kilogram,9.735917763959246e-08
Lithium,Emissions / Emissions to water,kilogram,9.457447293612934e-08
Zinc,Emissions / Emissions to air,kilogram,9.357545257755982e-08
Bromine,Emissions / Emissions to air,kilogram,9.248527327013822e-08
Lead,Emissions / Emissions to air,kilogram,9.226880430003687e-08
Isopropanol,Emissions / Emissions to air,kilogram,9.153941450919621e-08
Nitrate,Emissions / Emissions to air,kilogram,8.833049788456372e-08
Copper,Emissions / Emissions to air,kilogram,8.72052705184875e-08
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,8.71733394487272e-08
HFC-152a,Emissions / Emissions to air,kilogram,8.406973989472906e-08
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,8.245151965382234e-08
Lead(2+),Emissions / Emissions to water,kilogram,8.203099411952982e-08
Iodine-133,Emissions / Emissions to air,kilo Becquerel,8.17965413554181e-08
Phosphorus,Emissions / Emissions to air,kilogram,8.144973311586045e-08
Nickel,Emissions / Emissions to air,kilogram,8.122266838739953e-08
Sulfite,water,kilogram,7.98010743918732e-08
Sodium chloride,resources / in water,kilogram,7.596213602626026e-08
Iron,Emissions / Emissions to air,kilogram,7.499169971173851e-08
Mercury,Emissions / Emissions to water,kilogram,7.375118165779236e-08
Arsenic,Emissions / Emissions to water,kilogram,7.198092517349189e-08
Lead,Emissions / Emissions to air,kilogram,7.103805766815916e-08
Iodine,Emissions / Emissions to air,kilogram,7.030358433127025e-08
Phosphorus,Emissions / Emissions to soil,kilogram,6.928859488568198e-08
Fluoride Ion,Emissions / Emissions to soil,kilogram,6.928761603465363e-08
Strontium-89,water,kilo Becquerel,6.92132486346989e-08
fluoride,Emissions / Emissions to soil,kilogram,6.812293217533119e-08
Zinc,Emissions / Emissions to air,kilogram,6.635905873037416e-08
Zinc,Emissions / Emissions to air,kilogram,6.610722002063977e-08
Copper,Emissions / Emissions to air,kilogram,6.42020838621029e-08
Vanadium,Emissions / Emissions to air,kilogram,6.385676520436366e-08
Carbon black,emissions to air / unspecified,kilogram,6.380343667876101e-08
Zinc-65,water,kilo Becquerel,6.356049185772007e-08
copper,Emissions / Emissions to soil,kilogram,6.296582308327762e-08
Manganese,Emissions / Emissions to air,kilogram,6.052231186994326e-08
Silver,Resources / Resources from ground,kilogram,6.013788609080044e-08
Nickel,Emissions / Emissions to water,kilogram,5.966435690904664e-08
barium,Emissions / Emissions to air,kilogram,5.963715195664621e-08
Niobium-95,water,kilo Becquerel,5.9517926429725894e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,5.9217626167006556e-08
Benzene,Emissions / Emissions to water,kilogram,5.778153333038104e-08
Acetic Acid,Emissions / Emissions to air,kilogram,5.683495060116471e-08
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,5.614422213683715e-08
"Hydrocarbons, Chlorinated",air,kilogram,5.604800407790177e-08
manganese,Emissions / Emissions to soil,kilogram,5.5432301650481926e-08
arsenic,Emissions / Emissions to air,kilogram,5.45736234193062e-08
Selenium,Emissions / Emissions to water,kilogram,5.443488843484736e-08
Iodine,Emissions / Emissions to air,kilogram,5.3519428006221545e-08
Toluene,Emissions / Emissions to water,kilogram,5.328052428664906e-08
Nitrite,Emissions / Emissions to water,kilogram,5.3200288871983255e-08
Fluoride Ion,Emissions / Emissions to water,kilogram,5.224340887304404e-08
Acetone,Emissions / Emissions to air,kilogram,5.169588209014209e-08
"From Forest, Extensive",Land use / Land transformation,square meter,5.151125985222785e-08
Zinc,Emissions / Emissions to water,kilogram,5.058760233925447e-08
Aluminium,Emissions / Emissions to air,kilogram,5.0538805956507007e-08
Nickel,Emissions / Emissions to air,kilogram,4.9082019194606486e-08
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,4.8257243033290785e-08
Acetic Acid,Emissions / Emissions to air,kilogram,4.7494440417819955e-08
Selenium,Emissions / Emissions to air,kilogram,4.742908630092615e-08
Argon-41,air,kilo Becquerel,4.685544216991042e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,4.6406008079813494e-08
Waste water/m3,emissions to water / unspecified,cubic meter,4.5584720149760214e-08
Xylene,Emissions / Emissions to water,kilogram,4.449651179772292e-08
Propylene,Emissions / Emissions to water,kilogram,4.398424983028603e-08
Formaldehyde,Emissions / Emissions to air,kilogram,4.337952253274876e-08
Toluene,Emissions / Emissions to water,kilogram,4.242302278997235e-08
ammonium,Emissions / Emissions to water,kilogram,4.2141265033878004e-08
Argon,air,kilogram,3.9904383234830313e-08
Aluminium,Emissions / Emissions to soil,kilogram,3.9506498443391886e-08
"Oils, unspecified",Emissions / Emissions to soil,kilogram,3.7461711198341664e-08
strontium,Emissions / Emissions to air,kilogram,3.741387405201227e-08
Scandium,air,kilogram,3.685126034687954e-08
Methanol,Emissions / Emissions to air,kilogram,3.6706232192534605e-08
Phenol,Emissions / Emissions to water,kilogram,3.648984234541751e-08
Xylene,Emissions / Emissions to water,kilogram,3.529733090451451e-08
Dichloromethane,Emissions / Emissions to water,kilogram,3.51433012756584e-08
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,3.494096712870181e-08
Ethylene,Emissions / Emissions to air,kilogram,3.4811087317393977e-08
Manganese(2+),Emissions / Emissions to water,kilogram,3.449214695185707e-08
Benzene,Emissions / Emissions to water,kilogram,3.3906032133699945e-08
Arsenic,Emissions / Emissions to air,kilogram,3.34663641120233e-08
Phenol,Emissions / Emissions to water,kilogram,3.314386232252265e-08
Vanadium,Emissions / Emissions to water,kilogram,3.249271390272199e-08
M-xylene,Emissions / Emissions to air,kilogram,3.2385640089555696e-08
Boron,Emissions / Emissions to soil,kilogram,3.167595970050389e-08
thallium,Emissions / Emissions to water,kilogram,3.167249825960633e-08
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,3.114351024566759e-08
Bromate,Emissions / Emissions to water,kilogram,3.108417130509628e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,3.047907114082719e-08
Nitrate,Emissions / Emissions to air,kilogram,3.0381192300693276e-08
Ethane,Emissions / Emissions to air,kilogram,3.003468617298041e-08
Artificial Areas,Land use / Land occupation,square meter-year,3.002568184855387e-08
"Oils, biogenic",emissions to soil / unspecified,kilogram,2.939148006308831e-08
Fluoride Ion,Emissions / Emissions to water,kilogram,2.8973367076454334e-08
"Urban, Continuously Built",Land use / Land occupation,square meter-year,2.882960371757128e-08
Sodium-24,water,kilo Becquerel,2.8263911984322637e-08
Water,air,cubic meter,2.8123094044153515e-08
Sulfur,Emissions / Emissions to soil,kilogram,2.7075324471562618e-08
Cyanide,Emissions / Emissions to water,kilogram,2.696848609020555e-08
Methanol,Emissions / Emissions to air,kilogram,2.6577206688306924e-08
Xenon-131m,air,kilo Becquerel,2.6376546378942132e-08
Manganese,Emissions / Emissions to air,kilogram,2.626216512849863e-08
Cumene,Emissions / Emissions to water,kilogram,2.6156303554855665e-08
Heptane,Emissions / Emissions to air,kilogram,2.5982919702951765e-08
Cobalt-57,water,kilo Becquerel,2.4876260952488408e-08
Seabed,land use,square meter-year,2.471937907478961e-08
Iron,Emissions / Emissions to air,kilogram,2.4704920428275342e-08
Methanol,Emissions / Emissions to air,kilogram,2.4450707013412017e-08
Propylene Oxide,Emissions / Emissions to water,kilogram,2.4394104303467414e-08
Barium(2+),Emissions / Emissions to air,kilogram,2.429638719822991e-08
bromine,Emissions / Emissions to water,kilogram,2.421272736741245e-08
Tungsten,Emissions / Emissions to water,kilogram,2.406050066564552e-08
Ethylene,Emissions / Emissions to air,kilogram,2.3865016046633522e-08
CFC-114,Emissions / Emissions to air,kilogram,2.331577634656991e-08
Propylene,Emissions / Emissions to air,kilogram,2.3189499226400982e-08
silver,Emissions / Emissions to water,kilogram,2.2841252764854496e-08
Strontium,Emissions / Emissions to air,kilogram,2.2459764011255114e-08
"To Arable, Fallow",Land use / Land transformation,square meter,2.23945515049508e-08
Acetic Acid,Emissions / Emissions to air,kilogram,2.176265677967597e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,2.1724281497085325e-08
Propylene,Emissions / Emissions to air,kilogram,2.1630186137519616e-08
Copper,Emissions / Emissions to air,kilogram,2.1530453045061974e-08
Phosphorus,Emissions / Emissions to water,kilogram,2.131855531254466e-08
Zinc,Emissions / Emissions to air,kilogram,2.101621888022257e-08
Technetium-99m,water,kilo Becquerel,2.0793496768139738e-08
Zinc,Emissions / Emissions to soil,kilogram,2.0787227155971124e-08
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,2.0463149339516733e-08
Ethylene,Emissions / Emissions to air,kilogram,2.037243808030213e-08
Lead,Emissions / Emissions to air,kilogram,2.0287934414062707e-08
"From Arable, Fallow",Land use / Land transformation,square meter,1.996625804974268e-08
"Oils, biogenic",emissions to soil / industrial,kilogram,1.9519372943217506e-08
Nickel,Emissions / Emissions to air,kilogram,1.89038523486237e-08
Sodium bromide,resources / unspecified,kilogram,1.8843066160143212e-08
Vanadium,Emissions / Emissions to water,kilogram,1.8798997890133313e-08
Iodine-129,Emissions / Emissions to water,kilo Becquerel,1.8730556734602242e-08
Borax,resources / in ground,kilogram,1.82415731651701e-08
Molybdenum,Emissions / Emissions to air,kilogram,1.7919277058383217e-08
Ethanol,Emissions / Emissions to air,kilogram,1.7432496264720073e-08
Boron,Emissions / Emissions to air,kilogram,1.7300400150186705e-08
Phosphorus,Emissions / Emissions to air,kilogram,1.7300400150186705e-08
Hydroxide,water,kilogram,1.7014585063560655e-08
Barium(2+),Emissions / Emissions to air,kilogram,1.688189814358539e-08
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,1.6192738596358692e-08
"Hydrocarbons, Chlorinated",air,kilogram,1.5838027546433022e-08
"Volume Occupied, Final Repository For Low-active Radioactive Waste",land use,cubic meter,1.5630262988171684e-08
Strontium(2+),Emissions / Emissions to air,kilogram,1.555533641226396e-08
Radon-220,air,kilo Becquerel,1.5437283849639326e-08
Titanium,Emissions / Emissions to water,kilogram,1.474762831274182e-08
Xylene,Emissions / Emissions to air,kilogram,1.43544579302408e-08
Ethylene,Emissions / Emissions to water,kilogram,1.387664352223013e-08
Strontium,Emissions / Emissions to soil,kilogram,1.3864721947812443e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,1.3689894521826998e-08
Fluorine,Emissions / Emissions to air,kilogram,1.351513945478404e-08
Acetylene,Emissions / Emissions to air,kilogram,1.3496405110938897e-08
Manganese,Emissions / Emissions to air,kilogram,1.2519960001040469e-08
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.223272529127378e-08
Hypochlorite,water,kilogram,1.204043411114131e-08
Cyanide,Emissions / Emissions to air,kilogram,1.19550106483995e-08
"Volume Occupied, Underground Deposit",land use,cubic meter,1.183604242961635e-08
Propylene Oxide,Emissions / Emissions to air,kilogram,1.163274734546784e-08
Scandium,water,kilogram,1.140675116882943e-08
Bauxite,soil,kilogram,1.1000644028872854e-08
Cumene,Emissions / Emissions to air,kilogram,1.0884920791174445e-08
Propylene,Emissions / Emissions to air,kilogram,1.052233585710742e-08
Cobalt,Emissions / Emissions to air,kilogram,1.0469595077776308e-08
Tellurium-123m,water,kilo Becquerel,1.0434632598054616e-08
Cobalt,Emissions / Emissions to water,kilogram,1.0365635602590675e-08
Magnesium,Emissions / Emissions to soil,kilogram,1.0198727530891063e-08
Black carbon,emissions to air / unspecified,kilogram,1.0067989008495963e-08
Methanol,Emissions / Emissions to water,kilogram,9.95372662492727e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,9.934305808697503e-09
Copper,Emissions / Emissions to water,kilogram,9.794990629082181e-09
Vanadium(2+),Emissions / Emissions to air,kilogram,9.744836568938395e-09
Ethyl Benzene,Emissions / Emissions to water,kilogram,9.685239659878126e-09
Copper,Emissions / Emissions to water,kilogram,9.563119644256061e-09
Titanium,Emissions / Emissions to water,kilogram,9.492271027571872e-09
Antimony,Emissions / Emissions to air,kilogram,9.260078800086573e-09
Lead,Emissions / Emissions to water,kilogram,9.123299924222619e-09
Cobalt,Resources / Resources from ground,kilogram,9.092971879292998e-09
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,9.068163723469392e-09
Pentachlorophenol,Emissions / Emissions to air,kilogram,9.00771673294969e-09
Cerium,natural resource,kilogram,8.966406445977591e-09
Kieserite,soil,kilogram,8.94471721719462e-09
Benzene,Emissions / Emissions to air,kilogram,8.728237948909747e-09
"Wood, primary forest, standing",resources / biotic,cubic meter,8.696089894493281e-09
Soil,soil,kilogram,8.638112094256503e-09
Ethyl Benzene,Emissions / Emissions to air,kilogram,8.58512235739259e-09
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,8.564544062763142e-09
Selenium,Emissions / Emissions to air,kilogram,8.549796190328866e-09
Acrolein,Emissions / Emissions to air,kilogram,8.41027467195292e-09
Carbon-14,Emissions / Emissions to water,kilo Becquerel,8.40345992169392e-09
Chlorobenzene,Emissions / Emissions to water,kilogram,8.357175154409459e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,8.331315195896167e-09
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,8.321826213496053e-09
Cobalt,Emissions / Emissions to air,kilogram,8.270435564187016e-09
Oxygen,air,kilogram,8.261999928202921e-09
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,8.189085873540222e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,8.047245262364208e-09
Cadmium,Emissions / Emissions to air,kilogram,8.022936945562345e-09
Uranium-238,Emissions / Emissions to air,kilo Becquerel,7.781845109882052e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,7.465635480676773e-09
Lead,Emissions / Emissions to air,kilogram,7.2983929394739734e-09
Zirconium,Resources / Resources from ground,kilogram,7.20226028028461e-09
Bromide ion,Emissions / Emissions to water,kilogram,7.139288315922525e-09
Toluene,Emissions / Emissions to air,kilogram,7.091490101158835e-09
chromium,Emissions / Emissions to soil,kilogram,6.929664992691004e-09
To Seabed,land use,square meter,6.6816256525259e-09
Fluosilicic Acid,water,kilogram,6.675078037652138e-09
Chromium(6+),Emissions / Emissions to air,kilogram,6.638853078259043e-09
Copper,Emissions / Emissions to water,kilogram,6.555308589017837e-09
Benzaldehyde,Emissions / Emissions to air,kilogram,6.509224405668676e-09
Pentane,Emissions / Emissions to air,kilogram,6.4387380552978816e-09
Ethanol,Emissions / Emissions to air,kilogram,6.4319542316025896e-09
Nitrogen,water,kilogram,6.379461750252758e-09
Copper,Emissions / Emissions to air,kilogram,6.3663803922349704e-09
Silicon,Emissions / Emissions to air,kilogram,6.307230029748715e-09
N-propanol,Emissions / Emissions to air,kilogram,6.290272133995171e-09
Chromium,Emissions / Emissions to air,kilogram,6.245974242241687e-09
Trifluoromethane,Emissions / Emissions to air,kilogram,6.205339088497906e-09
Formic Acid,Emissions / Emissions to air,kilogram,6.09084956380093e-09
Cadmium,Resources / Resources from ground,kilogram,6.022882348195036e-09
Chrysotile,resources / in ground,kilogram,5.848349333234281e-09
Propane,Emissions / Emissions to air,kilogram,5.702440648994272e-09
Benzaldehyde,Emissions / Emissions to air,kilogram,5.6714635716674995e-09
Metazachlor,Emissions / Emissions to soil,kilogram,5.472971565642303e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,5.466242670304538e-09
Acetic Acid,Emissions / Emissions to water,kilogram,5.283681050155592e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,5.27559024345139e-09
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,5.275012439157958e-09
Selenium,Emissions / Emissions to air,kilogram,5.147924016192394e-09
Scandium,water,kilogram,5.123346863731545e-09
Isocyanic Acid,air,kilogram,4.978697442570146e-09
Sodium,air,kilogram,4.74989116532787e-09
Antimony,Emissions / Emissions to air,kilogram,4.740331518434026e-09
Cadmium,Emissions / Emissions to air,kilogram,4.716739044470412e-09
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,4.69397143222293e-09
M-xylene,Emissions / Emissions to air,kilogram,4.656317861329333e-09
Arsenic,Emissions / Emissions to air,kilogram,4.565062910760538e-09
Rubidium,water,kilogram,4.555202052685952e-09
Cyanide,Emissions / Emissions to water,kilogram,4.487909934147891e-09
Vermiculite,soil,kilogram,4.457181435823178e-09
Polonium-210,water,kilo Becquerel,4.432401682024181e-09
Phenol,Emissions / Emissions to air,kilogram,4.422950680436487e-09
Waste Heat,air,megajoule,4.417356308536628e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,4.3330644968275826e-09
Bromine,natural resource,kilogram,4.298866122722876e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,4.284370312811108e-09
Zirconium-95,water,kilo Becquerel,4.2791943284903996e-09
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,4.257556730402453e-09
Tungsten,Emissions / Emissions to air,kilogram,4.163348401688771e-09
Mercury,Emissions / Emissions to air,kilogram,4.095774997263224e-09
Zinc(2+),Emissions / Emissions to soil,kilogram,4.07718337199059e-09
"Sand, resource correction",resources / in ground,kilogram,4.030638950546e-09
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,3.995076545902865e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,3.970273255276235e-09
Methane (biogenic),Emissions / Emissions to air,kilogram,3.933636913608016e-09
Cesium-134,Emissions / Emissions to water,kilo Becquerel,3.899664719929961e-09
Cobalt,Emissions / Emissions to air,kilogram,3.759876417230233e-09
Barium(2+),Emissions / Emissions to water,kilogram,3.732307788443276e-09
Fluosilicic Acid,air,kilogram,3.708376791787038e-09
Calcium,Emissions / Emissions to air,kilogram,3.6859825002637975e-09
Ethylenediamine,Emissions / Emissions to air,kilogram,3.6775760597530306e-09
Magnesium,Emissions / Emissions to air,kilogram,3.6285712119262003e-09
"Volume Occupied, Final Repository For Radioactive Waste",land use,cubic meter,3.6201381130596835e-09
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,3.5922151145604533e-09
Rubidium,water,kilogram,3.5696929517889688e-09
Barium(2+),Emissions / Emissions to air,kilogram,3.558513354950464e-09
Sulfide ion,water,kilogram,3.2994179841052017e-09
Propanal,Emissions / Emissions to air,kilogram,3.2887445133353134e-09
Molybdenum,Emissions / Emissions to water,kilogram,3.2675879938175322e-09
Propionic Acid,Emissions / Emissions to air,kilogram,3.2391594398243294e-09
Sulfate Ion,air,kilogram,3.1686390941599784e-09
Tin atom,Emissions / Emissions to air,kilogram,3.042237561249637e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.96016926751142e-09
Lanthanum-140,water,kilo Becquerel,2.951140903578616e-09
Thorium-232,emissions to water / ocean,kilo Becquerel,2.9489986158141176e-09
Chlorine,Emissions / Emissions to air,kilogram,2.9314188579536285e-09
Ethanolamine,Emissions / Emissions to air,kilogram,2.9246046704983068e-09
Tin atom,Emissions / Emissions to air,kilogram,2.919373227552027e-09
Lead-210,water,kilo Becquerel,2.9130550198802652e-09
glyphosate,Emissions / Emissions to soil,kilogram,2.7322755782628555e-09
Styrene,Emissions / Emissions to air,kilogram,2.7272916820076456e-09
Lanthanum,natural resource,kilogram,2.6851697064677923e-09
Butene,Emissions / Emissions to air,kilogram,2.685143509217781e-09
Molybdenum,Emissions / Emissions to air,kilogram,2.6660927136847204e-09
Chlorine,Emissions / Emissions to water,kilogram,2.646659141092779e-09
Dichromate,water,kilogram,2.631053701822415e-09
Cyanide,Emissions / Emissions to air,kilogram,2.605220068441546e-09
Antimony-122,water,kilo Becquerel,2.521091820653551e-09
Ethyl Benzene,Emissions / Emissions to air,kilogram,2.514871047776896e-09
Acetylene,Emissions / Emissions to air,kilogram,2.4716064822268032e-09
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,2.427512580663806e-09
Glyphosate,Emissions / Emissions to soil,kilogram,2.3927150082507445e-09
Fluorine,Emissions / Emissions to air,kilogram,2.3673533584209546e-09
Molybdenum,Emissions / Emissions to air,kilogram,2.3135350100068434e-09
Nickel,Emissions / Emissions to water,kilogram,2.185622540501473e-09
Acetylene,Emissions / Emissions to air,kilogram,2.1735303343469806e-09
Tin atom,Emissions / Emissions to air,kilogram,2.146374888051412e-09
Nitrogen,water,kilogram,2.1384267450932546e-09
Formaldehyde,Emissions / Emissions to water,kilogram,2.129809046245838e-09
Gold,Resources / Resources from ground,kilogram,2.1100713853715644e-09
Ammonium,Emissions / Emissions to water,kilogram,2.0363442091902782e-09
Iodine-133,water,kilo Becquerel,2.033513280060813e-09
Acrolein,Emissions / Emissions to air,kilogram,2.0017838817744492e-09
Methyl acrylate,Emissions / Emissions to water,kilogram,1.9413642852037077e-09
Titanium,Emissions / Emissions to air,kilogram,1.9244029100663465e-09
O-xylene,Emissions / Emissions to air,kilogram,1.9004715151208267e-09
Tetrachloroethylene,Emissions / Emissions to air,kilogram,1.885753770786699e-09
Nitrite,Emissions / Emissions to water,kilogram,1.869312688374347e-09
Aluminium,Emissions / Emissions to air,kilogram,1.865787662001024e-09
Iron,Emissions / Emissions to air,kilogram,1.8406763034961133e-09
Sulfide ion,water,kilogram,1.7607808925347488e-09
Furan,Emissions / Emissions to air,kilogram,1.7294675315643571e-09
Nitric Acid,Emissions / Emissions to air,kilogram,1.7014547690896905e-09
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,1.7008454796425898e-09
Phosphorus,Emissions / Emissions to water,kilogram,1.682941202349301e-09
Barium-140,water,kilo Becquerel,1.6707848532924642e-09
Heptane,Emissions / Emissions to air,kilogram,1.6528993736740565e-09
Oxygen,natural resource,kilogram,-1.6424788257512789e-09
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,1.6423810757161339e-09
Cyanide,Emissions / Emissions to water,kilogram,1.610484735788228e-09
Chromium,Emissions / Emissions to air,kilogram,1.5686983494656257e-09
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,1.556959289131961e-09
Silver,Emissions / Emissions to air,kilogram,1.541564110986567e-09
Diflubenzuron,Emissions / Emissions to soil,kilogram,1.5280806763562215e-09
Neodymium,natural resource,kilogram,1.4784010350144872e-09
Nickel,Emissions / Emissions to air,kilogram,1.4272696278855963e-09
Potassium,air,kilogram,1.420297583995671e-09
Cadmium,Emissions / Emissions to air,kilogram,1.4065367105032796e-09
Nickel,Emissions / Emissions to water,kilogram,1.4035471868685098e-09
"Acidity, unspecified",emissions to water / river,kilogram,1.3728342504750455e-09
Water,air,cubic meter,1.3623964484252945e-09
Mercury,Emissions / Emissions to air,kilogram,1.3486363261541602e-09
Cerium-144,water,kilo Becquerel,1.3442105280397053e-09
Indium,Resources / Resources from ground,kilogram,1.340629712427637e-09
Beryllium,Emissions / Emissions to air,kilogram,1.2996398490185324e-09
Cadmium,Emissions / Emissions to water,kilogram,1.2918269717173994e-09
HFC-134a,Emissions / Emissions to air,kilogram,1.2862107119892626e-09
Iron-59,water,kilo Becquerel,1.2824592322273259e-09
Propanal,Emissions / Emissions to air,kilogram,1.244954673977622e-09
Ethanol,Emissions / Emissions to water,kilogram,1.2434839041962342e-09
Tin atom,Emissions / Emissions to water,kilogram,1.2011172607933062e-09
Aluminium,Emissions / Emissions to water,kilogram,1.1298841691369071e-09
Manganese,Emissions / Emissions to water,kilogram,1.1145739738933012e-09
Phosphorus,Emissions / Emissions to air,kilogram,1.0973078094530808e-09
