flow,compartment,unit,amount
From Dump Site,Land use / Land transformation,square meter,1.1363042586193566e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.1123591105281674e-07
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.080922169235492e-07
Arable,Land use / Land occupation,square meter-year,1.079149183801424e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.0571430245106449e-07
Hydrogen Chloride,Emissions / Emissions to air,kilogram,1.0471104801013879e-07
Ammonia,Emissions / Emissions to air,kilogram,1.0264908239946463e-07
To Unspecified,Land use / Land transformation,square meter,1.0071833113883055e-07
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,9.980736003387896e-08
tungsten,Emissions / Emissions to water,kilogram,9.89165255581728e-08
molybdenum,Emissions / Emissions to water,kilogram,9.888506646211684e-08
Thorium-232,emissions to water / river,kilo Becquerel,9.304653602535529e-08
Bauxite,soil,kilogram,9.04202044044004e-08
To Pasture/meadow,Land use / Land transformation,square meter,8.982472122088919e-08
"Metamorphous rock, graphite containing",resources / in ground,kilogram,8.742196723850905e-08
Formaldehyde,Emissions / Emissions to air,kilogram,8.676848007675174e-08
"Carboxylic Acids, Unspecified",water,kilogram,8.438453765856964e-08
Magnesium,Emissions / Emissions to air,kilogram,8.421033499681514e-08
Propane,Emissions / Emissions to air,kilogram,8.316850740556011e-08
Butane,Emissions / Emissions to air,kilogram,8.161483009754754e-08
Chromium VI,"emissions to water / groundwater, long-term",kilogram,8.054119634440145e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,7.953720627947084e-08
Sodium-24,water,kilo Becquerel,7.738972544485056e-08
Nitrogen,water,kilogram,7.554257899850096e-08
Hydrogen Chloride,Emissions / Emissions to air,kilogram,7.520587012868889e-08
antimony,Emissions / Emissions to water,kilogram,7.459927388146083e-08
cadmium,Emissions / Emissions to water,kilogram,7.425323479953084e-08
Uranium-235,Emissions / Emissions to air,kilo Becquerel,7.416477516036463e-08
Ammonium,Emissions / Emissions to water,kilogram,7.282196523393909e-08
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,7.108645686016632e-08
Oxygen,natural resource,kilogram,-7.088708271747793e-08
selenium,Emissions / Emissions to water,kilogram,7.045100389534543e-08
Potassium-40,air,kilo Becquerel,6.746501981921839e-08
Scandium,"emissions to water / groundwater, long-term",kilogram,6.458971272680308e-08
Carbon,soil,kilogram,6.367990761555877e-08
Cobalt-57,water,kilo Becquerel,6.217425579826341e-08
Calcium,Emissions / Emissions to air,kilogram,6.19612564169337e-08
Copper,Emissions / Emissions to air,kilogram,6.153262819622066e-08
aluminium,Emissions / Emissions to soil,kilogram,6.053248804081567e-08
Potassium-40,water,kilo Becquerel,6.004019946726389e-08
Hydrogen,air,kilogram,5.972383636612496e-08
Barium,Emissions / Emissions to water,kilogram,5.83149543027386e-08
Manganese,Emissions / Emissions to water,kilogram,5.829802732382318e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,5.770092445265817e-08
Fluorine,natural resource,kilogram,5.7252213226465734e-08
Lead,Emissions / Emissions to air,kilogram,5.6246105155214225e-08
"From Forest, Natural",Land use / Land transformation,square meter,5.585033951256562e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,5.582529863159929e-08
Pentane,Emissions / Emissions to air,kilogram,5.5369842241986336e-08
Titanium,Emissions / Emissions to air,kilogram,5.5140462801494786e-08
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,5.5011471372385585e-08
Iron,Emissions / Emissions to soil,kilogram,5.344226137550309e-08
"To Traffic Area, Road Network",Land use / Land transformation,square meter,5.292310799723642e-08
Radium-228,air,kilo Becquerel,5.216765243065796e-08
Fluorine,Emissions / Emissions to air,kilogram,5.1449053772793176e-08
"Carboxylic Acids, Unspecified",water,kilogram,5.0959032751634204e-08
Sulfur,Resources / Resources from ground,kilogram,4.968959617020491e-08
Sodium,air,kilogram,4.9603347538275474e-08
Magnesium,Emissions / Emissions to soil,kilogram,4.842719803956948e-08
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,4.780785558208935e-08
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,4.6890503763791046e-08
Barium(2+),Emissions / Emissions to water,kilogram,4.5688071315490184e-08
From Industrial Area,Land use / Land transformation,square meter,4.537196443104495e-08
