flow,compartment,unit,amount
"To Arable, Fallow",Land use / Land transformation,square meter,0.0077778362068815655
Ethylene,Emissions / Emissions to air,kilogram,0.007726989161743518
sulfur,Emissions / Emissions to soil,kilogram,0.007670528432539445
"Urban, Continuously Built",Land use / Land occupation,square meter-year,0.0076232612083037814
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,0.007350349484723242
Hexane,Emissions / Emissions to air,kilogram,0.007296327665846292
Ethylene,Emissions / Emissions to water,kilogram,0.007271592762721167
Iodide Ion,Emissions / Emissions to water,kilogram,0.007208495056587037
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,0.007139464758129145
Phosphorus,Emissions / Emissions to water,kilogram,0.007071666115899829
"From Arable, Fallow",Land use / Land transformation,square meter,0.007033705137844896
Butane,Emissions / Emissions to air,kilogram,0.007024790218274404
Propane,Emissions / Emissions to air,kilogram,0.006965812231122506
Gold,Resources / Resources from ground,kilogram,0.006868099793449405
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,0.006751581331185544
Iodine-135,air,kilo Becquerel,0.006685111520049563
Arsenic,Emissions / Emissions to water,kilogram,0.006563989609967273
Hexane,Emissions / Emissions to air,kilogram,0.006462906520727125
Barium(2+),Emissions / Emissions to soil,kilogram,0.006392107112855286
Methyl acrylate,Emissions / Emissions to water,kilogram,0.006342233585435901
Sulfide ion,water,kilogram,0.00631316357482674
Butane,Emissions / Emissions to air,kilogram,0.006301326703108223
Bromate,Emissions / Emissions to water,kilogram,0.006190874904158531
Acetic Acid,Emissions / Emissions to air,kilogram,0.0059829231029819175
Boron,Emissions / Emissions to air,kilogram,0.0059816157123167065
"Oils, unspecified",Emissions / Emissions to soil,kilogram,0.005879299048633883
Iodide Ion,Emissions / Emissions to water,kilogram,0.005609448915517274
Methanol,Emissions / Emissions to air,kilogram,0.005559024535180333
Calcium,Emissions / Emissions to air,kilogram,0.005433806656908963
Arsenic,Emissions / Emissions to air,kilogram,0.005404230651012079
Zinc,Emissions / Emissions to water,kilogram,0.0053976458211151875
N-propanol,Emissions / Emissions to air,kilogram,0.005268182332749903
Calcium,Emissions / Emissions to air,kilogram,0.00519925984812414
thallium,Emissions / Emissions to water,kilogram,0.005150111074525285
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,0.00510211377569795
Chromium-51,water,kilo Becquerel,0.005051016067331582
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,0.004952658144258242
Bromine,Emissions / Emissions to air,kilogram,0.004887997016466553
"Hydrocarbons, Chlorinated",air,kilogram,0.004862725845574664
Uranium-238,Emissions / Emissions to air,kilo Becquerel,0.004775572199506554
Aluminium,Emissions / Emissions to water,kilogram,0.00472393602497557
Methanol,Emissions / Emissions to air,kilogram,0.004710251144254843
Carbon-14,Emissions / Emissions to water,kilo Becquerel,0.004682471877848425
Chromium,Emissions / Emissions to water,kilogram,0.004495965544774918
Ethane,Emissions / Emissions to air,kilogram,0.004483667788534105
Potassium,soil,kilogram,0.00447620478721868
Waste Heat,air,megajoule,0.004441285539761278
Propylene,Emissions / Emissions to air,kilogram,0.004349588884894333
Bromine,Emissions / Emissions to water,kilogram,0.004335084967878597
Helium,air,kilogram,0.004321778553505537
Chromium,Emissions / Emissions to air,kilogram,0.004265760469767855
Antimony-125,Emissions / Emissions to water,kilo Becquerel,0.004076056409635249
Soil,soil,kilogram,0.00404976640982398
Ethanol,Emissions / Emissions to water,kilogram,0.0039170422242159235
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,0.003906504524013169
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,0.0038991629189699313
Oxygen,air,kilogram,0.0038734354708653746
Ethylene,Emissions / Emissions to air,kilogram,0.0038670217262506894
Aluminium,Emissions / Emissions to air,kilogram,0.003865713396934663
Antimony-124,Emissions / Emissions to water,kilo Becquerel,0.003793737196481427
Magnesium,Emissions / Emissions to soil,kilogram,0.00375000954972371
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,0.003739292554900484
Silicon,Emissions / Emissions to air,kilogram,0.0037214724378567612
Barium(2+),Emissions / Emissions to water,kilogram,0.0036472043445690892
"Hydrocarbons, Chlorinated",air,kilogram,0.003635172216900967
Ethanolamine,Emissions / Emissions to air,kilogram,0.003464112648926661
Thorium-234,air,kilo Becquerel,0.0034529278635281654
Sodium bromide,resources / unspecified,kilogram,0.003450728644196175
Protactinium-234,air,kilo Becquerel,0.0034500405567118027
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,0.003306397229473012
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,0.0032677566482166042
Kieserite,soil,kilogram,0.0032524041777105576
Acetic Acid,Emissions / Emissions to water,kilogram,0.003242964122231016
Water,air,cubic meter,0.003241550597052539
Potassium-40,air,kilo Becquerel,0.003207911760237892
"Volume Occupied, Underground Deposit",land use,cubic meter,0.003201292216731455
Iodine-133,Emissions / Emissions to air,kilo Becquerel,0.0031087034816983526
"Oils, biogenic",emissions to soil / forestry,kilogram,0.003065132251259607
Benzene,Emissions / Emissions to air,kilogram,0.0030294471594953616
Toluene,Emissions / Emissions to air,kilogram,0.0029830515599820074
Iron,Emissions / Emissions to air,kilogram,0.002960626092983475
silver,Emissions / Emissions to water,kilogram,0.002879740695878143
From Industrial Area,Land use / Land transformation,square meter,0.0028691050276075086
Potassium,air,kilogram,0.002858456081465192
Cumene,Emissions / Emissions to water,kilogram,0.002834460725029084
Lead(2+),Emissions / Emissions to water,kilogram,0.002822573750273315
Acetaldehyde,Emissions / Emissions to water,kilogram,0.0027934490000352118
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,0.0027612076692912226
Formaldehyde,Emissions / Emissions to air,kilogram,0.0027398233398831903
Propanal,Emissions / Emissions to air,kilogram,0.0027086044817024833
Toluene,Emissions / Emissions to air,kilogram,0.0026637387289735106
Vanadium(2+),Emissions / Emissions to air,kilogram,0.0025444034766002304
Manganese,Emissions / Emissions to air,kilogram,0.0025397046102993205
Cyanide,Emissions / Emissions to air,kilogram,0.0025032118270420086
Molybdenum,Emissions / Emissions to water,kilogram,0.002471915410881929
Iodine,Emissions / Emissions to air,kilogram,0.002455776108249378
Boron,Emissions / Emissions to air,kilogram,0.002421036151696656
Fluosilicic Acid,water,kilogram,0.0024090621384118605
Fluoride Ion,Emissions / Emissions to water,kilogram,0.002366462717522266
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,0.002300552982765467
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,0.0022864431669467134
Butyl acetate,Emissions / Emissions to water,kilogram,0.0022113493106563284
Manganese-54,Emissions / Emissions to water,kilo Becquerel,0.002169820532669578
Volatile Organic Compound,Emissions / Emissions to water,kilogram,0.0021675462902117837
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,0.00215536839657765
Copper(2+),Emissions / Emissions to soil,kilogram,0.002149545575702982
Toluene,Emissions / Emissions to air,kilogram,0.002088257663164735
Formaldehyde,Emissions / Emissions to air,kilogram,0.0020738720386195716
Xylene,Emissions / Emissions to air,kilogram,0.0019880531433218167
Nitric Acid,Emissions / Emissions to air,kilogram,0.0019158333999338046
Sodium,air,kilogram,0.0018986683698135854
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,0.0018911328940354052
"Sand, resource correction",resources / in ground,kilogram,0.0018896597146460868
Methane (biogenic),Emissions / Emissions to air,kilogram,0.0018892648371616801
Cobalt,Resources / Resources from ground,kilogram,0.0018174827673818378
Cadmium,Emissions / Emissions to air,kilogram,0.0018098975475812698
Propane,Emissions / Emissions to air,kilogram,0.0017803400203352884
Iron,Emissions / Emissions to air,kilogram,0.0017688850523478836
Butanol,Emissions / Emissions to water,kilogram,0.001701096242536981
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,0.0016841217095900423
Magnesium,Emissions / Emissions to air,kilogram,0.001666671743291974
Lithium,Emissions / Emissions to water,kilogram,0.0016395655080051082
Tin atom,Emissions / Emissions to air,kilogram,0.001629007097270347
Vermiculite,soil,kilogram,0.0016026416426923513
Magnesium,Emissions / Emissions to air,kilogram,0.0015398505731764696
Radium-228,air,kilo Becquerel,0.0015307259899176035
Ethane,Emissions / Emissions to air,kilogram,0.0015064000192263715
fluorane,Emissions / Emissions to air,kilogram,0.001504864966028359
Iron,Emissions / Emissions to water,kilogram,0.0014926215543959562
Boron,Emissions / Emissions to water,kilogram,0.0014849655487085584
Titanium,Emissions / Emissions to water,kilogram,0.0014599586258447772
Pentane,Emissions / Emissions to air,kilogram,0.001442235952813825
Thorium-232,emissions to air / low. pop.,kilo Becquerel,0.00140490834289747
Phenol,Emissions / Emissions to water,kilogram,0.0013935234671539661
Zinc-65,water,kilo Becquerel,0.0013840811835804012
Heptane,Emissions / Emissions to air,kilogram,0.0013555350053444232
Copper,Emissions / Emissions to air,kilogram,0.0013410113882133278
Fluosilicic Acid,air,kilogram,0.0013383678940081445
Uranium-235,Emissions / Emissions to air,kilo Becquerel,0.0013268978222124822
Hexafluoroethane,Emissions / Emissions to air,kilogram,0.0012794348186263302
Acetic Acid,Emissions / Emissions to air,kilogram,0.0012789863297907995
Silicon,Emissions / Emissions to soil,kilogram,0.0012784214211817365
Cumene,Emissions / Emissions to air,kilogram,0.0011795581283794248
"Oils, biogenic",emissions to soil / industrial,kilogram,0.0011782465785005797
Tungsten,Emissions / Emissions to water,kilogram,0.0011668838838956223
Lithium,Emissions / Emissions to water,kilogram,0.0011539176192528037
Sulfite,water,kilogram,0.001147919679647668
Chrysotile,resources / in ground,kilogram,0.0011408164071578495
Antimony,Emissions / Emissions to air,kilogram,0.0011356185178722903
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,0.0011321856549624224
Titanium,Emissions / Emissions to air,kilogram,0.0010913274861012066
Hexane,Emissions / Emissions to air,kilogram,0.0010825483711048099
Barium(2+),Emissions / Emissions to air,kilogram,0.0010679549694181205
Nickel,Emissions / Emissions to soil,kilogram,0.0010645120658491643
Fluorine,Emissions / Emissions to air,kilogram,0.0010182679436962633
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,0.0010125697956447214
Cesium-134,Emissions / Emissions to water,kilo Becquerel,0.001011273508279896
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,0.0009952739122876882
Sodium,air,kilogram,0.0009817381367282186
Strontium,Emissions / Emissions to air,kilogram,0.0009174086973698516
Antimony,Emissions / Emissions to air,kilogram,0.0009085391014056309
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,0.0009043894055668477
Chlorine,Emissions / Emissions to water,kilogram,0.0008812406472279953
Bromide ion,Emissions / Emissions to water,kilogram,0.0008744482038854805
Acetaldehyde,Emissions / Emissions to air,kilogram,0.0008602361915896594
Xylene,Emissions / Emissions to air,kilogram,0.0008548055706225952
Thorium-228,air,kilo Becquerel,0.0008307158555367812
Selenium,Emissions / Emissions to air,kilogram,0.0008218775823665311
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,0.00080508717183931
Potassium,air,kilogram,0.0008006024356841369
Copper,Emissions / Emissions to water,kilogram,0.0008001946653475819
Oxygen,natural resource,kilogram,-0.000770035802359796
Toluene,Emissions / Emissions to water,kilogram,0.000769139688681267
Iodine-131,Emissions / Emissions to water,kilo Becquerel,0.0007611021624968095
Toluene,Emissions / Emissions to water,kilogram,0.0007254662228943543
Acetone,Emissions / Emissions to air,kilogram,0.0007233437848563498
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,0.0007211972130841776
Tin atom,Emissions / Emissions to air,kilogram,0.0007010942878610995
Nickel,Emissions / Emissions to water,kilogram,0.0006828684491977419
acrylic acid,Emissions / Emissions to water,kilogram,0.0006777806842962384
Zinc,Emissions / Emissions to air,kilogram,0.0006731898029755946
Zinc(2+),Emissions / Emissions to soil,kilogram,0.0006720819889641422
Phenol,Emissions / Emissions to air,kilogram,0.0006694680405545171
Toluene,Emissions / Emissions to water,kilogram,0.0006680571848195499
"Oils, biogenic",emissions to soil / unspecified,kilogram,0.0006512466407763374
Sulfide ion,water,kilogram,0.0006433850043150449
Cadmium,Emissions / Emissions to water,kilogram,0.0006413418241674324
Phosphorus,Emissions / Emissions to soil,kilogram,0.0006395260489589576
Fluoride Ion,Emissions / Emissions to soil,kilogram,0.000639219278023775
Cobalt,Emissions / Emissions to water,kilogram,0.0006257980309854625
Silicon,Emissions / Emissions to air,kilogram,0.0006195736870711517
Potassium-40,air,kilo Becquerel,0.0006124918019948501
Polonium-210,water,kilo Becquerel,0.0006083696943988293
Xylene,Emissions / Emissions to water,kilogram,0.0006055611146722079
Carbon black,emissions to air / unspecified,kilogram,0.0005949241477231176
Strontium-89,water,kilo Becquerel,0.000591245436125579
Xylene,Emissions / Emissions to water,kilogram,0.0005902391052869
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,0.0005827189963456367
Formaldehyde,Emissions / Emissions to water,kilogram,0.0005798050007156383
Butene,Emissions / Emissions to air,kilogram,0.00057814414642694
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,0.0005668737184273455
Manganese,Emissions / Emissions to air,kilogram,0.0005665980416391524
Thorium-230,Emissions / Emissions to air,kilo Becquerel,0.0005587643909168226
Manganese,Emissions / Emissions to air,kilogram,0.0005470390519718827
To Agriculture,Land use / Land transformation,square meter,0.000544447612401712
"1,2-dichlorobenzene",Emissions / Emissions to water,kilogram,0.0005348539901209399
Nitrite,Emissions / Emissions to water,kilogram,0.0005286375109929613
Copper,Emissions / Emissions to air,kilogram,0.0005206271595006955
"Wood, primary forest, standing",resources / biotic,cubic meter,0.0005170840143081782
manganese,Emissions / Emissions to soil,kilogram,0.0005114132277504887
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,0.0005093645457623443
Mancozeb,Emissions / Emissions to soil,kilogram,0.0005087656717627892
Benzene,Emissions / Emissions to water,kilogram,0.0005060019876255414
Selenium,Emissions / Emissions to water,kilogram,0.0005035810317946986
Niobium-95,water,kilo Becquerel,0.0005017185515950809
Phenol,Emissions / Emissions to water,kilogram,0.0004992635402162727
Fluorine,Emissions / Emissions to air,kilogram,0.0004939374204524379
Manganese(2+),Emissions / Emissions to water,kilogram,0.0004781925070996275
Acetaldehyde,Emissions / Emissions to air,kilogram,0.0004747439323107705
Benzene,Emissions / Emissions to water,kilogram,0.00046226874444819834
From Agriculture,Land use / Land transformation,square meter,0.00045951251490545424
Propylene,Emissions / Emissions to air,kilogram,0.0004595043755242607
Phenol,Emissions / Emissions to water,kilogram,0.0004573137839966203
Tellurium,Resources / Resources from ground,kilogram,0.0004548680569098834
Hydrogen Peroxide,Emissions / Emissions to water,kilogram,0.00045172242753142405
Phosphorus,Emissions / Emissions to air,kilogram,0.0004413322662414597
HFC-134a,Emissions / Emissions to air,kilogram,0.00043886668292813613
Nickel,Emissions / Emissions to air,kilogram,0.0004287962879226785
Tellurium-123m,water,kilo Becquerel,0.0004285408860765173
Xylene,Emissions / Emissions to water,kilogram,0.0004245381490039027
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,0.00042345710035769765
Zinc,Emissions / Emissions to air,kilogram,0.00042074698186830655
Shale,soil,kilogram,0.00040316115120669996
Lead-210,water,kilo Becquerel,0.00039981205930055274
Isocyanic Acid,air,kilogram,0.000396266696752094
Chlorothalonil,Emissions / Emissions to soil,kilogram,0.0003917315727309475
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,0.0003914390926794982
"Acidity, unspecified",emissions to water / river,kilogram,0.000377114020210945
Manganese,Emissions / Emissions to air,kilogram,0.0003758002236367524
Sulfate Ion,air,kilogram,0.0003726091529096947
Ethanol,Emissions / Emissions to air,kilogram,0.00036793804521444124
Sodium Hydroxide,Emissions / Emissions to air,kilogram,0.0003620655263105451
Formic Acid,Emissions / Emissions to air,kilogram,0.00035795695386154844
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,0.0003546022353309896
Barium(2+),Emissions / Emissions to air,kilogram,0.0003523976243704381
"1,3-Butadiene",Emissions / Emissions to air,kilogram,0.0003515713744209623
Arsenic,Emissions / Emissions to water,kilogram,0.00035071821133584403
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,0.00034303822252103674
Waste water/m3,emissions to water / unspecified,cubic meter,0.0003419921296711845
Ethylene Oxide,Emissions / Emissions to air,kilogram,0.00034130902428394815
Acrolein,Emissions / Emissions to air,kilogram,0.00033106696406626343
Methyl acrylate,Emissions / Emissions to air,kilogram,0.0003246551616103869
Dichloromethane,Emissions / Emissions to water,kilogram,0.00032443198179431666
Technetium-99m,water,kilo Becquerel,0.0003220121675118412
Vanadium,Emissions / Emissions to water,kilogram,0.00032144915055489436
Bromine,natural resource,kilogram,0.0003214327114264542
Chromium,Emissions / Emissions to soil,kilogram,0.00032142948403029905
Nitrogen,water,kilogram,0.000308866516959892
Sulfate Ion,air,kilogram,0.0003080773534677504
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,0.0003080640875528174
Mercury,Emissions / Emissions to water,kilogram,0.0003075995671204837
Lead(2+),Emissions / Emissions to soil,kilogram,0.0003075169317999965
Ethylene Oxide,Emissions / Emissions to water,kilogram,0.00030369528114476067
Nickel,Emissions / Emissions to water,kilogram,0.00030355775942380274
Aluminium,Emissions / Emissions to air,kilogram,0.0002999831242535536
Acetaldehyde,Emissions / Emissions to air,kilogram,0.0002980417616805828
Acrylic Acid,Emissions / Emissions to air,kilogram,0.00028637592102467255
Heptane,Emissions / Emissions to air,kilogram,0.0002780518111649274
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,0.0002744955622908784
Argon,air,kilogram,0.0002734149145135432
Lead,Emissions / Emissions to air,kilogram,0.00026562669108562957
Benzaldehyde,Emissions / Emissions to air,kilogram,0.00025610475418843235
Titanium,Emissions / Emissions to air,kilogram,0.00025086556106586317
Isopropanol,Emissions / Emissions to air,kilogram,0.0002424762657979518
Selenium,Emissions / Emissions to air,kilogram,0.0002390403210722382
Chloroform,Emissions / Emissions to air,kilogram,0.00023705223001873333
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,0.00022836144700707966
Lead,Emissions / Emissions to air,kilogram,0.00022755202058572256
Isobutane,Emissions / Emissions to air,kilogram,0.0002238824125389468
Tetrachloroethylene,Emissions / Emissions to air,kilogram,0.0002173575301490833
fluoride,Emissions / Emissions to soil,kilogram,0.0002170448315726657
Iron,Emissions / Emissions to air,kilogram,0.00021005501085847436
Chlorine,Emissions / Emissions to air,kilogram,0.00020730657020666925
copper,Emissions / Emissions to soil,kilogram,0.00020723273012443523
Metazachlor,Emissions / Emissions to soil,kilogram,0.00020477976855267833
Scandium,water,kilogram,0.00020451575568825424
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,0.0002016785408087808
Chromium,Emissions / Emissions to soil,kilogram,0.00019740003074511574
Acetylene,Emissions / Emissions to air,kilogram,0.00019419169838271553
Zinc,Emissions / Emissions to soil,kilogram,0.00019188017317095472
Radium-228,air,kilo Becquerel,0.0001904309348745993
Hexafluoroethane,Emissions / Emissions to air,kilogram,0.00018911885000260154
Manganese,Emissions / Emissions to soil,kilogram,0.00018895869779581714
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,0.000188148690635443
Boron,Emissions / Emissions to soil,kilogram,0.00018472998994151075
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.0001844466664160333
Ammonium,Emissions / Emissions to water,kilogram,0.00018429849718802556
Butene,Emissions / Emissions to air,kilogram,0.00018377571869687784
M-xylene,Emissions / Emissions to air,kilogram,0.00018328910792699926
Magnesium chloride,resources / in ground,kilogram,0.00018069981965506386
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,0.00017800984844247925
Vinyl Chloride,Emissions / Emissions to air,kilogram,0.0001775998374044905
HFC-134a,Emissions / Emissions to air,kilogram,0.00017450681743624012
Cyanide,Emissions / Emissions to air,kilogram,0.00017136237005889712
Methanol,Emissions / Emissions to water,kilogram,0.000171002202100924
Seabed,land use,square meter-year,0.00016927527142969703
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,0.00016914396972438623
Ethyl Benzene,Emissions / Emissions to water,kilogram,0.00016663113317987545
Iodine-131,Emissions / Emissions to water,kilo Becquerel,0.00016553340092227752
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,0.00016196241307216844
Thorium-232,emissions to air / unspecified,kilo Becquerel,0.0001611338615656397
Ethyl Benzene,Emissions / Emissions to water,kilogram,0.00015555638011711527
Lead,Emissions / Emissions to air,kilogram,0.00014977214339203506
Styrene,Emissions / Emissions to air,kilogram,0.000148504804414346
Nitrate,Emissions / Emissions to air,kilogram,0.00014337942209898877
Anhydrite,resources / in ground,kilogram,0.0001423631254559261
Mercury,Emissions / Emissions to air,kilogram,0.00014219251423793823
Copper,Emissions / Emissions to air,kilogram,0.00014155293855818546
Acetylene,Emissions / Emissions to air,kilogram,0.00014141445795303
Cadmium(2+),Emissions / Emissions to soil,kilogram,0.0001402915202098576
Hydroxide,water,kilogram,0.00013949977750197091
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,0.00013778034333258792
Phenol,Emissions / Emissions to air,kilogram,0.00013746739776484532
Cumene,Emissions / Emissions to air,kilogram,0.00013745095162885773
Sodium-24,water,kilo Becquerel,0.00013738773323213356
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,0.00013501183321165713
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,0.0001344871458149991
Ethyl Benzene,Emissions / Emissions to air,kilogram,0.0001319574065075536
Chlorate ion,Emissions / Emissions to water,kilogram,0.0001314931894982547
Cadmium,Emissions / Emissions to water,kilogram,0.0001303007949353135
Water,air,cubic meter,0.00012906883192944114
Strontium,Emissions / Emissions to soil,kilogram,0.00012818324177421
Tin atom,Emissions / Emissions to air,kilogram,0.0001246596581138766
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,0.00012434555873577742
Silver(1+),Emissions / Emissions to air,kilogram,0.0001242476775830677
Phosphorus,Emissions / Emissions to water,kilogram,0.00012062444805048959
Glyphosate,Emissions / Emissions to soil,kilogram,0.00011898092544226636
Butene,Emissions / Emissions to water,kilogram,0.00011739002141940078
Cobalt-57,water,kilo Becquerel,0.00011431975201225935
Cinnabar,soil,kilogram,0.00011074565390977069
Magnesium,Emissions / Emissions to air,kilogram,0.00011063915090372275
Formaldehyde,Emissions / Emissions to water,kilogram,0.00011063637999986379
Nickel,Emissions / Emissions to air,kilogram,0.00010965768012055561
Aluminium,Emissions / Emissions to water,kilogram,0.00010766844371713404
Zinc,Emissions / Emissions to air,kilogram,0.00010730625827944876
2-methyl-1-propene,Emissions / Emissions to air,kilogram,0.0001072998428839578
Acetaldehyde,Emissions / Emissions to water,kilogram,0.00010552949619605251
Vanadium,Emissions / Emissions to air,kilogram,0.00010365328469433582
Chromium,Emissions / Emissions to air,kilogram,0.00010256452124325421
Thorium-228,air,kilo Becquerel,0.00010253973160117479
Furan,Emissions / Emissions to air,kilogram,0.00010164048497930735
Cobalt,Emissions / Emissions to air,kilogram,0.00010093438933868073
Acrolein,Emissions / Emissions to air,kilogram,9.796823072764776e-05
Ethyl Benzene,Emissions / Emissions to water,kilogram,9.74813169902078e-05
Sulfur Dioxide,Emissions / Emissions to air,kilogram,9.717855725027325e-05
barium,Emissions / Emissions to air,kilogram,9.680394319212613e-05
Benzaldehyde,Emissions / Emissions to air,kilogram,9.676730459305042e-05
Orbencarb,Emissions / Emissions to soil,kilogram,9.673718758719422e-05
Chlorine,Emissions / Emissions to air,kilogram,9.622139044722658e-05
Olivine,soil,kilogram,9.58063646148855e-05
"Hydrocarbons, Chlorinated",air,kilogram,9.479055263765453e-05
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,9.376573354078838e-05
Hypochlorite,water,kilogram,9.358258219771667e-05
Vinyl Chloride,Emissions / Emissions to air,kilogram,9.18528326317402e-05
Molybdenum,Emissions / Emissions to air,kilogram,9.1294047108464e-05
Arsenic,Emissions / Emissions to air,kilogram,9.066497198791519e-05
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,9.00946322978887e-05
Antimony,Emissions / Emissions to air,kilogram,8.934903903637454e-05
arsenic,Emissions / Emissions to air,kilogram,8.858474721872586e-05
Methyl Acetate,Emissions / Emissions to air,kilogram,8.688271877685347e-05
Cyanide,Emissions / Emissions to air,kilogram,8.55441351361077e-05
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,8.4869795221578e-05
Hydrogen Peroxide,Emissions / Emissions to air,kilogram,8.459187175883403e-05
Propionic Acid,Emissions / Emissions to air,kilogram,8.141532838083017e-05
Tin atom,Emissions / Emissions to water,kilogram,8.094970227314988e-05
Diflubenzuron,Emissions / Emissions to soil,kilogram,7.869148342036549e-05
Cerium,natural resource,kilogram,7.572543956366246e-05
O-xylene,Emissions / Emissions to air,kilogram,7.477344978657349e-05
Titanium,Emissions / Emissions to water,kilogram,7.476839694830966e-05
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,7.431574239603893e-05
Tin atom,Emissions / Emissions to water,kilogram,7.372970172493745e-05
Sodium,air,kilogram,7.191898701239643e-05
Calcium,Emissions / Emissions to air,kilogram,7.154342777377574e-05
Calcium,Emissions / Emissions to air,kilogram,7.128969853274372e-05
Scandium,water,kilogram,7.092698468916084e-05
"From Agriculture, Mosaic",Land use / Land transformation,square meter,7.037353241072498e-05
M-xylene,Emissions / Emissions to air,kilogram,6.789855422537177e-05
Chromium,Emissions / Emissions to water,kilogram,6.731056681102318e-05
Bromine,Emissions / Emissions to air,kilogram,6.683871581677468e-05
"Chlorinated Solvents, Unspecified",water,kilogram,6.665866501034186e-05
Vanadium,Emissions / Emissions to water,kilogram,6.622278543701936e-05
Vanadium(2+),Emissions / Emissions to air,kilogram,6.476989438253944e-05
chromium,Emissions / Emissions to soil,kilogram,6.393923630855944e-05
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,6.301731630198842e-05
CFC-10,Emissions / Emissions to air,kilogram,6.268485679000423e-05
Americium-241,Emissions / Emissions to water,kilo Becquerel,6.208049021612055e-05
Rubidium,water,kilogram,6.192978297904137e-05
Arsenic,Emissions / Emissions to soil,kilogram,6.192693041233542e-05
Cobalt,Emissions / Emissions to air,kilogram,6.128359124059681e-05
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,6.102549035018061e-05
strontium,Emissions / Emissions to air,kilogram,6.073077632764727e-05
glyphosate,Emissions / Emissions to soil,kilogram,6.0540853171962745e-05
Sulfuric acid,Emissions / Emissions to air,kilogram,6.047655273660169e-05
Scandium,air,kilogram,5.981753286695231e-05
Cadmium,Emissions / Emissions to water,kilogram,5.731661588473629e-05
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,5.580948219156782e-05
Iodine,natural resource,kilogram,5.576412595622839e-05
Ozone,air,kilogram,5.5538106510298685e-05
Mercury,Emissions / Emissions to air,kilogram,5.529689861585977e-05
Acetonitrile,Emissions / Emissions to air,kilogram,5.351892082324542e-05
Cobalt,Emissions / Emissions to water,kilogram,5.337873596750663e-05
"To Urban, Continuously Built",Land use / Land transformation,square meter,5.3219161550336205e-05
M-xylene,Emissions / Emissions to air,kilogram,5.2709127433305464e-05
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,5.2373324169646375e-05
"Acidity, unspecified",emissions to water / unspecified,kilogram,5.221122394538199e-05
Mercury(2+),Emissions / Emissions to water,kilogram,5.219580919736561e-05
Molybdenum,Emissions / Emissions to air,kilogram,5.131909676182463e-05
Cesium-137,Emissions / Emissions to air,kilo Becquerel,5.082727588972486e-05
Vanadium(2+),Emissions / Emissions to air,kilogram,5.0202128713108204e-05
