flow,compartment,unit,amount
Lead-210,Emissions / Emissions to air,kilo Becquerel,1.230137874165202e-05
Sodium,water,kilogram,1.1862333618559406e-05
Total Organic Carbon,water,kilogram,1.1851980278462843e-05
Polonium-210,water,kilo Becquerel,1.1625239808923019e-05
Kaolinite,soil,kilogram,1.142606997054711e-05
Zinc-65,water,kilo Becquerel,1.1352993784251352e-05
Iodine-129,Emissions / Emissions to air,kilo Becquerel,1.1330080690033617e-05
"Wood, soft, standing",resources / biotic,cubic meter,1.0059458441831294e-05
Particles (PM10),Emissions / Emissions to air,kilogram,1.0021092703602015e-05
titanium,Emissions / Emissions to water,kilogram,9.841236369184047e-06
iron,Emissions / Emissions to air,kilogram,9.105924227877361e-06
copper,Emissions / Emissions to water,kilogram,8.885398741001503e-06
Chloride,Emissions / Emissions to water,kilogram,8.829687214218043e-06
Chemical Oxygen Demand,water,kilogram,8.624633198428824e-06
Total Organic Carbon,water,kilogram,8.497270455329824e-06
Aluminium,Emissions / Emissions to air,kilogram,8.373789774444652e-06
"Noise, aircraft, passenger",non material emissions / unspecified,person kilometer,8.371355237612079e-06
To Inland Water Bodies,land use,square meter,8.1553121175613e-06
Methane (biogenic),Emissions / Emissions to air,kilogram,7.969882598154212e-06
Sulfate Ion,water,kilogram,7.759566304458439e-06
Sulfate Ion,air,kilogram,7.710292325871994e-06
nickel,Emissions / Emissions to water,kilogram,7.611598382381988e-06
Silicon,Emissions / Emissions to water,kilogram,7.407575575027165e-06
Potassium chloride,resources / in ground,kilogram,6.775256477573536e-06
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,6.688669082829736e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,6.680728469953749e-06
"Wood, hard, standing",resources / biotic,cubic meter,6.493192831484115e-06
Aluminium,Emissions / Emissions to air,kilogram,6.289130207520953e-06
Molybdenum,Resources / Resources from ground,kilogram,6.115931627516135e-06
Manganese-54,Emissions / Emissions to water,kilo Becquerel,6.046773203385484e-06
barium,Emissions / Emissions to water,kilogram,5.805196631482558e-06
Titanium,Resources / Resources from ground,kilogram,5.555505260700661e-06
Magnesium,Emissions / Emissions to water,kilogram,5.529118843564401e-06
Nitrogen,air,kilogram,5.304663828146787e-06
Sulfur Dioxide,Emissions / Emissions to air,kilogram,5.280293263859796e-06
Xenon-135,air,kilo Becquerel,5.259870929828294e-06
Polonium-210,water,kilo Becquerel,5.012861318818022e-06
Biological Oxygen Demand,water,kilogram,5.000731157411823e-06
Methane (fossil),Emissions / Emissions to air,kilogram,4.963737900794172e-06
Antimony-124,Emissions / Emissions to water,kilo Becquerel,4.961169760539047e-06
From Shrub Land,Land use / Land transformation,square meter,4.867819170401711e-06
Thorium-230,Emissions / Emissions to air,kilo Becquerel,4.8156280414538314e-06
To Dump Site,Land use / Land transformation,square meter,4.787057608410422e-06
To Water Bodies,land use,square meter,4.620459014548054e-06
Potassium-40,water,kilo Becquerel,4.559829226570842e-06
Antimony-125,Emissions / Emissions to water,kilo Becquerel,4.4417914341939075e-06
