flow,compartment,unit,amount
"To Arable, Non-irrigated, Intensive",Land use / Land transformation,square meter,0.009865743453204448
Radium-228,water,kilo Becquerel,0.009744475491951465
Barite,resources / in ground,kilogram,0.009542662861395561
Xenon-135m,air,kilo Becquerel,0.009431220107641875
"Arable, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,0.009038108280291472
"TOC, Total Organic Carbon","emissions to water / groundwater, long-term",kilogram,0.008831990816368639
"DOC, Dissolved Organic Carbon","emissions to water / groundwater, long-term",kilogram,0.008831990816368556
Construction Site,Land use / Land occupation,square meter-year,0.008459817106170687
Sulfate Ion,water,kilogram,0.00843078821723441
Sodium,water,kilogram,0.008286133431384941
Peat,Resources / Resources from ground,megajoule,0.008169486119683716
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.007954864325907987
Methane (fossil),Emissions / Emissions to air,kilogram,0.007886563554907505
Polonium-210,Emissions / Emissions to air,kilo Becquerel,0.00784788658221553
Krypton-85,Emissions / Emissions to air,kilo Becquerel,0.007198971272377147
"From Arable, Non-irrigated, Intensive",Land use / Land transformation,square meter,0.007001643046580762
"Traffic Area, Rail/road Embankment",Land use / Land occupation,square meter-year,0.006532041703087113
"Traffic Area, Road Network",Land use / Land occupation,square meter-year,0.00613878672566595
Mineral Extraction Site,Land use / Land occupation,square meter-year,0.006121123181401465
Carbon Dioxide (land Use Change),Emissions / Emissions to air,kilogram,0.005379524099630026
iron,Emissions / Emissions to water,kilogram,0.005168306490164645
Particles (> PM10),air,kilogram,0.004986934734163632
Methane (biogenic),Emissions / Emissions to air,kilogram,0.004947683460149492
Nitrous Oxide,Emissions / Emissions to air,kilogram,0.0047681893693088334
Uranium alpha,emissions to water / river,kilo Becquerel,0.004702944239885379
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.004675528259272367
Waste water,emissions to water / river,kilogram,0.004583838511088606
"To Arable, Non-irrigated",Land use / Land transformation,square meter,0.004564080223360568
Phosphate,Emissions / Emissions to water,kilogram,0.004512622696249258
Copper,Resources / Resources from ground,kilogram,0.004433161002867556
Lead-210,Emissions / Emissions to air,kilo Becquerel,0.004428754611293542
Thorium-228,water,kilo Becquerel,0.004380780395154644
"From Arable, Non-irrigated",Land use / Land transformation,square meter,0.004300581964262397
Calcium,Emissions / Emissions to water,kilogram,0.004166008240330204
Water,air,cubic meter,0.0040534352207884
From Pasture/meadow,Land use / Land transformation,square meter,0.0036750666012150715
"To Forest, Intensive",Land use / Land transformation,square meter,0.003672471119450984
"From Forest, Intensive",Land use / Land transformation,square meter,0.0036314921962093904
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,0.0035224407767777146
Phosphate,Emissions / Emissions to water,kilogram,0.003346657027607857
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.0033449857668468867
Aluminium,Resources / Resources from ground,kilogram,0.003268674148942015
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.00323413143027007
Inland Water Bodies,land use,square meter-year,0.0029946882630256027
Phosphate,Emissions / Emissions to water,kilogram,0.002912895615483565
Radium-224,water,kilo Becquerel,0.002812461050384822
"BOD5, Biological Oxygen Demand","emissions to water / groundwater, long-term",kilogram,0.0028116562368541574
Air,air,kilogram,0.0027455633840264564
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.002729687827989841
"Arable, Non-irrigated",Land use / Land occupation,square meter-year,0.002479576909297002
Radium-224,water,kilo Becquerel,0.0024571627239046
Magnesium,Emissions / Emissions to water,kilogram,0.0024459636676673903
Argon-41,air,kilo Becquerel,0.0023253792581919334
Cesium-137,Emissions / Emissions to water,kilo Becquerel,0.0022353368343961642
Thorium-228,water,kilo Becquerel,0.002230933788917966
Magnesite,soil,kilogram,0.002151143088309946
Chromium,Resources / Resources from ground,kilogram,0.0021259249985098876
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.0020391732482724096
Xenon-138,air,kilo Becquerel,0.0020097886773014556
Xenon-133,Emissions / Emissions to air,kilo Becquerel,0.0019095407778694725
Hypochlorite,water,kilogram,0.0019011608558016158
Potassium,water,kilogram,0.001890972788850777
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,0.0018830104300975364
Potassium-40,water,kilo Becquerel,0.0018436888824314346
Radium-226,Emissions / Emissions to air,kilo Becquerel,0.0017287615578486983
Used Air,air,kilogram,0.0017119148016714067
Waste water,emissions to water / ocean,kilogram,0.0016882975976229434
manganese,Emissions / Emissions to water,kilogram,0.001628666179553768
Sulfur,Emissions / Emissions to water,kilogram,0.0015839655879958908
Nitrate,Emissions / Emissions to water,kilogram,0.0015398321981056392
Waste Heat,soil,megajoule,0.0015091516827615637
Polonium-210,water,kilo Becquerel,0.0014711581598215503
"Traffic Area, Rail Network",Land use / Land occupation,square meter-year,0.0013446944589805073
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.00133299107107009
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.0013272538898824134
Nickel,Resources / Resources from ground,kilogram,0.0013212149769865505
Phosphorus,Emissions / Emissions to water,kilogram,0.0012532467001129853
Chloride,Emissions / Emissions to water,kilogram,0.001240092634153207
Uranium-238,Emissions / Emissions to water,kilo Becquerel,0.0012264360390562693
Xenon-131m,air,kilo Becquerel,0.0012026001237687696
Hydrogen Chloride,Emissions / Emissions to air,kilogram,0.0011820612351570562
Potassium-40,air,kilo Becquerel,0.001096981442115069
"Suspended Solids, Unspecified",water,kilogram,0.0010048222687054618
Nitrous Oxide,Emissions / Emissions to air,kilogram,0.0009478658215033774
From Forest,Land use / Land transformation,square meter,0.0009308822611469306
Uranium alpha,emissions to water / lake,kilo Becquerel,0.0009218623135106301
Particles (PM2.5),Emissions / Emissions to air,kilogram,0.0008987979678787712
Uranium-238,Emissions / Emissions to air,kilo Becquerel,0.0008971546515001794
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,0.000856366144791529
Total Organic Carbon,water,kilogram,0.0008506150647889674
Krypton-85m,air,kilo Becquerel,0.0008268097564447501
Zinc,Resources / Resources from ground,kilogram,0.0008204022289863621
To Forest,Land use / Land transformation,square meter,0.0008146134380095699
Chemical Oxygen Demand,water,kilogram,0.0008139247980514904
"Clay, bentonite",resources / in ground,kilogram,0.0008121332798887098
Biological Oxygen Demand,water,kilogram,0.0008069545184178782
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.0008062095032820464
Bromine,natural resource,kilogram,0.0007982302367728056
Fluoride Ion,Emissions / Emissions to water,kilogram,0.000785110299525675
Chemical Oxygen Demand,water,kilogram,0.000755135395890926
Bromide ion,Emissions / Emissions to water,kilogram,0.0007496463108665661
From Unspecified,Land use / Land transformation,square meter,0.0007143694741291662
Sulfate Ion,air,kilogram,0.0007019704361580312
Lead,Resources / Resources from ground,kilogram,0.0006787497109931239
Glyphosate,Emissions / Emissions to soil,kilogram,0.0006766490631606702
Iodine-131,Emissions / Emissions to air,kilo Becquerel,0.0006480131265627552
fluoride,Emissions / Emissions to water,kilogram,0.0006342400305657009
Fluorspar,soil,kilogram,0.0006323207989377221
Total Organic Carbon,water,kilogram,0.0006300320449925994
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,0.0006257525604879625
To Industrial Area,Land use / Land transformation,square meter,0.0006241731293290155
"Noise, road, passenger car, average",non material emissions / unspecified,kilometer,0.0006145614244297691
Basalt,soil,kilogram,0.0006082957299317105
strontium,Emissions / Emissions to water,kilogram,0.000604432621362906
Methane (fossil),Emissions / Emissions to air,kilogram,0.0005769545301325949
Chloride,Emissions / Emissions to soil,kilogram,0.0005557851790996549
Particles (PM10),Emissions / Emissions to air,kilogram,0.0005544608283111442
Biological Oxygen Demand,water,kilogram,0.00054484729465531
"Organic carbon, placed in landfill",resources / in ground,kilogram,0.0005416649034544362
Calcium,Emissions / Emissions to water,kilogram,0.0005408960439263549
Sodium,water,kilogram,0.0005165038797384981
