flow,compartment,unit,amount
From Pasture/meadow,Land use / Land transformation,square meter,9.985731574041541e-05
Aluminium,Emissions / Emissions to air,kilogram,9.48447809169863e-05
Xenon-131m,air,kilo Becquerel,8.8689790847064e-05
Thorium-232,emissions to water / river,kilo Becquerel,8.811095007930052e-05
Uranium alpha,emissions to water / river,kilo Becquerel,8.801422964004364e-05
"TOC, Total Organic Carbon","emissions to water / groundwater, long-term",kilogram,8.670261935481202e-05
"DOC, Dissolved Organic Carbon","emissions to water / groundwater, long-term",kilogram,8.670261935481153e-05
From Unspecified,Land use / Land transformation,square meter,8.661394186178493e-05
zinc,Emissions / Emissions to water,kilogram,8.354597159087554e-05
"Arable, Non-irrigated",Land use / Land occupation,square meter-year,7.768322961164534e-05
Waste water,emissions to water / river,kilogram,7.581975874078037e-05
Iodine-131,Emissions / Emissions to air,kilo Becquerel,7.148168021666034e-05
Barite,resources / in ground,kilogram,7.002445178313192e-05
Carbon Dioxide (land Use Change),Emissions / Emissions to air,kilogram,6.174854596053487e-05
Nitrate,Emissions / Emissions to water,kilogram,6.0259847853471066e-05
"Solids, Inorganic",water,kilogram,5.967945183344419e-05
"Radioactive Species, Nuclides, Unspecified",water,kilo Becquerel,5.6308777539765826e-05
Inland Water Bodies,land use,square meter-year,5.440796485117834e-05
Krypton-85m,air,kilo Becquerel,5.381460696640849e-05
Lead,Resources / Resources from ground,kilogram,5.3646832338856944e-05
nickel,Emissions / Emissions to water,kilogram,5.072806437052204e-05
Chromium,Resources / Resources from ground,kilogram,4.985365564049474e-05
Air,air,kilogram,4.541345705806051e-05
fluoride,Emissions / Emissions to water,kilogram,4.409398116110889e-05
"BOD5, Biological Oxygen Demand","emissions to water / groundwater, long-term",kilogram,4.358901488760132e-05
Radium-224,water,kilo Becquerel,4.271955393207183e-05
lake water,Resources / Resources from water,cubic meter,4.226989307942285e-05
Sodium,water,kilogram,4.1925689786654285e-05
Water,air,cubic meter,4.1499620211715045e-05
Polonium-210,Emissions / Emissions to air,kilo Becquerel,4.087572448794001e-05
To Industrial Area,Land use / Land transformation,square meter,3.9414835550411736e-05
"Organic carbon, placed in landfill",resources / in ground,kilogram,3.757987571153478e-05
Ammonia,Emissions / Emissions to air,kilogram,3.7491293890167096e-05
Thorium-228,water,kilo Becquerel,3.40465309460867e-05
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,3.374848445356126e-05
Calcium,Emissions / Emissions to water,kilogram,3.302264435896442e-05
Waste Heat,water,megajoule,3.165973647526586e-05
To Dump Site,Land use / Land transformation,square meter,3.1427055291390304e-05
Nickel,Resources / Resources from ground,kilogram,2.9739480039947494e-05
Titanium,Resources / Resources from ground,kilogram,2.958317720257335e-05
Radium-224,water,kilo Becquerel,2.9061176284592337e-05
Used Air,air,kilogram,2.831621727805409e-05
Waste water,emissions to water / ocean,kilogram,2.7925572906801793e-05
Uranium alpha,emissions to water / lake,kilo Becquerel,2.629066216833634e-05
Manganese,Resources / Resources from ground,kilogram,2.6059047337169512e-05
Hypochlorite,water,kilogram,2.5574524872265662e-05
Potassium chloride,resources / in ground,kilogram,2.4521293177647623e-05
Hydrogen Chloride,Emissions / Emissions to air,kilogram,2.3930415564137026e-05
Particles (PM2.5),Emissions / Emissions to air,kilogram,2.354879012792641e-05
Thorium-228,water,kilo Becquerel,2.3161564632583036e-05
Potassium-40,air,kilo Becquerel,2.2556321439184147e-05
Lead-210,Emissions / Emissions to air,kilo Becquerel,2.2475020228815575e-05
Methane (biogenic),Emissions / Emissions to air,kilogram,2.24545085006553e-05
barium,Emissions / Emissions to water,kilogram,2.077998872998251e-05
Kaolinite,soil,kilogram,1.995212967053971e-05
Iron,Emissions / Emissions to water,kilogram,1.8654698454067926e-05
Krypton-88,air,kilo Becquerel,1.826690782253104e-05
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.767981855992548e-05
boron,Emissions / Emissions to water,kilogram,1.647990876290409e-05
Krypton-87,air,kilo Becquerel,1.6079808622584768e-05
Chemical Oxygen Demand,water,kilogram,1.557966827556842e-05
Polonium-210,water,kilo Becquerel,1.5516260529698687e-05
To Mineral Extraction Site,Land use / Land transformation,square meter,1.5397871819864705e-05
Xenon-133,Emissions / Emissions to air,kilo Becquerel,1.5340824575633324e-05
titanium,Emissions / Emissions to water,kilogram,1.5051319509464093e-05
Silicon,Emissions / Emissions to water,kilogram,1.5015537389564015e-05
Particles (PM10),Emissions / Emissions to air,kilogram,1.4944610735151282e-05
Xenon-137,air,kilo Becquerel,1.4790734907242804e-05
Basalt,soil,kilogram,1.4540061257557405e-05
Potassium,water,kilogram,1.392507175052982e-05
Particles (PM10),Emissions / Emissions to air,kilogram,1.3508271335522132e-05
fluorane,Emissions / Emissions to air,kilogram,1.3400520129123396e-05
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,1.324988885832963e-05
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,1.2431457486052e-05
Sulfate Ion,water,kilogram,1.2344465668684022e-05
Radon-220,air,kilo Becquerel,1.1899676327542918e-05
cobalt,Emissions / Emissions to water,kilogram,1.1768786727972468e-05
Zinc,Resources / Resources from ground,kilogram,1.171809782132331e-05
Total Organic Carbon,water,kilogram,1.1182930863084464e-05
copper,Emissions / Emissions to water,kilogram,1.1017016535998881e-05
"Clay, bentonite",resources / in ground,kilogram,1.0707608123160704e-05
Hydrogen,air,kilogram,1.0261632357904537e-05
Xenon-133m,air,kilo Becquerel,1.0062341674966587e-05
Potassium,water,kilogram,1.0023904360557767e-05
"Noise, road, passenger car, average",non material emissions / unspecified,kilometer,9.825593498165066e-06
Xylene,Emissions / Emissions to air,kilogram,9.416619333548323e-06
Radium-226,Emissions / Emissions to air,kilo Becquerel,9.39251090649035e-06
Chloride,Emissions / Emissions to soil,kilogram,9.258837111646342e-06
Construction Site,Land use / Land occupation,square meter-year,9.116336657200243e-06
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,9.074013791140728e-06
Total Organic Carbon,water,kilogram,8.658494745903121e-06
From Forest,Land use / Land transformation,square meter,8.51432275954033e-06
Chloride,Emissions / Emissions to water,kilogram,8.324530425301643e-06
