flow,compartment,unit,amount
To Pasture/meadow,Land use / Land transformation,square meter,2.4002989366630594e-08
To Shrub Land,Land use / Land transformation,square meter,2.3746590131097456e-08
hydrogen sulfide,Emissions / Emissions to water,kilogram,2.2900054967897234e-08
Iron,Emissions / Emissions to soil,kilogram,2.2845678786689054e-08
Soil,soil,kilogram,2.2734584573610025e-08
Potassium-40,air,kilo Becquerel,2.205114953899513e-08
bromine,Emissions / Emissions to water,kilogram,2.1762057922926423e-08
Oxygen,air,kilogram,2.1744697691499033e-08
Pentane,Emissions / Emissions to air,kilogram,2.0931712548627134e-08
Radon-220,air,kilo Becquerel,1.979343159368371e-08
Propylene,Emissions / Emissions to water,kilogram,1.9472671986471176e-08
Magnesium,Emissions / Emissions to soil,kilogram,1.9466613078644905e-08
Silicon,Emissions / Emissions to soil,kilogram,1.9347610781861442e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,1.8082173945617307e-08
thallium,Emissions / Emissions to water,kilogram,1.7858632773578667e-08
Barium(2+),Emissions / Emissions to water,kilogram,1.7626019142085262e-08
Phosphorus,Emissions / Emissions to water,kilogram,1.7428009926845294e-08
Chromium-51,water,kilo Becquerel,1.7424991791650243e-08
Zinc,Emissions / Emissions to water,kilogram,1.7152957455640705e-08
"Water, salt, sole",resources / in water,cubic meter,1.6674560756329414e-08
Boron,Emissions / Emissions to air,kilogram,1.5756389537720987e-08
Iodine-135,air,kilo Becquerel,1.5014205566515948e-08
Ulexite,resources / in ground,kilogram,1.4745211606919075e-08
Methanol,Emissions / Emissions to air,kilogram,1.4640005393067114e-08
Benzene,Emissions / Emissions to air,kilogram,1.4623304495887057e-08
sulfur,Emissions / Emissions to soil,kilogram,1.4599885071195592e-08
Zinc,Emissions / Emissions to air,kilogram,1.431629543774764e-08
silver,Emissions / Emissions to water,kilogram,1.4090662167107228e-08
Antimony-124,Emissions / Emissions to water,kilo Becquerel,1.4027680696617902e-08
Silicon,Emissions / Emissions to air,kilogram,1.3958309928523458e-08
Arsenic,Emissions / Emissions to air,kilogram,1.3190093605235637e-08
Calcium,Emissions / Emissions to air,kilogram,1.3178303823193673e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,1.2838204246398957e-08
Sulfide ion,water,kilogram,1.2425026994171326e-08
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,1.2413304625737248e-08
Barium(2+),Emissions / Emissions to soil,kilogram,1.2166570247714682e-08
Lead(2+),Emissions / Emissions to water,kilogram,1.2154936301704735e-08
Vermiculite,soil,kilogram,1.1909522360979881e-08
Calcium,Emissions / Emissions to air,kilogram,1.1908830612023037e-08
N-methyl-2-pyrrolidone,Emissions / Emissions to air,kilogram,1.1606017640266795e-08
Waste Heat,air,megajoule,1.1300347885068068e-08
Arsenic,Emissions / Emissions to water,kilogram,1.1296713947258403e-08
Chromium,Emissions / Emissions to air,kilogram,1.1112100672013679e-08
Copper,Emissions / Emissions to air,kilogram,1.1085658282993773e-08
Iodide Ion,Emissions / Emissions to water,kilogram,1.099733861799452e-08
Antimony-125,Emissions / Emissions to water,kilo Becquerel,1.0710627690356132e-08
Radium-228,air,kilo Becquerel,1.0618532132882389e-08
"Sand, resource correction",resources / in ground,kilogram,1.0608174081956121e-08
Benzene,Emissions / Emissions to water,kilogram,1.0589633398026014e-08
Copper(2+),Emissions / Emissions to soil,kilogram,1.03025028580511e-08
Hexane,Emissions / Emissions to air,kilogram,1.0207966563786577e-08
"Oils, unspecified",Emissions / Emissions to soil,kilogram,1.0072238041609746e-08
Magnesium,natural resource,kilogram,1.0059482188198059e-08
Gypsum,resources / in ground,kilogram,9.916681095281343e-09
Iodide Ion,Emissions / Emissions to water,kilogram,9.752408808292143e-09
fluorane,Emissions / Emissions to air,kilogram,9.617996019876018e-09
Propane,Emissions / Emissions to air,kilogram,9.535401321333059e-09
Methanol,Emissions / Emissions to air,kilogram,9.510864668021024e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,9.484346621985167e-09
Acetic Acid,Emissions / Emissions to water,kilogram,9.457738672945988e-09
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,9.454324907739974e-09
Thorium-232,emissions to air / low. pop.,kilo Becquerel,9.427067171054359e-09
Silicon,Emissions / Emissions to air,kilogram,9.025476528650091e-09
Bromate,Emissions / Emissions to water,kilogram,9.013596658504143e-09
Cesium-134,Emissions / Emissions to water,kilo Becquerel,8.85481741905692e-09
Acetic Acid,Emissions / Emissions to air,kilogram,8.59080626026173e-09
Potassium,soil,kilogram,8.517753341097568e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,8.444196706752357e-09
Propylene,Emissions / Emissions to air,kilogram,8.406131526279007e-09
Boron,Emissions / Emissions to air,kilogram,8.362601219146386e-09
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,8.348857670838226e-09
Aluminium,Emissions / Emissions to soil,kilogram,8.266448286072934e-09
Thorium-234,air,kilo Becquerel,8.19944887280826e-09
Protactinium-234,air,kilo Becquerel,8.196123355636347e-09
fluorane,Emissions / Emissions to air,kilogram,8.087869433532242e-09
Aluminium,Emissions / Emissions to water,kilogram,8.016397218689423e-09
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,7.93488628645564e-09
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,7.779253947818695e-09
Artificial Areas,Land use / Land occupation,square meter-year,7.662154167326166e-09
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,7.60924025947152e-09
Molybdenum,Emissions / Emissions to water,kilogram,7.59657616180076e-09
Butane,Emissions / Emissions to air,kilogram,7.566623970378606e-09
Butane,Emissions / Emissions to air,kilogram,7.51289368807463e-09
Propylene Oxide,Emissions / Emissions to water,kilogram,7.486276476504003e-09
Hexane,Emissions / Emissions to air,kilogram,7.371485189301211e-09
Zinc-65,water,kilo Becquerel,7.369253294080161e-09
Iodine-133,Emissions / Emissions to air,kilo Becquerel,7.114763297394114e-09
Potassium,air,kilogram,6.9324518029575245e-09
Manganese-54,Emissions / Emissions to water,kilo Becquerel,6.925069346793157e-09
Bromine,Emissions / Emissions to air,kilogram,6.854773489638037e-09
Helium,air,kilogram,6.845617943367377e-09
Cyanide,Emissions / Emissions to air,kilogram,6.785387369754015e-09
Hexafluoroethane,Emissions / Emissions to air,kilogram,6.693541286984356e-09
Manganese,Emissions / Emissions to air,kilogram,6.66559915204721e-09
Bromine,Emissions / Emissions to water,kilogram,6.611016185591472e-09
Cumene,Emissions / Emissions to water,kilogram,6.585247334519141e-09
Sulfur,Emissions / Emissions to water,kilogram,6.3140845745792335e-09
Carbon-14,Emissions / Emissions to water,kilo Becquerel,6.218051424861464e-09
Chlorine,Emissions / Emissions to water,kilogram,6.1806148311170214e-09
Calcium,Emissions / Emissions to soil,kilogram,5.944409876148503e-09
Formaldehyde,Emissions / Emissions to air,kilogram,5.8557039733124605e-09
Hydroxide,water,kilogram,5.783549113276475e-09
Thorium-228,air,kilo Becquerel,5.746412902725821e-09
Tantalum,Resources / Resources from ground,kilogram,5.496406925449154e-09
"Oils, biogenic",emissions to soil / forestry,kilogram,5.481892318153302e-09
Nickel,Emissions / Emissions to soil,kilogram,5.462620634244919e-09
From Industrial Area,Land use / Land transformation,square meter,5.406010789203203e-09
Chromium,Emissions / Emissions to water,kilogram,5.36801788302168e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,4.994463003571444e-09
Indium,Resources / Resources from ground,kilogram,4.949226501203153e-09
Xylene,Emissions / Emissions to air,kilogram,4.682732415692e-09
Toluene,Emissions / Emissions to air,kilogram,4.67499163336038e-09
Formaldehyde,Emissions / Emissions to air,kilogram,4.473853408142156e-09
Chlorobenzene,Emissions / Emissions to water,kilogram,4.4080755094309845e-09
Cadmium,Emissions / Emissions to air,kilogram,4.39523714519265e-09
Oxygen,natural resource,kilogram,-4.322828109539616e-09
Acetic Acid,Emissions / Emissions to air,kilogram,4.313688108814679e-09
Aluminium,Emissions / Emissions to air,kilogram,4.286319108126074e-09
Magnesium,Emissions / Emissions to air,kilogram,4.042084691786166e-09
Tungsten,Emissions / Emissions to water,kilogram,4.0062607082423916e-09
"From Forest, Extensive",Land use / Land transformation,square meter,3.9627153992758546e-09
Ethylene,Emissions / Emissions to air,kilogram,3.96133653935308e-09
Toluene,Emissions / Emissions to air,kilogram,3.9572353219352475e-09
Antimony,Emissions / Emissions to air,kilogram,3.798542932974651e-09
Hydrogen Peroxide,Emissions / Emissions to water,kilogram,3.6962073890535765e-09
"Hydrocarbons, Chlorinated",air,kilogram,3.557279323067301e-09
acrylic acid,Emissions / Emissions to water,kilogram,3.5456018592609475e-09
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,3.516600956151274e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,3.4337327760924917e-09
Iodine,Emissions / Emissions to air,kilogram,3.3801378856978566e-09
Cobalt,Emissions / Emissions to water,kilogram,3.366937742972012e-09
"Hydrocarbons, Chlorinated",air,kilogram,3.31827049111922e-09
Volatile Organic Compound,Emissions / Emissions to water,kilogram,3.3055292958942452e-09
Uranium-235,Emissions / Emissions to air,kilo Becquerel,3.256720550234347e-09
Propylene Oxide,Emissions / Emissions to air,kilogram,3.202801436559085e-09
Sodium Hydroxide,Emissions / Emissions to air,kilogram,3.1871059072169566e-09
Ethane,Emissions / Emissions to air,kilogram,3.1844015537432784e-09
Cadmium,Emissions / Emissions to water,kilogram,3.13676658653392e-09
Toluene,Emissions / Emissions to air,kilogram,3.1189982054938465e-09
Iron,Emissions / Emissions to air,kilogram,3.1161996317886613e-09
Sodium,air,kilogram,3.1158529727086955e-09
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,3.0664160847199444e-09
Nickel,Emissions / Emissions to water,kilogram,3.0199357094096064e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,3.008621875515937e-09
Polonium-210,water,kilo Becquerel,2.9197744322218727e-09
Copper,Emissions / Emissions to water,kilogram,2.901584775043656e-09
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,2.85947142934987e-09
Phosphorus,Emissions / Emissions to water,kilogram,2.8179312762337585e-09
Bauxite,soil,kilogram,2.81567247465594e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,2.811900052927606e-09
Iodine-129,Emissions / Emissions to water,kilo Becquerel,2.763258262003498e-09
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,2.7587062674477363e-09
Cumene,Emissions / Emissions to air,kilogram,2.7404443990811465e-09
Ethylene,Emissions / Emissions to air,kilogram,2.680051081604659e-09
Selenium,Emissions / Emissions to air,kilogram,2.67489099602453e-09
Iodine-131,Emissions / Emissions to water,kilo Becquerel,2.6657529021709706e-09
HFC-152a,Emissions / Emissions to air,kilogram,2.6480247492015416e-09
Titanium,Emissions / Emissions to air,kilogram,2.6467347725859804e-09
Acetaldehyde,Emissions / Emissions to air,kilogram,2.5854911775352514e-09
Benzene,Emissions / Emissions to air,kilogram,2.582302000528055e-09
ammonium,Emissions / Emissions to water,kilogram,2.5272847403589794e-09
Lithium,Emissions / Emissions to water,kilogram,2.501427754744064e-09
Fluorine,Emissions / Emissions to air,kilogram,2.469547627785346e-09
"To Arable, Fallow",Land use / Land transformation,square meter,2.4625160587171497e-09
Vanadium(2+),Emissions / Emissions to air,kilogram,2.4599508609414917e-09
Xylene,Emissions / Emissions to air,kilogram,2.448933479871521e-09
Silicon,Emissions / Emissions to soil,kilogram,2.4333141975185635e-09
Ethylene,Emissions / Emissions to air,kilogram,2.4110830639960048e-09
Ethane,Emissions / Emissions to air,kilogram,2.410489894372595e-09
Sodium,air,kilogram,2.3809539706469945e-09
Sulfite,water,kilogram,2.3612130642366466e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,2.3606369574118436e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,2.3597415140895903e-09
Cerium,natural resource,kilogram,2.275603418566553e-09
Iron,Emissions / Emissions to water,kilogram,2.270488645867281e-09
Boron,Emissions / Emissions to water,kilogram,2.2655037652888405e-09
Iron,Emissions / Emissions to air,kilogram,2.242579438279589e-09
Methanol,Emissions / Emissions to air,kilogram,2.1854385834509034e-09
Phenol,Emissions / Emissions to water,kilogram,2.133688449005242e-09
Magnesium,Emissions / Emissions to air,kilogram,2.1283336895164384e-09
Heptane,Emissions / Emissions to air,kilogram,2.099079461741318e-09
Uranium-238,Emissions / Emissions to air,kilo Becquerel,1.9863054407522532e-09
Pentane,Emissions / Emissions to air,kilogram,1.960812124152514e-09
Lead-210,water,kilo Becquerel,1.9187374856493453e-09
Propane,Emissions / Emissions to air,kilogram,1.8645353420271068e-09
"From Arable, Fallow",Land use / Land transformation,square meter,1.8412479144795503e-09
Methane (biogenic),Emissions / Emissions to air,kilogram,1.8162304608078145e-09
Ethylene Oxide,Emissions / Emissions to air,kilogram,1.8005595898036973e-09
Ethanol,Emissions / Emissions to water,kilogram,1.7698473342662274e-09
Sulfur,Emissions / Emissions to soil,kilogram,1.769190900020718e-09
Aluminium,Emissions / Emissions to air,kilogram,1.7677851783286704e-09
Technetium-99m,water,kilo Becquerel,1.7490575209153157e-09
Lithium,Emissions / Emissions to water,kilogram,1.7311440127443782e-09
Methyl acrylate,Emissions / Emissions to air,kilogram,1.6984773039214177e-09
Chrysotile,resources / in ground,kilogram,1.6482313941615614e-09
Tin atom,Emissions / Emissions to air,kilogram,1.6472521109959252e-09
"Urban, Continuously Built",Land use / Land occupation,square meter-year,1.6314208828433928e-09
Acetaldehyde,Emissions / Emissions to water,kilogram,1.619623747921196e-09
Arsenic,Emissions / Emissions to water,kilogram,1.603492517717174e-09
Ethylene Oxide,Emissions / Emissions to water,kilogram,1.597621867315903e-09
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,1.5633756752105507e-09
Silicon,Emissions / Emissions to air,kilogram,1.5482093677477293e-09
Cobalt,Emissions / Emissions to air,kilogram,1.5254097843963093e-09
Water,air,cubic meter,1.5021161828818223e-09
Acrylic Acid,Emissions / Emissions to air,kilogram,1.498087835036546e-09
Ethanol,Emissions / Emissions to air,kilogram,1.4560086025290456e-09
Strontium-89,water,kilo Becquerel,1.4517197802922023e-09
"Oils, biogenic",emissions to soil / industrial,kilogram,1.4374234919007087e-09
Barium(2+),Emissions / Emissions to air,kilogram,1.3841261320057269e-09
Acetone,Emissions / Emissions to air,kilogram,1.358393001744148e-09
Phenol,Emissions / Emissions to air,kilogram,1.3416050563865986e-09
Lead(2+),Emissions / Emissions to soil,kilogram,1.3262456510916157e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.312250725122322e-09
Argon,air,kilogram,1.2984437554522562e-09
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,1.280512976590812e-09
Zinc,Emissions / Emissions to air,kilogram,1.275482861166497e-09
Carbon black,emissions to air / unspecified,kilogram,1.2556331229166568e-09
Chloroform,Emissions / Emissions to air,kilogram,1.2333716130365753e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,1.2277601010111972e-09
Calcium,Emissions / Emissions to air,kilogram,1.2209085746529361e-09
Borax,resources / in ground,kilogram,1.2196790013049946e-09
Phosphorus,Emissions / Emissions to soil,kilogram,1.2167210688087728e-09
Fluoride Ion,Emissions / Emissions to soil,kilogram,1.2167051934995575e-09
Strontium,Emissions / Emissions to air,kilogram,1.1610348368679628e-09
Acetic Acid,Emissions / Emissions to air,kilogram,1.147359867882778e-09
Tellurium-123m,water,kilo Becquerel,1.1435258654121357e-09
Toluene,Emissions / Emissions to water,kilogram,1.1090211795707218e-09
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,1.0569186627819308e-09
Magnesium,Emissions / Emissions to air,kilogram,1.045554864709706e-09
Magnesium chloride,resources / in ground,kilogram,1.0144129109319874e-09
Formaldehyde,Emissions / Emissions to water,kilogram,1.0092087123131511e-09
Shale,soil,kilogram,1.0039403794645397e-09
Selenium,Emissions / Emissions to water,kilogram,1.0027138790753352e-09
Acrolein,Emissions / Emissions to air,kilogram,1.0001229568173788e-09
Manganese,Emissions / Emissions to air,kilogram,1.0001116886014614e-09
Butyl acetate,Emissions / Emissions to water,kilogram,9.963697643317123e-10
Ethylene,Emissions / Emissions to water,kilogram,9.929433073568996e-10
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,9.869420310316117e-10
Zinc,Emissions / Emissions to air,kilogram,9.761715329638526e-10
manganese,Emissions / Emissions to soil,kilogram,9.733778569204219e-10
Mercury,Emissions / Emissions to water,kilogram,9.697900617859027e-10
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,9.653608880954767e-10
Nickel,Emissions / Emissions to air,kilogram,9.531484672756196e-10
Manganese,Emissions / Emissions to air,kilogram,9.436664290839284e-10
Palladium,Resources / Resources from ground,kilogram,9.427635455258215e-10
Tellurium,Resources / Resources from ground,kilogram,9.339868531185888e-10
Propylene,Emissions / Emissions to air,kilogram,9.268875855630543e-10
Styrene,Emissions / Emissions to air,kilogram,9.263272441660345e-10
Iodine-131,Emissions / Emissions to water,kilo Becquerel,9.261183703477682e-10
Xylene,Emissions / Emissions to water,kilogram,9.243199675584583e-10
Kieserite,soil,kilogram,9.191625781606743e-10
Manganese,Emissions / Emissions to air,kilogram,9.114070174067257e-10
Potassium-40,air,kilo Becquerel,9.069729610363984e-10
Sulfate Ion,air,kilogram,9.036774011657045e-10
Sodium-24,water,kilo Becquerel,8.516096872870769e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,8.495371126605788e-10
Toluene,Emissions / Emissions to water,kilogram,8.397422969094033e-10
Chromium,Emissions / Emissions to soil,kilogram,8.134405384388289e-10
Magnesium,Emissions / Emissions to soil,kilogram,8.073799701660512e-10
Seabed,land use,square meter-year,8.038471493726202e-10
Sulfide ion,water,kilogram,8.024630485471594e-10
Fluorine,Emissions / Emissions to air,kilogram,7.910487004294893e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,7.825729616399947e-10
"Oils, biogenic",emissions to soil / unspecified,kilogram,7.809410118672074e-10
Benzaldehyde,Emissions / Emissions to air,kilogram,7.737604904085571e-10
Butanol,Emissions / Emissions to water,kilogram,7.668153613898783e-10
Phenol,Emissions / Emissions to water,kilogram,7.649453809208317e-10
Chromium,Emissions / Emissions to soil,kilogram,7.516794556618544e-10
Formic Acid,Emissions / Emissions to air,kilogram,7.505751054886586e-10
Hydrogen Peroxide,Emissions / Emissions to air,kilogram,7.494902956810403e-10
Manganese(2+),Emissions / Emissions to water,kilogram,7.490194696328641e-10
Ethyl Cellulose,air,kilogram,7.358565406631751e-10
Waste water/m3,emissions to water / unspecified,cubic meter,7.354515596356139e-10
Cadmium(2+),Emissions / Emissions to soil,kilogram,7.250644562939675e-10
Ammonium,Emissions / Emissions to water,kilogram,7.220736410675982e-10
Cobalt-57,water,kilo Becquerel,7.160505081901525e-10
Benzene,Emissions / Emissions to water,kilogram,7.096717156645522e-10
Phosphorus,Emissions / Emissions to air,kilogram,6.85168168528083e-10
Xylene,Emissions / Emissions to water,kilogram,6.824373471698952e-10
Lanthanum,natural resource,kilogram,6.819368953335454e-10
Titanium,Emissions / Emissions to water,kilogram,6.765807315869292e-10
Mercury,Emissions / Emissions to air,kilogram,6.63953109855509e-10
Mancozeb,Emissions / Emissions to soil,kilogram,6.589234489146096e-10
Dichloromethane,Emissions / Emissions to water,kilogram,6.177880774752862e-10
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,6.082794709439473e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,6.048333468986752e-10
Fluosilicic Acid,water,kilogram,5.868178852760215e-10
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,5.587624578221014e-10
Antimony,Emissions / Emissions to air,kilogram,5.579453966483131e-10
To Agriculture,Land use / Land transformation,square meter,5.545823084630145e-10
M-xylene,Emissions / Emissions to air,kilogram,5.534939948596455e-10
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,5.507661255691794e-10
fluoride,Emissions / Emissions to soil,kilogram,5.495466252797124e-10
Sulfuric acid,Emissions / Emissions to air,kilogram,5.383090670015012e-10
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,5.331998492434292e-10
Acetylene,Emissions / Emissions to air,kilogram,5.289704384978385e-10
From Agriculture,Land use / Land transformation,square meter,5.209526979167297e-10
copper,Emissions / Emissions to soil,kilogram,5.141723514947017e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,5.087320726623156e-10
Chlorothalonil,Emissions / Emissions to soil,kilogram,5.073529324801405e-10
Niobium-95,water,kilo Becquerel,5.028442412597947e-10
Chlorine,Emissions / Emissions to air,kilogram,5.027688920372945e-10
Cadmium,Emissions / Emissions to water,kilogram,4.709010000492666e-10
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,4.698198787115701e-10
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,4.65273662106742e-10
"Volume Occupied, Underground Deposit",land use,cubic meter,4.638939959781422e-10
"Wood, primary forest, standing",resources / biotic,cubic meter,4.589161314925685e-10
Barium(2+),Emissions / Emissions to water,kilogram,4.557894282664122e-10
Propylene,Emissions / Emissions to air,kilogram,4.544451255916993e-10
Bromine,Emissions / Emissions to air,kilogram,4.430855766230824e-10
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,4.3033844233090663e-10
Copper,Emissions / Emissions to air,kilogram,4.1670098276383577e-10
Ozone,air,kilogram,4.0755856524516786e-10
Boron,Emissions / Emissions to soil,kilogram,3.967868748539381e-10
Tin atom,Emissions / Emissions to water,kilogram,3.9631001783913146e-10
"Acidity, unspecified",emissions to water / river,kilogram,3.9499876146144264e-10
Antimony,Emissions / Emissions to air,kilogram,3.9422020790968405e-10
Diethylene Glycol,Emissions / Emissions to air,kilogram,3.8888269362373697e-10
Styrene,Emissions / Emissions to air,kilogram,3.8883325591099315e-10
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,3.845950878580573e-10
Bromide ion,Emissions / Emissions to water,kilogram,3.7915905897454524e-10
Silicon,Emissions / Emissions to air,kilogram,3.786271855918924e-10
Neodymium,natural resource,kilogram,3.7520655264777503e-10
Bromine,natural resource,kilogram,3.7394561357999816e-10
Zinc,Emissions / Emissions to soil,kilogram,3.650294322789385e-10
Lead,Emissions / Emissions to air,kilogram,3.6323390491853757e-10
Scandium,water,kilogram,3.5909498820985077e-10
Selenium,Emissions / Emissions to air,kilogram,3.5560792400541565e-10
Anhydrite,resources / in ground,kilogram,3.5457187557101976e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,3.4848021018473494e-10
Nitrate,Emissions / Emissions to air,kilogram,3.477300026595853e-10
Water,air,cubic meter,3.4754196397027257e-10
Lead,Emissions / Emissions to air,kilogram,3.4574774253183756e-10
Copper,Emissions / Emissions to air,kilogram,3.4330033023420943e-10
Nitrogen,water,kilogram,3.398505748440285e-10
Iodine,Emissions / Emissions to air,kilogram,3.3092760788674773e-10
Lead,Emissions / Emissions to air,kilogram,3.3073584267364985e-10
Fluosilicic Acid,air,kilogram,3.260099460234812e-10
Formic Acid,Emissions / Emissions to air,kilogram,3.211187487256846e-10
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,3.186366538986206e-10
Arsenic,Emissions / Emissions to soil,kilogram,3.175376983908767e-10
Sodium bromide,resources / unspecified,kilogram,3.111124919209802e-10
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,3.0781801387667526e-10
Titanium,Emissions / Emissions to air,kilogram,3.0400641289408674e-10
Methanol,Emissions / Emissions to water,kilogram,3.021712227433618e-10
Cesium-134,Emissions / Emissions to water,kilo Becquerel,3.005039627649158e-10
Zinc(2+),Emissions / Emissions to soil,kilogram,2.921607750641482e-10
Vinyl Chloride,Emissions / Emissions to air,kilogram,2.921035649785014e-10
Cyanide,Emissions / Emissions to air,kilogram,2.831653112157525e-10
Radium-228,air,kilo Becquerel,2.8198860509417365e-10
Scandium,water,kilogram,2.7769689940214945e-10
Olivine,soil,kilogram,2.7724792014597255e-10
Titanium,Emissions / Emissions to water,kilogram,2.762636494108974e-10
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,2.741473650649095e-10
Vanadium,Emissions / Emissions to water,kilogram,2.7266264264695515e-10
Nickel,Emissions / Emissions to water,kilogram,2.7217029898437223e-10
Water,air,cubic meter,2.625059967042519e-10
Zinc,Emissions / Emissions to air,kilogram,2.6024379438682427e-10
Cadmium,Emissions / Emissions to water,kilogram,2.54658191894307e-10
Ethyl Benzene,Emissions / Emissions to water,kilogram,2.5425563924384734e-10
Vanadium,Emissions / Emissions to air,kilogram,2.5138444533103997e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,2.5056654328709223e-10
Sulfur Dioxide,Emissions / Emissions to air,kilogram,2.4753207362337786e-10
Strontium,Emissions / Emissions to soil,kilogram,2.438111929546301e-10
Thorium-232,emissions to air / unspecified,kilo Becquerel,2.3860573328726153e-10
barium,Emissions / Emissions to air,kilogram,2.347731255276269e-10
Acetylene,Emissions / Emissions to air,kilogram,2.3210875577949047e-10
Potassium-40,water,kilo Becquerel,2.319169139787927e-10
O-xylene,Emissions / Emissions to air,kilogram,2.2591288142812242e-10
Chlorate ion,Emissions / Emissions to water,kilogram,2.2482737552096476e-10
Lanthanum-140,water,kilo Becquerel,2.2343951028099816e-10
Mercury(2+),Emissions / Emissions to water,kilogram,2.197889237550165e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,2.196444021780086e-10
Barium(2+),Emissions / Emissions to air,kilogram,2.1766964920274241e-10
Metazachlor,Emissions / Emissions to soil,kilogram,2.1698095990398868e-10
Propionic Acid,Emissions / Emissions to air,kilogram,2.163977785949455e-10
Ethylenediamine,Emissions / Emissions to air,kilogram,2.158532864480267e-10
Vanadium,Emissions / Emissions to water,kilogram,2.1567641339778262e-10
arsenic,Emissions / Emissions to air,kilogram,2.1483957200075048e-10
Sulfuric acid,Emissions / Emissions to air,kilogram,2.147047916276631e-10
Sulfide ion,water,kilogram,2.140414868286501e-10
Chromium,Emissions / Emissions to water,kilogram,2.1372881316446574e-10
"1,2-dichlorobenzene",Emissions / Emissions to water,kilogram,2.1365738193487327e-10
Hypochlorite,water,kilogram,2.1252759061536386e-10
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,2.096267053805702e-10
Decane,Emissions / Emissions to water,kilogram,2.093575071041406e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,2.059423049233595e-10
M-xylene,Emissions / Emissions to air,kilogram,1.9944469162028574e-10
Chloroform,Emissions / Emissions to water,kilogram,1.9782664616776584e-10
Butene,Emissions / Emissions to air,kilogram,1.9687878150328689e-10
Heptane,Emissions / Emissions to air,kilogram,1.9679564310642783e-10
Barium-140,water,kilo Becquerel,1.954121060547197e-10
Cyclohexane,Emissions / Emissions to air,kilogram,1.9467655538061987e-10
Phosphoric Acid,Emissions / Emissions to air,kilogram,1.9464169548625643e-10
Arsenic,Emissions / Emissions to air,kilogram,1.8985310279593915e-10
Sulfate Ion,air,kilogram,1.8930713165794294e-10
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.8599503027131102e-10
Ethylene Oxide,Emissions / Emissions to air,kilogram,1.7808011177360804e-10
Chromium,Emissions / Emissions to air,kilogram,1.7475405335561585e-10
Cyanide,Emissions / Emissions to water,kilogram,1.7148145813444778e-10
Formaldehyde,Emissions / Emissions to water,kilogram,1.7020991714716435e-10
Thorium-230,Emissions / Emissions to air,kilo Becquerel,1.6856176898299174e-10
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,1.683257267149316e-10
