flow,compartment,unit,amount
Manganese,Emissions / Emissions to water,kilogram,1.0585779986348676e-06
Argon-41,air,kilo Becquerel,1.046536362620237e-06
Chromium,Emissions / Emissions to air,kilogram,1.0409076930475826e-06
Xylene,Emissions / Emissions to air,kilogram,1.0250203008051993e-06
Antimony-125,Emissions / Emissions to water,kilo Becquerel,1.0232281350861878e-06
Manganese-54,Emissions / Emissions to water,kilo Becquerel,9.803920320110147e-07
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,9.70342587075901e-07
Lithium,Emissions / Emissions to water,kilogram,9.70238951709828e-07
Calcium,Emissions / Emissions to air,kilogram,9.51488552614373e-07
Gypsum,resources / in ground,kilogram,8.977398492142943e-07
Nitrogen,water,kilogram,8.808884649710629e-07
molybdenum,Emissions / Emissions to water,kilogram,8.780382644659575e-07
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,8.775300831135116e-07
Boron,Emissions / Emissions to air,kilogram,8.666066805448634e-07
Tin atom,Resources / Resources from ground,kilogram,8.422579711103128e-07
Thorium-232,emissions to air / high. pop.,kilo Becquerel,8.125056876974981e-07
Formaldehyde,Emissions / Emissions to air,kilogram,8.002503292296994e-07
Iron,Emissions / Emissions to air,kilogram,7.899785996403431e-07
Phosphorus,Emissions / Emissions to soil,kilogram,7.886047987355063e-07
Fluoride Ion,Emissions / Emissions to soil,kilogram,7.886033422582222e-07
Ethylene,Emissions / Emissions to air,kilogram,7.878777654808574e-07
Acetone,Emissions / Emissions to air,kilogram,7.702749682006268e-07
fluorane,Emissions / Emissions to air,kilogram,7.665906550926142e-07
Ethylene,Emissions / Emissions to air,kilogram,7.267935477458559e-07
Cesium-134,Emissions / Emissions to water,kilo Becquerel,6.963099392259633e-07
antimony,Emissions / Emissions to water,kilogram,6.861329336059678e-07
Benzene,Emissions / Emissions to water,kilogram,6.600142242999466e-07
Silicon,Emissions / Emissions to air,kilogram,6.516496899881749e-07
selenium,Emissions / Emissions to water,kilogram,6.513453434453605e-07
Thorium-228,air,kilo Becquerel,6.446966975517486e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,6.363864279703588e-07
tungsten,Emissions / Emissions to water,kilogram,6.352586012812403e-07
manganese,Emissions / Emissions to soil,kilogram,6.309032092572935e-07
"Oils, unspecified",Emissions / Emissions to soil,kilogram,6.297414482807608e-07
Pentane,Emissions / Emissions to air,kilogram,6.060812678603374e-07
Fluoride Ion,Emissions / Emissions to water,kilogram,6.042008566545945e-07
Radium-228,air,kilo Becquerel,5.960686993809618e-07
Xenon-131m,air,kilo Becquerel,5.891314568284833e-07
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,5.777684050991868e-07
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,5.763630103917854e-07
Toluene,Emissions / Emissions to water,kilogram,5.731252084074286e-07
Thorium-234,air,kilo Becquerel,5.620705020310154e-07
Protactinium-234,air,kilo Becquerel,5.618846351098764e-07
Sulfur,Resources / Resources from ground,kilogram,5.486325818660386e-07
fluorane,Emissions / Emissions to air,kilogram,5.372805875202372e-07
Sulfur,Emissions / Emissions to soil,kilogram,5.361791264846322e-07
Propylene,Emissions / Emissions to air,kilogram,5.336560841922669e-07
cadmium,Emissions / Emissions to water,kilogram,5.306481735311054e-07
Aluminium,Emissions / Emissions to soil,kilogram,5.230951423676934e-07
Thorium-232,emissions to air / low. pop.,kilo Becquerel,5.142632079803584e-07
Water,air,cubic meter,5.079592854696619e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,5.07851329875267e-07
Potassium,air,kilogram,5.005309184139421e-07
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,4.963073693855164e-07
Formaldehyde,Emissions / Emissions to air,kilogram,4.947381342885599e-07
Xylene,Emissions / Emissions to water,kilogram,4.787135725834702e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,4.761959663392051e-07
Scandium,"emissions to water / groundwater, long-term",kilogram,4.689596499773937e-07
"Metamorphous rock, graphite containing",resources / in ground,kilogram,4.6362182992377385e-07
Cumene,Emissions / Emissions to water,kilogram,4.620811963300494e-07
Ethyl Acetate,Emissions / Emissions to air,kilogram,4.5618433426887377e-07
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,4.5618157138684993e-07
Ethane,Emissions / Emissions to air,kilogram,4.5207731303948047e-07
"Volume Occupied, Underground Deposit",land use,cubic meter,4.5171929885745327e-07
beryllium,Emissions / Emissions to water,kilogram,4.48266344641918e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,4.472417100231793e-07
Toluene,Emissions / Emissions to water,kilogram,4.344746144853175e-07
Propane,Emissions / Emissions to air,kilogram,4.028704365877138e-07
Aluminium,Emissions / Emissions to air,kilogram,4.0191873584217204e-07
Dichloromethane,Emissions / Emissions to water,kilogram,3.9997888108341223e-07
Zinc,Emissions / Emissions to air,kilogram,3.9708302981742574e-07
Phenol,Emissions / Emissions to water,kilogram,3.9451365968300686e-07
Phenol,Emissions / Emissions to water,kilogram,3.8827313468104425e-07
Toluene,Emissions / Emissions to air,kilogram,3.8021942769815773e-07
Nitrite,Emissions / Emissions to water,kilogram,3.779357775094541e-07
Manganese(2+),Emissions / Emissions to water,kilogram,3.765753014652493e-07
Sodium,air,kilogram,3.701394857225717e-07
Propylene,Emissions / Emissions to air,kilogram,3.700829150675619e-07
Cinnabar,soil,kilogram,3.679188675106975e-07
Benzene,Emissions / Emissions to water,kilogram,3.6466680452764784e-07
Talc,resources / in ground,kilogram,3.6190474079361944e-07
Xylene,Emissions / Emissions to water,kilogram,3.5997706813712413e-07
Iodine-135,air,kilo Becquerel,3.5584991778549634e-07
Technetium-99m,water,kilo Becquerel,3.468909211381459e-07
Xylene,Emissions / Emissions to air,kilogram,3.448160989652716e-07
Propylene,Emissions / Emissions to water,kilogram,3.339087371394182e-07
Acetaldehyde,Emissions / Emissions to air,kilogram,3.257919450112009e-07
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,3.2402859786649916e-07
Thorium-228,air,kilo Becquerel,3.2247777486441574e-07
Copper,Emissions / Emissions to air,kilogram,3.209197463309423e-07
Artificial Areas,Land use / Land occupation,square meter-year,3.205632817915058e-07
"Oils, biogenic",emissions to soil / industrial,kilogram,3.1349800324005687e-07
ammonium,Emissions / Emissions to water,kilogram,3.1285175184695777e-07
"Hydrocarbons, Chlorinated",air,kilogram,3.1149628779266617e-07
Nickel,Emissions / Emissions to water,kilogram,3.0874332201282834e-07
"Oils, biogenic",emissions to soil / forestry,kilogram,3.066824065408617e-07
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,3.059918708615478e-07
fluorane,Emissions / Emissions to air,kilogram,3.0185458445290854e-07
From Industrial Area,Land use / Land transformation,square meter,3.0025849514709956e-07
Magnesium,Emissions / Emissions to air,kilogram,2.9184311903773085e-07
Acetaldehyde,Emissions / Emissions to air,kilogram,2.8850126434203116e-07
Nitrogen,water,kilogram,2.8756747175585685e-07
Lead,Emissions / Emissions to air,kilogram,2.8407910838380427e-07
Nickel,Emissions / Emissions to air,kilogram,2.751399346190639e-07
"Oils, biogenic",emissions to soil / unspecified,kilogram,2.7468720898636697e-07
Vanadium(2+),Emissions / Emissions to air,kilogram,2.732147058613102e-07
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,2.69311969119487e-07
Strontium-89,water,kilo Becquerel,2.598089570764638e-07
Iodine-131,Emissions / Emissions to water,kilo Becquerel,2.568615520191895e-07
Butene,Emissions / Emissions to air,kilogram,2.5566665199640074e-07
Antimony,Emissions / Emissions to air,kilogram,2.544042199541732e-07
"From Forest, Extensive",Land use / Land transformation,square meter,2.5413745207683943e-07
Fluoride Ion,Emissions / Emissions to water,kilogram,2.5282295044042576e-07
Methanol,Emissions / Emissions to air,kilogram,2.507298094723792e-07
Ethyl Benzene,Emissions / Emissions to air,kilogram,2.464504882881452e-07
Uranium-235,Emissions / Emissions to air,kilo Becquerel,2.416300472587904e-07
Xylene,Emissions / Emissions to air,kilogram,2.3837352209870366e-07
Zinc,Emissions / Emissions to soil,kilogram,2.3658669780970933e-07
Phosphorus,Emissions / Emissions to water,kilogram,2.334873989445093e-07
Zinc,Emissions / Emissions to air,kilogram,2.2448964062448254e-07
Copper,Emissions / Emissions to water,kilogram,2.1902945083099685e-07
Iron,Emissions / Emissions to air,kilogram,2.1854399011305155e-07
Acetaldehyde,Emissions / Emissions to air,kilogram,2.1850129051853613e-07
Ulexite,resources / in ground,kilogram,2.0295185301965431e-07
Magnesium,Emissions / Emissions to soil,kilogram,1.9862310668188164e-07
Soil,soil,kilogram,1.9293593214310626e-07
Cumene,Emissions / Emissions to air,kilogram,1.922946492759946e-07
Titanium,Emissions / Emissions to air,kilogram,1.910972690056941e-07
Acetic Acid,Emissions / Emissions to air,kilogram,1.8638001899212116e-07
"To Arable, Fallow",Land use / Land transformation,square meter,1.86333181564348e-07
Acetic Acid,Emissions / Emissions to air,kilogram,1.8502914118871986e-07
Oxygen,air,kilogram,1.8453530587707765e-07
Iodine-133,Emissions / Emissions to air,kilo Becquerel,1.8391255528006743e-07
Fluorine,Emissions / Emissions to air,kilogram,1.7830415269875898e-07
Magnesium,Emissions / Emissions to air,kilogram,1.7478076182070366e-07
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,1.730647204244634e-07
Sodium,air,kilogram,1.719075882541845e-07
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,1.7179825892849237e-07
Silicon,Emissions / Emissions to air,kilogram,1.6810915565877772e-07
Boron,Emissions / Emissions to soil,kilogram,1.6518103711276696e-07
Acetic Acid,Emissions / Emissions to air,kilogram,1.622417811371085e-07
Cyanide,Emissions / Emissions to water,kilogram,1.6186737886888002e-07
Strontium,Emissions / Emissions to soil,kilogram,1.5838023333619645e-07
Acrolein,Emissions / Emissions to air,kilogram,1.4678717132185882e-07
Acetylene,Emissions / Emissions to air,kilogram,1.4401421985742444e-07
Copper,Emissions / Emissions to air,kilogram,1.4356478020666646e-07
Manganese,Emissions / Emissions to air,kilogram,1.3652984369527207e-07
Iodine-129,Emissions / Emissions to water,kilo Becquerel,1.3564047793105343e-07
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,1.3352361679605155e-07
Molybdenum,Emissions / Emissions to water,kilogram,1.333328163400291e-07
Polonium-210,water,kilo Becquerel,1.3210101122930716e-07
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.3197188633755872e-07
Sodium-24,water,kilo Becquerel,1.2061877046826532e-07
Isopropanol,Emissions / Emissions to air,kilogram,1.1773739806595171e-07
Ethylene,Emissions / Emissions to air,kilogram,1.1708946479722979e-07
Acrolein,Emissions / Emissions to air,kilogram,1.1419590842728902e-07
thallium,Emissions / Emissions to water,kilogram,1.1382285786565778e-07
CFC-10,Emissions / Emissions to air,kilogram,1.1064114997157132e-07
Waste water/m3,emissions to water / unspecified,cubic meter,1.0800551319170071e-07
Methanol,Emissions / Emissions to air,kilogram,1.0798122258169682e-07
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,1.0679449555370739e-07
Antimony,Emissions / Emissions to water,kilogram,1.0528340569483761e-07
Bauxite,soil,kilogram,1.0516993604396043e-07
Mercury,Emissions / Emissions to air,kilogram,1.0264751818811693e-07
Ethyl Benzene,Emissions / Emissions to water,kilogram,9.9305917666419e-08
Phenol,Emissions / Emissions to air,kilogram,9.903471937799695e-08
Arsenic,Emissions / Emissions to air,kilogram,9.856559998233537e-08
Cobalt-57,water,kilo Becquerel,9.839225534579057e-08
Tellurium-123m,water,kilo Becquerel,9.727775526521133e-08
Benzene,Emissions / Emissions to air,kilogram,9.641037914698265e-08
Methanol,Emissions / Emissions to air,kilogram,9.47994329634685e-08
Barium(2+),Emissions / Emissions to air,kilogram,9.47582921470365e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,9.327712741484732e-08
Carbon-14,Emissions / Emissions to water,kilo Becquerel,9.110126553120911e-08
Zinc,Emissions / Emissions to water,kilogram,9.078801803008696e-08
Benzaldehyde,Emissions / Emissions to air,kilogram,9.055299549922217e-08
"Sand, resource correction",resources / in ground,kilogram,9.002565712354263e-08
Lead-210,water,kilo Becquerel,8.681397913847102e-08
Acrolein,Emissions / Emissions to air,kilogram,8.459373681787448e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,8.429219146435507e-08
Sulfate Ion,air,kilogram,8.365910376455514e-08
"Urban, Continuously Built",Land use / Land occupation,square meter-year,8.286629643258936e-08
Boron,Emissions / Emissions to air,kilogram,8.16271625889649e-08
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,8.134825802174314e-08
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,8.023366263643773e-08
Sulfite,water,kilogram,7.916856416492407e-08
chromium,Emissions / Emissions to soil,kilogram,7.886878888495595e-08
Acetone,Emissions / Emissions to air,kilogram,7.852756729654739e-08
Benzaldehyde,Emissions / Emissions to air,kilogram,7.72807704854692e-08
Toluene,Emissions / Emissions to air,kilogram,7.622252057540704e-08
Propanal,Emissions / Emissions to air,kilogram,7.598769339077969e-08
"From Arable, Fallow",Land use / Land transformation,square meter,7.442549555455986e-08
"Wood, primary forest, standing",resources / biotic,cubic meter,7.378394444852506e-08
Copper,Emissions / Emissions to water,kilogram,7.361434206629349e-08
Argon,air,kilogram,7.206067659384129e-08
Bromine,Emissions / Emissions to air,kilogram,7.193109297659362e-08
Lead(2+),Emissions / Emissions to water,kilogram,6.882125720950829e-08
Zinc,Emissions / Emissions to air,kilogram,6.602325630953208e-08
Manganese,Emissions / Emissions to air,kilogram,6.580462530848866e-08
Arsenic,Emissions / Emissions to water,kilogram,6.571193346591417e-08
Benzaldehyde,Emissions / Emissions to air,kilogram,6.546986203226877e-08
Sulfate Ion,air,kilogram,6.524680722550949e-08
Propylene,Emissions / Emissions to air,kilogram,6.47877128481993e-08
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,6.417626935238987e-08
M-xylene,Emissions / Emissions to air,kilogram,6.307286663491716e-08
Niobium-95,water,kilo Becquerel,6.090487586350686e-08
Lead,Emissions / Emissions to air,kilogram,6.048803631867255e-08
Ethylene,Emissions / Emissions to water,kilogram,5.9446890142507676e-08
Silver,Resources / Resources from ground,kilogram,5.8973845444826555e-08
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,5.8743365320438135e-08
bromine,Emissions / Emissions to water,kilogram,5.7501797527628085e-08
Vanadium,Emissions / Emissions to water,kilogram,5.524164582363552e-08
Uranium-238,Emissions / Emissions to air,kilo Becquerel,5.418198552693527e-08
Silicon,Emissions / Emissions to air,kilogram,5.297200970039086e-08
Formic Acid,Emissions / Emissions to air,kilogram,5.178528426053045e-08
Rubidium,water,kilogram,4.8952802579720676e-08
M-xylene,Emissions / Emissions to air,kilogram,4.6832536750194626e-08
Zinc(2+),Emissions / Emissions to soil,kilogram,4.4703176407371255e-08
Seabed,land use,square meter-year,4.4554679709916555e-08
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,4.42490919367515e-08
Phosphorus,Emissions / Emissions to water,kilogram,4.397413766749757e-08
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,4.3962410676003706e-08
Lanthanum-140,water,kilo Becquerel,4.3804471580749195e-08
Vermiculite,soil,kilogram,4.36787386612848e-08
Manganese,Emissions / Emissions to air,kilogram,4.2386796066666054e-08
Chromium,Emissions / Emissions to soil,kilogram,4.1993866629714795e-08
Barium-140,water,kilo Becquerel,4.078829092067641e-08
"Chlorinated Solvents, Unspecified",water,kilogram,4.011867456187888e-08
Barium(2+),Emissions / Emissions to water,kilogram,3.903433204670631e-08
Mercury,Emissions / Emissions to water,kilogram,3.80724444143406e-08
Oxygen,natural resource,kilogram,-3.6685467821416726e-08
Rubidium,water,kilogram,3.66304591398976e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,3.652475135196803e-08
Chlorine,Emissions / Emissions to air,kilogram,3.630048712043359e-08
Styrene,Emissions / Emissions to air,kilogram,3.608582069922751e-08
Methane (biogenic),Emissions / Emissions to air,kilogram,3.565012325159489e-08
Metazachlor,Emissions / Emissions to soil,kilogram,3.430912933937995e-08
Tetrachloroethylene,Emissions / Emissions to air,kilogram,3.406048198219597e-08
Iodine,Emissions / Emissions to air,kilogram,3.322121989148421e-08
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,3.2859659648561856e-08
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,3.2653877561894075e-08
Thorium-232,emissions to water / ocean,kilo Becquerel,3.168952736578655e-08
silver,Emissions / Emissions to water,kilogram,3.065475814085698e-08
Ethanol,Emissions / Emissions to air,kilogram,3.0420279961839154e-08
Copper,Emissions / Emissions to air,kilogram,3.0115166612604484e-08
Cadmium,Emissions / Emissions to air,kilogram,2.995317920358434e-08
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,2.9923589568729554e-08
Phosphorus,Emissions / Emissions to air,kilogram,2.891001814817606e-08
Cyanide,Emissions / Emissions to water,kilogram,2.8892732215045588e-08
Radon-220,air,kilo Becquerel,2.8734492899422143e-08
copper,Emissions / Emissions to soil,kilogram,2.843341999989245e-08
fluoride,Emissions / Emissions to soil,kilogram,2.8329283948290087e-08
Cyanide,Emissions / Emissions to air,kilogram,2.7806653093447935e-08
Styrene,Emissions / Emissions to air,kilogram,2.7648385144336658e-08
Bromine,natural resource,kilogram,2.7099048869456406e-08
Carbon black,emissions to air / unspecified,kilogram,2.693182106298372e-08
Lead,Emissions / Emissions to air,kilogram,2.6225901825346417e-08
Chlorobenzene,Emissions / Emissions to water,kilogram,2.6126561391727306e-08
Iodine-133,water,kilo Becquerel,2.5909848919489353e-08
O-xylene,Emissions / Emissions to air,kilogram,2.5743694689246026e-08
Bromide ion,Emissions / Emissions to water,kilogram,2.57047939307281e-08
glyphosate,Emissions / Emissions to soil,kilogram,2.55353303196662e-08
Nitrate,Emissions / Emissions to air,kilogram,2.510650215475927e-08
Copper,Emissions / Emissions to air,kilogram,2.4786675210349582e-08
Molybdenum,Emissions / Emissions to air,kilogram,2.4605215938880032e-08
Bromine,Emissions / Emissions to air,kilogram,2.4384911811384074e-08
Chlorine,Emissions / Emissions to water,kilogram,2.4328816767803616e-08
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,2.426676343576548e-08
Cobalt,Resources / Resources from ground,kilogram,2.4206154817019186e-08
Methanol,Emissions / Emissions to water,kilogram,2.3394219268609597e-08
Selenium,Emissions / Emissions to air,kilogram,2.322001535254728e-08
Tin atom,Emissions / Emissions to air,kilogram,2.3084987115972092e-08
HFC-134a,Emissions / Emissions to air,kilogram,2.2454210911428443e-08
Hydroxide,water,kilogram,2.228586904305422e-08
Cobalt,Emissions / Emissions to water,kilogram,2.1911761385480973e-08
Acetic Acid,Emissions / Emissions to water,kilogram,2.18764574553249e-08
HFC-152a,Emissions / Emissions to air,kilogram,2.1799936368622743e-08
Zirconium,Resources / Resources from ground,kilogram,2.1785728299263854e-08
Cyanide,Emissions / Emissions to air,kilogram,2.115357609514692e-08
Ethanolamine,Emissions / Emissions to air,kilogram,2.103514472239872e-08
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,2.069797914100938e-08
Iron,Emissions / Emissions to air,kilogram,2.0174417288620918e-08
Formaldehyde,Emissions / Emissions to water,kilogram,2.0051421591040195e-08
Manganese,Emissions / Emissions to air,kilogram,1.9595489829524675e-08
Sodium,air,kilogram,1.948171714155163e-08
Calcium,Emissions / Emissions to air,kilogram,1.943407738618281e-08
Heptane,Emissions / Emissions to air,kilogram,1.930632179178111e-08
O-xylene,Emissions / Emissions to air,kilogram,1.9114980564025045e-08
Zirconium-95,water,kilo Becquerel,1.8888581302296963e-08
Zinc,Emissions / Emissions to air,kilogram,1.8789898678610116e-08
Iodine,Emissions / Emissions to air,kilogram,1.8231981333481207e-08
Vanadium,Emissions / Emissions to air,kilogram,1.8150243492278732e-08
Acetylene,Emissions / Emissions to air,kilogram,1.8108352266225515e-08
Tin atom,Emissions / Emissions to air,kilogram,1.7615499465113113e-08
Selenium,Emissions / Emissions to water,kilogram,1.7499656996450645e-08
Glyphosate,Emissions / Emissions to soil,kilogram,1.7100846062490414e-08
Tungsten,Emissions / Emissions to water,kilogram,1.7029713327415476e-08
barium,Emissions / Emissions to air,kilogram,1.6950887221641074e-08
Cerium,natural resource,kilogram,1.688463269595841e-08
Heptane,Emissions / Emissions to air,kilogram,1.6610448163507013e-08
Nitrite,Emissions / Emissions to water,kilogram,1.64988558717481e-08
Cerium-141,water,kilo Becquerel,1.643638375673349e-08
Nickel,Emissions / Emissions to water,kilogram,1.6244057440453597e-08
Gold,Resources / Resources from ground,kilogram,1.6219052573899174e-08
Barium-140,air,kilo Becquerel,1.5678335117600795e-08
arsenic,Emissions / Emissions to air,kilogram,1.551166216283822e-08
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.5508116118434366e-08
Copper,Emissions / Emissions to water,kilogram,1.518724580202027e-08
Mercury(2+),Emissions / Emissions to water,kilogram,1.503170141739325e-08
Molybdenum-99,water,kilo Becquerel,1.4982561998477533e-08
Nickel,Emissions / Emissions to water,kilogram,1.4765345728751461e-08
Chromium,Emissions / Emissions to air,kilogram,1.4742580611162707e-08
Sulfide ion,water,kilogram,1.4708950358317092e-08
Furan,Emissions / Emissions to air,kilogram,1.4704157715446684e-08
Formaldehyde,Emissions / Emissions to water,kilogram,1.4375756381532678e-08
Methyl acrylate,Emissions / Emissions to water,kilogram,1.4155137059903233e-08
Strontium,Emissions / Emissions to air,kilogram,1.4020249677933688e-08
Cobalt,Emissions / Emissions to air,kilogram,1.4017558214926463e-08
zinc,Emissions / Emissions to soil,kilogram,1.401338372562509e-08
Copper(2+),Emissions / Emissions to soil,kilogram,1.4012983054023324e-08
Nickel,Emissions / Emissions to air,kilogram,1.3738343656104575e-08
Phenol,Emissions / Emissions to air,kilogram,1.3593909480037427e-08
Propionic Acid,Emissions / Emissions to air,kilogram,1.343572514271178e-08
Diflubenzuron,Emissions / Emissions to soil,kilogram,1.3403666405963744e-08
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,1.3094505750299007e-08
Kieserite,soil,kilogram,1.3018248112451397e-08
Antimony,Emissions / Emissions to air,kilogram,1.3017550330983168e-08
Barium(2+),Emissions / Emissions to air,kilogram,1.2942274843856262e-08
Fluorine,Emissions / Emissions to air,kilogram,1.2664873743819844e-08
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,1.2621462473119826e-08
Propylene Oxide,Emissions / Emissions to water,kilogram,1.2444530203804472e-08
Ethyl Benzene,Emissions / Emissions to air,kilogram,1.1986393934623005e-08
Cobalt,Emissions / Emissions to air,kilogram,1.191641474112225e-08
Fluosilicic Acid,water,kilogram,1.185157111236976e-08
Borax,resources / in ground,kilogram,1.1675222932826684e-08
M-xylene,Emissions / Emissions to air,kilogram,1.1631246484369581e-08
Hypochlorite,water,kilogram,1.162624425201528e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.1536944677608203e-08
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,1.148077945136664e-08
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,1.1386789819317669e-08
Manganese,Emissions / Emissions to soil,kilogram,1.0959059514528273e-08
Aluminium,Emissions / Emissions to air,kilogram,1.0811597386181149e-08
Hexane,Emissions / Emissions to air,kilogram,1.0684676051421893e-08
Ethylenediamine,Emissions / Emissions to air,kilogram,1.0645555789231327e-08
strontium,Emissions / Emissions to air,kilogram,1.0634283126645414e-08
Tin atom,Emissions / Emissions to water,kilogram,1.0585065118865554e-08
Potassium-40,water,kilo Becquerel,1.0492748514283329e-08
Scandium,air,kilogram,1.0474369313451989e-08
Chromium,Emissions / Emissions to air,kilogram,1.0330734894928115e-08
Selenium,Emissions / Emissions to air,kilogram,1.0328645572923772e-08
Antimony-122,water,kilo Becquerel,9.971591464135204e-09
Propylene Oxide,Emissions / Emissions to air,kilogram,9.438851198294916e-09
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,9.37325363797158e-09
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,9.32605712932541e-09
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,9.229236101735965e-09
Titanium,Emissions / Emissions to air,kilogram,9.059784328508674e-09
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,8.849086857391951e-09
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,8.765828733520355e-09
Nitrate,Emissions / Emissions to air,kilogram,8.635358134221045e-09
Tebutam,soil,kilogram,8.625558032030439e-09
Magnesium chloride,resources / in ground,kilogram,8.608765201535723e-09
Mercury,Emissions / Emissions to air,kilogram,8.290454740283963e-09
Shale,soil,kilogram,8.157269087894191e-09
Trifluoromethane,Emissions / Emissions to air,kilogram,8.129834143554389e-09
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,8.085121870471854e-09
Cyanide,Emissions / Emissions to water,kilogram,8.011723183805698e-09
Manganese,Emissions / Emissions to water,kilogram,7.95140313948803e-09
Iodine-131,Emissions / Emissions to water,kilo Becquerel,7.867463193378183e-09
Acetonitrile,Emissions / Emissions to air,kilogram,7.742520951647761e-09
Silicon,Emissions / Emissions to water,kilogram,7.63336213753681e-09
Cadmium,Emissions / Emissions to water,kilogram,7.530903164550204e-09
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,7.522135326811903e-09
Iron-59,water,kilo Becquerel,7.346420111375889e-09
Sodium bromide,resources / unspecified,kilogram,7.282508592124259e-09
Toluene,Emissions / Emissions to water,kilogram,7.1421395214554175e-09
Thorium-230,Emissions / Emissions to air,kilo Becquerel,7.0632453047778256e-09
To Agriculture,Land use / Land transformation,square meter,6.932364275373024e-09
Lithium,Resources / Resources from ground,kilogram,6.931347507494475e-09
Cypermethrin,Emissions / Emissions to soil,kilogram,6.876244288764441e-09
Trifluralin,Emissions / Emissions to soil,kilogram,6.801838519064171e-09
Barium(2+),Emissions / Emissions to air,kilogram,6.66391840057991e-09
Fluosilicic Acid,air,kilogram,6.584206314200437e-09
Terpenes,air,kilogram,6.45210032719383e-09
From Agriculture,Land use / Land transformation,square meter,6.34282152167257e-09
Strontium(2+),Emissions / Emissions to air,kilogram,6.339983958220245e-09
Phenol,Emissions / Emissions to water,kilogram,6.3173058549600375e-09
arsenic,Emissions / Emissions to soil,kilogram,6.30882455111628e-09
Arsenic,Emissions / Emissions to water,kilogram,6.276550580307877e-09
Sulfide ion,water,kilogram,6.202946221599812e-09
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,6.066000510314371e-09
Waste Heat,air,megajoule,6.028696674944844e-09
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,6.022083731567716e-09
Chromium,Emissions / Emissions to water,kilogram,6.0044721174243945e-09
Methanol,Emissions / Emissions to water,kilogram,5.981721566386185e-09
Calcium,Emissions / Emissions to air,kilogram,5.975633225000099e-09
Hydrogen Peroxide,Emissions / Emissions to water,kilogram,5.9308220162341464e-09
Aluminium,Emissions / Emissions to water,kilogram,5.855085250601846e-09
Molybdenum,Emissions / Emissions to air,kilogram,5.798000075714301e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,5.735063626588764e-09
Chromium,Emissions / Emissions to soil,kilogram,5.6507616371670875e-09
Butene,Emissions / Emissions to air,kilogram,5.63638581516322e-09
Lead,Emissions / Emissions to water,kilogram,5.564013749420773e-09
To Seabed,land use,square meter,5.471682524371132e-09
Nickel,Emissions / Emissions to air,kilogram,5.373111578174015e-09
