flow,compartment,unit,amount
Shrub Land,Land use / Land occupation,square meter-year,46.267360902837325
Potassium chloride,resources / in ground,kilogram,46.090608960394555
Uranium alpha,emissions to water / lake,kilo Becquerel,44.87847290012341
Sulfide ion,water,kilogram,44.548623528651675
Radon-220,air,kilo Becquerel,43.90619692643094
Nitrate,Emissions / Emissions to water,kilogram,43.13341322874238
Total Organic Carbon,water,kilogram,42.97111790109544
To Dump Site,Land use / Land transformation,square meter,42.298573167331476
Sulfate Ion,water,kilogram,41.78805754427706
To Industrial Area,Land use / Land transformation,square meter,40.050593221665686
From Forest,Land use / Land transformation,square meter,37.38687354457997
To Forest,Land use / Land transformation,square meter,36.07160537292108
Total Organic Carbon,water,kilogram,32.715996420009205
Chemical Oxygen Demand,water,kilogram,31.26901829049985
Biological Oxygen Demand,water,kilogram,31.234067409525863
Krypton-88,air,kilo Becquerel,29.57065259101881
Lead-210,Emissions / Emissions to air,kilo Becquerel,29.019648165219763
Methane (biogenic),Emissions / Emissions to air,kilogram,28.763909975843603
titanium,Emissions / Emissions to water,kilogram,28.26766461168058
Radium-228,air,kilo Becquerel,28.094898100478797
Krypton-87,air,kilo Becquerel,27.279892881465642
Radon-220,air,kilo Becquerel,25.563138036999007
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,24.114832504001214
Titanium,Resources / Resources from ground,kilogram,24.055327977615274
Uranium-238,Emissions / Emissions to water,kilo Becquerel,23.33415927775557
Chloride,Emissions / Emissions to soil,kilogram,22.878207804323388
Xenon-133,Emissions / Emissions to air,kilo Becquerel,22.548122721702008
Potassium,water,kilogram,22.19961591445278
arsenic,Emissions / Emissions to water,kilogram,21.97215457279181
Potassium,water,kilogram,21.708490248158107
"Noise, aircraft, passenger",non material emissions / unspecified,person kilometer,21.14210737797829
Uranium-238,Emissions / Emissions to water,kilo Becquerel,20.88899533403184
Zinc,Resources / Resources from ground,kilogram,20.72791587359382
Biological Oxygen Demand,water,kilogram,20.717766734619833
Chromium,Emissions / Emissions to air,kilogram,20.690811795518698
Xenon-133m,air,kilo Becquerel,20.471601178572232
Xenon-137,air,kilo Becquerel,20.345476787559388
Sodium sulfate,resources / in ground,kilogram,20.22251966666159
Phosphorus,Resources / Resources from ground,kilogram,20.025955487924566
Hydrogen Chloride,Emissions / Emissions to air,kilogram,19.939801633217634
Aluminium,Emissions / Emissions to water,kilogram,19.695475844255537
Magnesium,Emissions / Emissions to water,kilogram,19.25633298318117
tungsten,Emissions / Emissions to water,kilogram,18.55539121517531
From Shrub Land,Land use / Land transformation,square meter,17.49179142954707
Biological Oxygen Demand,water,kilogram,17.24089029173529
Particles (PM10),Emissions / Emissions to air,kilogram,16.647074279178725
Nitrogen,water,kilogram,16.24376913897361
vanadium,Emissions / Emissions to water,kilogram,16.116354828712787
"Solids, Inorganic",water,kilogram,15.952949206355935
To Mineral Extraction Site,Land use / Land transformation,square meter,15.488897306362508
Total Organic Carbon,water,kilogram,15.365533753888437
Methane (fossil),Emissions / Emissions to air,kilogram,15.335565520124002
To Arable,Land use / Land transformation,square meter,15.087092956248824
Radium-226,Emissions / Emissions to air,kilo Becquerel,14.457542948497828
Particles (> PM10),air,kilogram,13.923517025742768
cadmium,Emissions / Emissions to water,kilogram,13.868618187030878
molybdenum,Emissions / Emissions to water,kilogram,13.684253711991788
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,13.434575457852834
Methane (biogenic),Emissions / Emissions to air,kilogram,13.39845799051096
Potassium,water,kilogram,13.2967353961422
Particles (PM2.5),Emissions / Emissions to air,kilogram,12.783209619925364
tin,Emissions / Emissions to water,kilogram,12.605046321496305
lake water,Resources / Resources from water,cubic meter,12.315466955356184
Uranium-235,Emissions / Emissions to water,kilo Becquerel,11.958306182213521
Xenon-135,air,kilo Becquerel,11.81050689106637
lead,Emissions / Emissions to water,kilogram,11.504528772446093
Uranium alpha,emissions to air / low. pop.,kilo Becquerel,11.439671899807657
barium,Emissions / Emissions to water,kilogram,10.989465488304205
Chemical Oxygen Demand,water,kilogram,10.973607428471729
Copper,Emissions / Emissions to air,kilogram,10.967869811446349
From Dump Site,Land use / Land transformation,square meter,10.963518520062374
selenium,Emissions / Emissions to water,kilogram,10.580622950095854
Kaolinite,soil,kilogram,9.360271951619476
Lead,Emissions / Emissions to air,kilogram,9.341358222311788
To Shrub Land,Land use / Land transformation,square meter,9.238746509427244
"DOC, Dissolved Organic Carbon",water,kilogram,9.183942249332146
Ethane,Emissions / Emissions to air,kilogram,8.312730111280331
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,8.145674331135528
Chloride,Emissions / Emissions to water,kilogram,8.101096091615291
Arable,Land use / Land occupation,square meter-year,7.942076356588643
Krypton-89,air,kilo Becquerel,7.674333523741583
From Seabed,land use,square meter,7.634540948471087
Calcium,Emissions / Emissions to soil,kilogram,7.384271411984943
Particles (> PM10),air,kilogram,7.241409288411552
Uranium-234,Emissions / Emissions to water,kilo Becquerel,7.077335434146994
antimony,Emissions / Emissions to water,kilogram,7.022467864889777
Chromium VI,"emissions to water / groundwater, long-term",kilogram,7.002195513805932
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,6.985692142800951
Zinc,Emissions / Emissions to air,kilogram,6.939647277032399
Potassium-40,air,kilo Becquerel,6.86462896906124
Silicon,Emissions / Emissions to air,kilogram,6.74903971728189
"DOC, Dissolved Organic Carbon",water,kilogram,6.717637696541006
From Arable,Land use / Land transformation,square meter,6.677723885274641
"To Traffic Area, Road Network",Land use / Land transformation,square meter,6.5537627934093186
chloride,Emissions / Emissions to soil,kilogram,6.460780435813504
Nickel,Emissions / Emissions to air,kilogram,6.424275435869833
To Water Bodies,land use,square meter,6.358908912107221
"Wood, soft, standing",resources / biotic,cubic meter,6.1399628328408165
Potassium-40,water,kilo Becquerel,5.99953122745865
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,5.994495943432326
Thorium-234,water,kilo Becquerel,5.876133802074377
Protactinium-234,water,kilo Becquerel,5.8751885329359945
To Inland Water Bodies,land use,square meter,5.853628233767538
Nitrous Oxide,Emissions / Emissions to air,kilogram,5.8503695089141186
Iron,Emissions / Emissions to air,kilogram,5.642000521925431
Carbon,soil,kilogram,5.537559969694927
Potassium-40,water,kilo Becquerel,5.4197392968286175
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,5.143868996854713
Scandium,"emissions to water / groundwater, long-term",kilogram,5.142451422681832
Uranium-238,Emissions / Emissions to air,kilo Becquerel,5.116698378273387
Fluorine,natural resource,kilogram,4.999921054664195
Polonium-210,water,kilo Becquerel,4.895065378898634
"From Forest, Natural",Land use / Land transformation,square meter,4.867847553695465
Barium sulfate,Emissions / Emissions to water,kilogram,4.730899369294137
Strontium,Emissions / Emissions to water,kilogram,4.644764406698505
Aluminium,Emissions / Emissions to air,kilogram,4.565763297934514
Strontium,Emissions / Emissions to water,kilogram,4.501853510053575
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,4.469903057858079
"Oils, Unspecified",Emissions / Emissions to water,kilogram,4.278028970674415
"DOC, Dissolved Organic Carbon",water,kilogram,4.267487659284501
Water,Emissions / Emissions to water,cubic meter,4.202426052929587
Fluoride Ion,Emissions / Emissions to water,kilogram,4.164503512707857
Silver-110,Emissions / Emissions to water,kilo Becquerel,4.08521102280289
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,4.077875204892486
"Wood, hard, standing",resources / biotic,cubic meter,4.058312515385151
Sodium,soil,kilogram,3.9140858368516223
Manganese,Emissions / Emissions to water,kilogram,3.814179579748855
Nitrogen,air,kilogram,3.7349717366846806
iron,Emissions / Emissions to soil,kilogram,3.6958444620354327
Carbonate Ion,water,kilogram,3.6840340793040434
Uranium-238,Emissions / Emissions to air,kilo Becquerel,3.498379949010486
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,3.4624570005900877
Cyanide,Emissions / Emissions to water,kilogram,3.349475776735192
Arsenic,Emissions / Emissions to air,kilogram,3.267643466206567
