flow,compartment,unit,amount
"Oils, Unspecified",Emissions / Emissions to water,kilogram,1.3017140698321767e-08
Zinc,Emissions / Emissions to air,kilogram,1.2864838645578265e-08
Hexane,Emissions / Emissions to air,kilogram,1.2748289946228035e-08
HFC-152a,Emissions / Emissions to air,kilogram,1.2467598682085538e-08
Manganese,Emissions / Emissions to water,kilogram,1.1634878256869434e-08
sulfur,Emissions / Emissions to soil,kilogram,1.1392816281469977e-08
cadmium,Emissions / Emissions to water,kilogram,1.1244272147313297e-08
Propane,Emissions / Emissions to air,kilogram,1.1162763501614883e-08
Iodine-131,Emissions / Emissions to water,kilo Becquerel,1.1136852381567122e-08
selenium,Emissions / Emissions to water,kilogram,1.1005042127588045e-08
Scandium,"emissions to water / groundwater, long-term",kilogram,1.0122651496057833e-08
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,9.926350850779655e-09
"Water, salt, sole",resources / in water,cubic meter,9.890369284285337e-09
Radon-220,air,kilo Becquerel,9.69526124331178e-09
Butane,Emissions / Emissions to air,kilogram,9.645024062826717e-09
Barium(2+),Emissions / Emissions to soil,kilogram,9.494013300927962e-09
Calcium,Emissions / Emissions to air,kilogram,9.448667437846796e-09
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,9.350442451520608e-09
Copper,Emissions / Emissions to water,kilogram,9.11103659428418e-09
Hexane,Emissions / Emissions to air,kilogram,9.05252985588983e-09
Ethyl Acetate,Emissions / Emissions to air,kilogram,8.990275468121913e-09
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,8.990274328999383e-09
Ethanol,Emissions / Emissions to air,kilogram,8.933815344924477e-09
Magnesium,Emissions / Emissions to air,kilogram,8.834784676132496e-09
Silver,Resources / Resources from ground,kilogram,8.713662312357616e-09
Aluminium,Emissions / Emissions to air,kilogram,8.697017372308121e-09
Nickel,Emissions / Emissions to air,kilogram,8.579203023201566e-09
Copper,Emissions / Emissions to air,kilogram,8.547067714502348e-09
Calcium,Emissions / Emissions to soil,kilogram,8.336409563385051e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,8.315408870281005e-09
Iodide Ion,Emissions / Emissions to water,kilogram,8.299786632177544e-09
Lithium,Resources / Resources from ground,kilogram,7.83735641224261e-09
Chlorine,Emissions / Emissions to water,kilogram,7.777825886655996e-09
Lead,Emissions / Emissions to air,kilogram,7.708330752182608e-09
Uranium-235,Emissions / Emissions to air,kilo Becquerel,7.699667606552837e-09
Iodine-133,Emissions / Emissions to air,kilo Becquerel,7.644223161692555e-09
Waste water/m3,emissions to water / unspecified,cubic meter,7.540318633383159e-09
Xylene,Emissions / Emissions to air,kilogram,7.488326233363085e-09
Sodium-24,water,kilo Becquerel,7.339020425271993e-09
"From Forest, Extensive",Land use / Land transformation,square meter,7.296520109515041e-09
Water,air,cubic meter,7.291309748128195e-09
Argon-41,air,kilo Becquerel,7.195137801887738e-09
Zinc,Emissions / Emissions to air,kilogram,6.985670406088507e-09
Benzene,Emissions / Emissions to air,kilogram,6.850234761511238e-09
Potassium-40,air,kilo Becquerel,6.813651337777726e-09
Zinc,Emissions / Emissions to water,kilogram,6.799229134235569e-09
Manganese,Emissions / Emissions to air,kilogram,6.744373760531466e-09
Potassium,soil,kilogram,6.647332894546775e-09
Helium,air,kilogram,6.487503840545243e-09
Aluminium,Emissions / Emissions to water,kilogram,6.421520944000769e-09
Iodide Ion,Emissions / Emissions to water,kilogram,6.227559322372423e-09
Boron,Emissions / Emissions to air,kilogram,6.151753953265322e-09
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,6.1495363751188645e-09
"Hydrocarbons, Chlorinated",air,kilogram,5.993084201845456e-09
Praseodymium,natural resource,kilogram,5.9692447522808296e-09
Cobalt-57,water,kilo Becquerel,5.902657830094708e-09
Titanium,Emissions / Emissions to air,kilogram,5.784968275071104e-09
From Industrial Area,Land use / Land transformation,square meter,5.6288176853394215e-09
Sulfur,Emissions / Emissions to water,kilogram,5.5115731647606315e-09
Toluene,Emissions / Emissions to air,kilogram,5.503489027662419e-09
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,5.47043119437422e-09
fluorane,Emissions / Emissions to air,kilogram,5.434498664530575e-09
Fluorine,Emissions / Emissions to air,kilogram,5.397690341668727e-09
Sodium,air,kilogram,5.204051194018164e-09
Arsenic,Emissions / Emissions to water,kilogram,5.182439573899409e-09
Xylene,Emissions / Emissions to air,kilogram,5.171526553155493e-09
Bromine,Emissions / Emissions to water,kilogram,4.9889723525725486e-09
Chromium,Emissions / Emissions to water,kilogram,4.6373476145442865e-09
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,4.6238667122782615e-09
beryllium,Emissions / Emissions to water,kilogram,4.596362784817154e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,4.5814365983180134e-09
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,4.469827003607499e-09
Propylene,Emissions / Emissions to water,kilogram,4.3287338692775995e-09
Boron,Emissions / Emissions to air,kilogram,4.265839870068597e-09
Samarium,natural resource,kilogram,4.259571193850336e-09
Aluminium,Emissions / Emissions to soil,kilogram,4.231516451271946e-09
Acetic Acid,Emissions / Emissions to air,kilogram,4.217600145740238e-09
Xenon-131m,air,kilo Becquerel,4.050391526477713e-09
Phosphate,Emissions / Emissions to water,kilogram,4.001022709866133e-09
Ethylene,Emissions / Emissions to air,kilogram,3.94789011234861e-09
"Oils, biogenic",emissions to soil / forestry,kilogram,3.880820147704876e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,3.784285544858524e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,3.7733277395623765e-09
Iron,Emissions / Emissions to air,kilogram,3.748729189159768e-09
Niobium-95,water,kilo Becquerel,3.6899705374989737e-09
Ethanolamine,Emissions / Emissions to air,kilogram,3.6388951463628066e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,3.5832281721364286e-09
Propylene Oxide,Emissions / Emissions to water,kilogram,3.5829892219713696e-09
Magnesium,Emissions / Emissions to air,kilogram,3.5788668282645724e-09
Formaldehyde,Emissions / Emissions to air,kilogram,3.4847131029823974e-09
Cyanide,Emissions / Emissions to water,kilogram,3.4117322079714242e-09
Butane,Emissions / Emissions to air,kilogram,3.3714741095260963e-09
Toluene,Emissions / Emissions to air,kilogram,3.331900021774964e-09
Tellurium-123m,water,kilo Becquerel,3.323341783503249e-09
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,3.2886706864272386e-09
Acetone,Emissions / Emissions to air,kilogram,3.2865624425041743e-09
Bromate,Emissions / Emissions to water,kilogram,3.26681992621556e-09
Bromine,Emissions / Emissions to air,kilogram,3.236710533491203e-09
Nitrite,Emissions / Emissions to water,kilogram,3.2088287334072197e-09
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,3.136971552659055e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,3.1100391798185875e-09
ammonium,Emissions / Emissions to water,kilogram,3.0872673800726613e-09
Antimony,Emissions / Emissions to water,kilogram,3.0653963804136153e-09
Ethylene,Emissions / Emissions to air,kilogram,3.060380757243748e-09
Lanthanum-140,water,kilo Becquerel,3.0026881650890428e-09
Barium-140,water,kilo Becquerel,2.8456332533816103e-09
Artificial Areas,Land use / Land occupation,square meter-year,2.8121707862622767e-09
Sodium,air,kilogram,2.8106067656841934e-09
Toluene,Emissions / Emissions to air,kilogram,2.7377877595907324e-09
Radium-228,air,kilo Becquerel,2.731335816469777e-09
Benzene,Emissions / Emissions to water,kilogram,2.6877917154210082e-09
Iridium,natural resource,kilogram,2.6578026460197774e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,2.6552606216871325e-09
Ethane,Emissions / Emissions to air,kilogram,2.623203194795956e-09
Borax,resources / in ground,kilogram,2.6209435868591682e-09
Arsenic,Emissions / Emissions to air,kilogram,2.5531809680433936e-09
Xylene,Emissions / Emissions to air,kilogram,2.4976174590967996e-09
Volatile Organic Compound,Emissions / Emissions to water,kilogram,2.494487419139647e-09
"To Arable, Fallow",Land use / Land transformation,square meter,2.4740841605082753e-09
Ethylene,Emissions / Emissions to air,kilogram,2.435795525905651e-09
Benzene,Emissions / Emissions to air,kilogram,2.4120967864820128e-09
"Oils, unspecified",Emissions / Emissions to soil,kilogram,2.4014274061831726e-09
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,2.3611623840394807e-09
Heptane,Emissions / Emissions to air,kilogram,2.2983221560556836e-09
Molybdenum,Emissions / Emissions to water,kilogram,2.2657821737140728e-09
Zinc,Emissions / Emissions to water,kilogram,2.258525567565628e-09
Sulfur,Emissions / Emissions to soil,kilogram,2.1823043529550696e-09
Methanol,Emissions / Emissions to air,kilogram,2.149106490814758e-09
Gadolinium,natural resource,kilogram,2.1334387732975747e-09
Acetylene,Emissions / Emissions to air,kilogram,2.13213470807421e-09
Acetic Acid,Emissions / Emissions to air,kilogram,2.1074561993482575e-09
Methanol,Emissions / Emissions to air,kilogram,2.0480147091067867e-09
Propylene,Emissions / Emissions to air,kilogram,2.03856215953715e-09
Ethane,Emissions / Emissions to air,kilogram,2.0141820714544814e-09
Manganese,Emissions / Emissions to air,kilogram,1.992062352783395e-09
Lead,Emissions / Emissions to air,kilogram,1.9847217947540742e-09
Sulfate Ion,air,kilogram,1.975191476818067e-09
"From Arable, Fallow",Land use / Land transformation,square meter,1.9703714221230643e-09
Nickel,Emissions / Emissions to water,kilogram,1.947291616246341e-09
Cumene,Emissions / Emissions to water,kilogram,1.9007834744737543e-09
Silicon,Emissions / Emissions to soil,kilogram,1.8988027728044238e-09
Lithium,Emissions / Emissions to water,kilogram,1.8878640615898474e-09
Zinc,Emissions / Emissions to water,kilogram,1.8874778310926016e-09
Methanol,Emissions / Emissions to air,kilogram,1.846897140788207e-09
Iodine-133,water,kilo Becquerel,1.7627709908002366e-09
Iron,Emissions / Emissions to water,kilogram,1.7227843286053073e-09
bromine,Emissions / Emissions to water,kilogram,1.7148397075257446e-09
Phosphorus,Emissions / Emissions to water,kilogram,1.7128675579197044e-09
Boron,Emissions / Emissions to water,kilogram,1.7098002690149207e-09
Chloroform,Emissions / Emissions to air,kilogram,1.6523277420616806e-09
"Hydrocarbons, Chlorinated",air,kilogram,1.6231142604948682e-09
Iodine,Emissions / Emissions to air,kilogram,1.6007356223827363e-09
Phosphorus Trichloride,Emissions / Emissions to air,kilogram,1.5888203582776076e-09
"Urban, Continuously Built",Land use / Land occupation,square meter-year,1.5651400171786066e-09
Acetic Acid,Emissions / Emissions to air,kilogram,1.517659032098637e-09
Propylene Oxide,Emissions / Emissions to air,kilogram,1.5174443093476616e-09
Thorium-228,air,kilo Becquerel,1.493655488731257e-09
Lithium,Emissions / Emissions to water,kilogram,1.443783206049697e-09
Formaldehyde,Emissions / Emissions to air,kilogram,1.4362744834358154e-09
Ethylene,Emissions / Emissions to water,kilogram,1.4294580373477152e-09
Thorium-232,emissions to water / groundwater,kilo Becquerel,1.4233315656961233e-09
Iodine-129,Emissions / Emissions to water,kilo Becquerel,1.3407968627570007e-09
Soil,soil,kilogram,1.3264714617556546e-09
thallium,Emissions / Emissions to water,kilogram,1.319491689481875e-09
Sulfite,water,kilogram,1.318571080088589e-09
Tantalum,Resources / Resources from ground,kilogram,1.2954352034015836e-09
Oxygen,air,kilogram,1.268715548282281e-09
Methanol,Emissions / Emissions to water,kilogram,1.2421562239212225e-09
Vanadium(2+),Emissions / Emissions to air,kilogram,1.2188400395152987e-09
"Oils, biogenic",emissions to soil / industrial,kilogram,1.1663169831313596e-09
Zirconium-95,water,kilo Becquerel,1.1560469332374237e-09
Copper,Emissions / Emissions to water,kilogram,1.147169729801881e-09
Cerium-141,water,kilo Becquerel,1.127723050809669e-09
Chlorine,Emissions / Emissions to air,kilogram,1.0989019833377095e-09
Barium-140,air,kilo Becquerel,1.09377952640242e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,1.089011195693474e-09
Lead(2+),Emissions / Emissions to water,kilogram,1.0799255134840693e-09
Manganese,Emissions / Emissions to air,kilogram,1.0611873744567042e-09
Molybdenum-99,water,kilo Becquerel,1.0446255137427396e-09
Hydroxide,water,kilogram,9.716910845092533e-10
Chromium,Emissions / Emissions to soil,kilogram,9.538397268111159e-10
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,9.528248721713555e-10
Phosphorus,Emissions / Emissions to soil,kilogram,9.494644506832197e-10
Fluoride Ion,Emissions / Emissions to soil,kilogram,9.494041936082045e-10
Argon,air,kilogram,9.28534997709761e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,9.265233989154776e-10
Bauxite,soil,kilogram,9.242451413837558e-10
N-propanol,Emissions / Emissions to air,kilogram,9.210302392675512e-10
Uranium-238,Emissions / Emissions to air,kilo Becquerel,9.126357403088497e-10
Iron,Emissions / Emissions to air,kilogram,8.937942673077235e-10
Phenol,Emissions / Emissions to water,kilogram,8.930238987847645e-10
Propylene,Emissions / Emissions to air,kilogram,8.861388776838384e-10
Europium,natural resource,kilogram,8.548366947334662e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,8.34950105377177e-10
Toluene,Emissions / Emissions to water,kilogram,8.343530585494049e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,8.286992283440482e-10
Magnesium,Emissions / Emissions to soil,kilogram,8.174785360716416e-10
Acetone,Emissions / Emissions to air,kilogram,8.169849694664618e-10
Lead,Emissions / Emissions to air,kilogram,7.939203595341285e-10
Cumene,Emissions / Emissions to air,kilogram,7.910092290000089e-10
Antimony,Emissions / Emissions to air,kilogram,7.850908559156107e-10
Carbon-14,Emissions / Emissions to water,kilo Becquerel,7.65818203100804e-10
Cadmium,Emissions / Emissions to air,kilogram,7.638245269955525e-10
Nitrate,Emissions / Emissions to air,kilogram,7.600334816392782e-10
manganese,Emissions / Emissions to soil,kilogram,7.595682273296009e-10
Barium(2+),Emissions / Emissions to air,kilogram,7.506903610642421e-10
Copper,Emissions / Emissions to air,kilogram,7.503515436203087e-10
Copper,Emissions / Emissions to air,kilogram,7.474717625606846e-10
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,7.464510808565735e-10
Chlorobenzene,Emissions / Emissions to water,kilogram,7.441723965252478e-10
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,7.376798672549767e-10
Sodium bromide,resources / unspecified,kilogram,7.308180596876892e-10
Pentane,Emissions / Emissions to air,kilogram,7.05353726834079e-10
Nickel,Emissions / Emissions to water,kilogram,7.030019762512656e-10
copper,Emissions / Emissions to soil,kilogram,6.984249335557099e-10
Xylene,Emissions / Emissions to water,kilogram,6.967665333524942e-10
silver,Emissions / Emissions to water,kilogram,6.955708530120056e-10
Nitrogen,water,kilogram,6.936078443280948e-10
"Volume Occupied, Underground Deposit",land use,cubic meter,6.921212985477998e-10
Strontium,Emissions / Emissions to air,kilogram,6.818570222435682e-10
Methane (biogenic),Emissions / Emissions to air,kilogram,6.80926030317236e-10
"Oils, biogenic",emissions to soil / unspecified,kilogram,6.684029306248819e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,6.569936811934447e-10
Aluminium,Emissions / Emissions to air,kilogram,6.527493564640072e-10
Waste Heat,air,megajoule,6.492219040327974e-10
Toluene,Emissions / Emissions to water,kilogram,6.454788149835237e-10
fluoride,Emissions / Emissions to soil,kilogram,6.434265988621912e-10
Acetic Acid,Emissions / Emissions to water,kilogram,6.405045316263371e-10
Arsenic,Emissions / Emissions to water,kilogram,6.378554002628065e-10
"Sand, resource correction",resources / in ground,kilogram,6.189442496644788e-10
Fluosilicic Acid,water,kilogram,6.18517095204642e-10
Chrysotile,resources / in ground,kilogram,6.119595368925417e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,6.075062190761435e-10
"Wood, primary forest, standing",resources / biotic,cubic meter,6.063173208118919e-10
Zinc,Emissions / Emissions to air,kilogram,6.057781480307596e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,6.044440943400047e-10
Propylene,Emissions / Emissions to air,kilogram,6.024271018907798e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,6.017899196576918e-10
Antimony-122,water,kilo Becquerel,5.982065543833531e-10
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,5.936938410996602e-10
Cobalt,Emissions / Emissions to air,kilogram,5.819458505464862e-10
Phenol,Emissions / Emissions to water,kilogram,5.748167075673634e-10
Titanium,Emissions / Emissions to water,kilogram,5.730828359358959e-10
Manganese,Emissions / Emissions to air,kilogram,5.728962629804223e-10
Propane,Emissions / Emissions to air,kilogram,5.698757216800288e-10
Zinc,Emissions / Emissions to air,kilogram,5.688148701143522e-10
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,5.651440340096497e-10
Diethylene Glycol,Emissions / Emissions to air,kilogram,5.540332210471768e-10
Isopropanol,Emissions / Emissions to air,kilogram,5.521730127706751e-10
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,5.516217874875967e-10
Vanadium,Emissions / Emissions to air,kilogram,5.49450991542815e-10
Manganese(2+),Emissions / Emissions to water,kilogram,5.461620236053082e-10
Carbon black,emissions to air / unspecified,kilogram,5.411445186978243e-10
Cyanide,Emissions / Emissions to air,kilogram,5.396409157197022e-10
Silicon,Emissions / Emissions to air,kilogram,5.354717113427017e-10
Benzene,Emissions / Emissions to water,kilogram,5.310705506067776e-10
Xylene,Emissions / Emissions to water,kilogram,5.266954173554782e-10
Phosphorus,Emissions / Emissions to air,kilogram,5.170728144491035e-10
Aluminium,Emissions / Emissions to water,kilogram,5.1646486719595e-10
Tin atom,Emissions / Emissions to air,kilogram,5.143857200118578e-10
barium,Emissions / Emissions to air,kilogram,5.131436294199939e-10
Ozone,air,kilogram,5.121036392820297e-10
"1,4-Butanediol",Emissions / Emissions to air,kilogram,5.075170500435908e-10
Kieserite,soil,kilogram,5.060338369187846e-10
Tetrachloroethylene,Emissions / Emissions to air,kilogram,4.889083267264755e-10
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,4.88515638476251e-10
Dichloromethane,Emissions / Emissions to water,kilogram,4.824334262380861e-10
Copper,Emissions / Emissions to water,kilogram,4.786998768129773e-10
Propanal,Emissions / Emissions to air,kilogram,4.746149675555417e-10
Mercury,Emissions / Emissions to water,kilogram,4.707951943667354e-10
arsenic,Emissions / Emissions to air,kilogram,4.695748587414874e-10
Iron-59,water,kilo Becquerel,4.672447401971376e-10
Nickel,Emissions / Emissions to air,kilogram,4.575034888642411e-10
Phenol,Emissions / Emissions to air,kilogram,4.499359111858141e-10
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,4.488684994757734e-10
Antimony,Emissions / Emissions to air,kilogram,4.4627906433612796e-10
Potassium-40,air,kilo Becquerel,4.4425544687632434e-10
Chromium,Emissions / Emissions to air,kilogram,4.35047828329298e-10
Vanadium,Emissions / Emissions to water,kilogram,4.3069128365073243e-10
Formic Acid,Emissions / Emissions to air,kilogram,4.247558122557039e-10
Chromium,Emissions / Emissions to water,kilogram,4.1891882134816905e-10
Acetylene,Emissions / Emissions to air,kilogram,4.122281343311006e-10
Manganese,Emissions / Emissions to water,kilogram,3.9629154004041363e-10
Selenium,Emissions / Emissions to water,kilogram,3.94835794011625e-10
Nickel,Emissions / Emissions to air,kilogram,3.834339671444561e-10
Tungsten,Emissions / Emissions to water,kilogram,3.726644611934623e-10
Fluorine,Emissions / Emissions to air,kilogram,3.685538042583372e-10
Selenium,Emissions / Emissions to air,kilogram,3.6490533113587316e-10
Boron,Emissions / Emissions to soil,kilogram,3.6078231430167887e-10
Gamma-Butyrolactone,Emissions / Emissions to water,kilogram,3.5241820825607036e-10
Fluosilicic Acid,air,kilogram,3.4362061847994067e-10
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,3.379594533187912e-10
Cyanide,Emissions / Emissions to air,kilogram,3.3508705089830276e-10
Tin atom,Emissions / Emissions to air,kilogram,3.338247767073547e-10
Nitric Acid,Emissions / Emissions to air,kilogram,3.32754717794233e-10
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,3.3201295370787497e-10
Carbon disulfide,Emissions / Emissions to air,kilogram,3.31984622993902e-10
Bromide ion,Emissions / Emissions to water,kilogram,3.261470398929669e-10
Cyanide,Emissions / Emissions to water,kilogram,3.258883002107841e-10
Titanium,Emissions / Emissions to air,kilogram,3.258132736403832e-10
strontium,Emissions / Emissions to air,kilogram,3.2192501633249575e-10
Cerium-144,water,kilo Becquerel,3.189552805383326e-10
Scandium,air,kilogram,3.170840466584775e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,3.170224280095447e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,3.150514615619301e-10
Barium(2+),Emissions / Emissions to air,kilogram,3.0364483380867073e-10
Antimony,Emissions / Emissions to air,kilogram,2.9747097606346176e-10
Magnesium,Emissions / Emissions to air,kilogram,2.941289712361622e-10
Zinc,Emissions / Emissions to soil,kilogram,2.848537268647774e-10
Sulfate Ion,air,kilogram,2.7901431311792277e-10
Lead,Emissions / Emissions to water,kilogram,2.7563290577865083e-10
Platinum,Resources / Resources from ground,kilogram,2.7247952280629083e-10
Barium(2+),Emissions / Emissions to water,kilogram,2.71896575003228e-10
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,2.682076842903755e-10
Cerium-141,air,kilo Becquerel,2.651612726109765e-10
Nitrate,Emissions / Emissions to air,kilogram,2.614128068557007e-10
Arsenic,Emissions / Emissions to air,kilogram,2.601454070657215e-10
"Chlorinated Solvents, Unspecified",water,kilogram,2.530394052706307e-10
Oxygen,natural resource,kilogram,-2.5221961293436243e-10
Zinc(2+),Emissions / Emissions to soil,kilogram,2.5130440162284214e-10
Metazachlor,Emissions / Emissions to soil,kilogram,2.504342755329726e-10
Lead(2+),Emissions / Emissions to water,kilogram,2.4964376104261104e-10
Butene,Emissions / Emissions to air,kilogram,2.45520979127192e-10
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,2.3610447726083617e-10
Acrolein,Emissions / Emissions to air,kilogram,2.329736771959855e-10
Cyanide,Emissions / Emissions to water,kilogram,2.3243929550196658e-10
Copper,Emissions / Emissions to air,kilogram,2.3115090055506931e-10
Cesium-137,Emissions / Emissions to air,kilo Becquerel,2.3030360363618007e-10
Lead,Emissions / Emissions to air,kilogram,2.2645357766561628e-10
Hydrogen Peroxide,Emissions / Emissions to water,kilogram,2.226606838337649e-10
Bromine,natural resource,kilogram,2.222609979018111e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,2.2103982932277812e-10
Cobalt,Emissions / Emissions to water,kilogram,2.1875164224198442e-10
Calcium,Emissions / Emissions to air,kilogram,2.1436401201405914e-10
"Acidity, unspecified",emissions to water / river,kilogram,2.1357361802318657e-10
Cesium-134,Emissions / Emissions to water,kilo Becquerel,2.1094194591227005e-10
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,2.0472159722922628e-10
Ruthenium-103,water,kilo Becquerel,2.0429189958613772e-10
"1,4-Butanediol",Emissions / Emissions to water,kilogram,2.0300828699878588e-10
Shale,soil,kilogram,2.0095684290001084e-10
Potassium,air,kilogram,1.9231540364736277e-10
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.918939721611748e-10
Strontium,Emissions / Emissions to soil,kilogram,1.9042697045974797e-10
CFC-10,Emissions / Emissions to air,kilogram,1.8805163086305508e-10
Trifluoromethane,Emissions / Emissions to air,kilogram,1.8631990113701582e-10
Cesium-136,water,kilo Becquerel,1.859469593320688e-10
Acetylene,Emissions / Emissions to air,kilogram,1.8339613824635986e-10
Selenium,Emissions / Emissions to air,kilogram,1.8184119975143386e-10
Benzaldehyde,Emissions / Emissions to air,kilogram,1.8000872317400409e-10
Scandium,water,kilogram,1.7665876115923655e-10
Sulfide ion,water,kilogram,1.7359281189375104e-10
M-xylene,Emissions / Emissions to air,kilogram,1.7194851123812913e-10
HFC-134a,Emissions / Emissions to air,kilogram,1.6980992564202415e-10
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,1.668386433214672e-10
Nickel,Emissions / Emissions to air,kilogram,1.6265685217526295e-10
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,1.5596563703420745e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,1.5543878034640274e-10
"Volume Occupied, Final Repository For Low-active Radioactive Waste",land use,cubic meter,1.5517770745759577e-10
Molybdenum,Emissions / Emissions to air,kilogram,1.5418514407838514e-10
Formaldehyde,Emissions / Emissions to water,kilogram,1.5288918180666262e-10
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,1.5127307076250534e-10
Polonium-210,water,kilo Becquerel,1.5079129361424664e-10
Mercury,Emissions / Emissions to air,kilogram,1.4959216816549235e-10
Boron,Emissions / Emissions to air,kilogram,1.4886006170028172e-10
Phosphorus,Emissions / Emissions to air,kilogram,1.4886006170028172e-10
Nitrite,Emissions / Emissions to water,kilogram,1.486989224818451e-10
Cadmium,Emissions / Emissions to water,kilogram,1.482410452499067e-10
Gamma-Butyrolactone,Emissions / Emissions to air,kilogram,1.4683824368199863e-10
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.435888878225343e-10
Glyphosate,Emissions / Emissions to soil,kilogram,1.3905091820630807e-10
Radium-228,air,kilo Becquerel,1.3812426516771977e-10
CFC-114,Emissions / Emissions to air,kilogram,1.3779236304071427e-10
Tin atom,Emissions / Emissions to water,kilogram,1.3660971777118286e-10
To Agriculture,Land use / Land transformation,square meter,1.3596787192536102e-10
Hypochlorite,water,kilogram,1.3465797856939359e-10
Acrolein,Emissions / Emissions to air,kilogram,1.3312126936310125e-10
Bromine,Emissions / Emissions to air,kilogram,1.325418105081108e-10
Benzaldehyde,Emissions / Emissions to air,kilogram,1.2879383934787195e-10
M-xylene,Emissions / Emissions to air,kilogram,1.2877374587441704e-10
Cadmium,Emissions / Emissions to water,kilogram,1.278314230042483e-10
Methylamine,Emissions / Emissions to water,kilogram,1.2705024194470123e-10
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,1.208185750317104e-10
Furan,Emissions / Emissions to air,kilogram,1.2060767037932383e-10
From Agriculture,Land use / Land transformation,square meter,1.1786181794501345e-10
Thorium-232,emissions to air / unspecified,kilo Becquerel,1.168743735730081e-10
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,1.1457075610651874e-10
Iodine,Emissions / Emissions to air,kilogram,1.0589125983111301e-10
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,1.0410878807413142e-10
Isocyanic Acid,air,kilogram,1.0149747177973256e-10
Lead-210,water,kilo Becquerel,9.911225489807268e-11
Molybdenum,Emissions / Emissions to water,kilogram,9.87196499104278e-11
zinc,Emissions / Emissions to soil,kilogram,9.775570474505732e-11
Propionic Acid,Emissions / Emissions to air,kilogram,9.718513545590077e-11
Diflubenzuron,Emissions / Emissions to soil,kilogram,9.609461322315475e-11
chromium,Emissions / Emissions to soil,kilogram,9.49593115998014e-11
Mancozeb,Emissions / Emissions to soil,kilogram,9.419779139939203e-11
Lanthanum-140,air,kilo Becquerel,9.348257342888032e-11
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,9.210444283080598e-11
Cadmium,Emissions / Emissions to air,kilogram,9.178385145272727e-11
Chromium,Emissions / Emissions to air,kilogram,9.084584218743014e-11
Cadmium,Emissions / Emissions to air,kilogram,9.073186528099089e-11
Olivine,soil,kilogram,8.938009745719777e-11
Vanadium,Emissions / Emissions to water,kilogram,8.653245445269415e-11
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,8.552524077156088e-11
Formaldehyde,Emissions / Emissions to water,kilogram,8.387331557378125e-11
