flow,compartment,unit,amount
Sulfur,Emissions / Emissions to water,kilogram,24.410235205075413
Zinc,Emissions / Emissions to water,kilogram,24.207258954212488
Acetic Acid,Emissions / Emissions to air,kilogram,24.147043726970228
"Oils, Unspecified",Emissions / Emissions to water,kilogram,23.192912703519593
Gypsum,resources / in ground,kilogram,22.963840461973827
Benzene,Emissions / Emissions to air,kilogram,22.580312842118293
Manganese-54,Emissions / Emissions to water,kilo Becquerel,22.294982231773822
Thorium-228,air,kilo Becquerel,21.54459705552763
fluorane,Emissions / Emissions to air,kilogram,21.278970242149757
Thorium-232,emissions to air / high. pop.,kilo Becquerel,20.67761601350691
Chromium,Emissions / Emissions to water,kilogram,19.980832956329955
Iodide Ion,Emissions / Emissions to water,kilogram,19.876321719100883
"Hydrocarbons, Chlorinated",air,kilogram,19.396338100513066
Zinc,Emissions / Emissions to water,kilogram,18.977792478640886
Zinc,Emissions / Emissions to air,kilogram,18.7154541046938
Iodine-129,Emissions / Emissions to water,kilo Becquerel,18.389822146335725
Water,air,cubic meter,18.146649550096374
Bromine,Emissions / Emissions to water,kilogram,17.849072317869567
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,17.178369365408233
From Industrial Area,Land use / Land transformation,square meter,17.040592607748838
Ethylene,Emissions / Emissions to air,kilogram,16.991362748698858
Cyanide,Emissions / Emissions to air,kilogram,16.87562875245643
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,16.746581465517075
Manganese,Emissions / Emissions to air,kilogram,16.71111601680439
Calcium,Emissions / Emissions to air,kilogram,16.53313859610349
Arsenic,Emissions / Emissions to water,kilogram,16.493256211852326
Acetaldehyde,Emissions / Emissions to air,kilogram,14.72878848865035
Waste water/m3,emissions to water / unspecified,cubic meter,14.395013346895622
"Metamorphous rock, graphite containing",resources / in ground,kilogram,14.302859113040872
Cadmium,Emissions / Emissions to air,kilogram,13.699890928154035
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,13.527096589784225
Propylene,Emissions / Emissions to air,kilogram,13.331361533997434
Aluminium,Emissions / Emissions to soil,kilogram,12.940594194801951
Potassium-40,air,kilo Becquerel,12.884262336677207
Manganese,Emissions / Emissions to air,kilogram,12.875387218779892
Isocyanic Acid,air,kilogram,12.851218510607952
Sodium,air,kilogram,12.735431111282223
Decane,Emissions / Emissions to water,kilogram,12.699262270661114
Sulfur,Emissions / Emissions to soil,kilogram,12.573162753764976
Uranium-238,Emissions / Emissions to air,kilo Becquerel,12.532498787913449
"Oils, biogenic",emissions to soil / industrial,kilogram,12.514210337188498
Iron,Emissions / Emissions to air,kilogram,12.464002785569841
Sulfide ion,water,kilogram,12.213777975887838
Butane,Emissions / Emissions to air,kilogram,12.19895681001142
"Hydrocarbons, Chlorinated",air,kilogram,12.196030752617792
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,12.062031060212155
Copper,Emissions / Emissions to water,kilogram,11.97391845806392
Magnesium,Emissions / Emissions to air,kilogram,11.908163664540727
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,11.878957618938227
Silicon,Emissions / Emissions to air,kilogram,11.323115338557699
Acetone,Emissions / Emissions to air,kilogram,11.25455943088953
Bromate,Emissions / Emissions to water,kilogram,11.00108203844479
Methane (biogenic),Emissions / Emissions to air,kilogram,10.956430835355844
Nitrite,Emissions / Emissions to water,kilogram,10.945047545141334
Toluene,Emissions / Emissions to air,kilogram,10.848223555400914
Ethylene,Emissions / Emissions to air,kilogram,10.738107655046088
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,10.557041303013108
Borax,resources / in ground,kilogram,10.257597378624105
silver,Emissions / Emissions to water,kilogram,10.091739298372921
Thorium-234,air,kilo Becquerel,9.77552939258924
Protactinium-234,air,kilo Becquerel,9.772308926006895
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,9.373117412377097
Boron,Emissions / Emissions to air,kilogram,8.996468068466738
Volatile Organic Compound,Emissions / Emissions to water,kilogram,8.92582012101264
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,8.894287382608727
Heptane,Emissions / Emissions to air,kilogram,8.867746328465877
"Oils, unspecified",Emissions / Emissions to soil,kilogram,8.807329579935903
Potassium,air,kilogram,8.69726392151751
Antimony,Emissions / Emissions to water,kilogram,8.55322487529398
Fluosilicic Acid,water,kilogram,8.468801795040719
Antimony,Emissions / Emissions to air,kilogram,8.199748743509355
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,7.795214736899214
Acetic Acid,Emissions / Emissions to water,kilogram,7.662974162713239
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,7.6599685425231945
Acetic Acid,Emissions / Emissions to air,kilogram,7.592392845784975
Nickel,Emissions / Emissions to water,kilogram,7.586939137058926
Acetaldehyde,Emissions / Emissions to air,kilogram,7.533408008301147
Lead(2+),Emissions / Emissions to water,kilogram,7.3901400536715816
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,7.252444582186901
Silicon,Emissions / Emissions to soil,kilogram,7.001621990877969
Xylene,Emissions / Emissions to air,kilogram,6.905152331122661
Phenol,Emissions / Emissions to water,kilogram,6.79112211408727
Lithium,Emissions / Emissions to water,kilogram,6.750722815555113
Fluoride Ion,Emissions / Emissions to water,kilogram,6.70793738855031
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,6.703572217652306
Magnesium,Emissions / Emissions to soil,kilogram,6.618885360202389
Zinc,Emissions / Emissions to water,kilogram,6.562039892359021
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,6.534221877517804
Molybdenum,Emissions / Emissions to water,kilogram,6.413359864240884
Iron,Emissions / Emissions to water,kilogram,6.178191534178005
Technetium-99m,water,kilo Becquerel,6.130137533801566
Boron,Emissions / Emissions to water,kilogram,6.11409397728398
Tin atom,Emissions / Emissions to water,kilogram,6.0734705879814195
Iodine-131,Emissions / Emissions to water,kilo Becquerel,6.0260065490232675
Radium-228,air,kilo Becquerel,6.022069486369663
Styrene,Emissions / Emissions to air,kilogram,5.950295200307651
Strontium-89,water,kilo Becquerel,5.813227035455
Propylene,Emissions / Emissions to air,kilogram,5.675720826653633
fluorane,Emissions / Emissions to air,kilogram,5.664880125433117
Acrolein,Emissions / Emissions to air,kilogram,5.642779892141277
Vanadium(2+),Emissions / Emissions to air,kilogram,5.574355014805483
Tin atom,Emissions / Emissions to air,kilogram,5.544894470729632
Silicon,Emissions / Emissions to air,kilogram,5.532527720948822
Copper,Emissions / Emissions to air,kilogram,5.374063151514403
Antimony,Emissions / Emissions to air,kilogram,5.25386640249115
Thorium-232,emissions to air / low. pop.,kilo Becquerel,5.194607306666531
Lead,Emissions / Emissions to air,kilogram,5.161134295220535
Ethane,Emissions / Emissions to air,kilogram,5.12463584579332
Magnesium,Emissions / Emissions to air,kilogram,5.071088581111274
Titanium,Emissions / Emissions to water,kilogram,4.968094904903559
Phosphorus,Emissions / Emissions to water,kilogram,4.912902551154581
Formaldehyde,Emissions / Emissions to water,kilogram,4.871836030575065
Xylene,Emissions / Emissions to air,kilogram,4.730469376473288
Silicon,Emissions / Emissions to air,kilogram,4.708911825492379
Fluosilicic Acid,air,kilogram,4.704890024052484
Lithium,Emissions / Emissions to water,kilogram,4.470365949639921
Ethanolamine,Emissions / Emissions to air,kilogram,4.424933963190917
Benzaldehyde,Emissions / Emissions to air,kilogram,4.367444793132227
Cesium-134,Emissions / Emissions to water,kilo Becquerel,4.358806659311429
Selenium,Emissions / Emissions to air,kilogram,4.316519056008409
Methanol,Emissions / Emissions to air,kilogram,4.311071477630396
Fluorine,Emissions / Emissions to air,kilogram,4.302983107950261
Uranium-235,Emissions / Emissions to air,kilo Becquerel,4.196658300925671
Phenol,Emissions / Emissions to air,kilogram,4.175504113439551
Mercury,Emissions / Emissions to water,kilogram,3.9845069391110366
Potassium,soil,kilogram,3.866395840784143
Tungsten,Emissions / Emissions to water,kilogram,3.6483549529019315
Xylene,Emissions / Emissions to air,kilogram,3.637376612319826
To Agriculture,Land use / Land transformation,square meter,3.6168741958258805
Fluoride Ion,Emissions / Emissions to soil,kilogram,3.5037283066664213
Phosphorus,Emissions / Emissions to soil,kilogram,3.500900720079764
Barium(2+),Emissions / Emissions to water,kilogram,3.4931721241368177
From Agriculture,Land use / Land transformation,square meter,3.464073715029997
Titanium,Emissions / Emissions to air,kilogram,3.320520945182839
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,3.314827579759263
Thorium-228,air,kilo Becquerel,3.2613132143507726
Toluene,Emissions / Emissions to water,kilogram,3.227389853117412
Copper,Emissions / Emissions to water,kilogram,3.156883613213557
Barium(2+),Emissions / Emissions to air,kilogram,3.1478302024506264
M-xylene,Emissions / Emissions to air,kilogram,3.1241567789382594
Fluorine,Emissions / Emissions to air,kilogram,3.0982267349017962
"Urban, Continuously Built",Land use / Land occupation,square meter-year,3.0408504946776627
"Wood, primary forest, standing",resources / biotic,cubic meter,3.0290899328684024
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,3.014817005142156
Sodium,air,kilogram,2.987079522628674
Boron,Emissions / Emissions to air,kilogram,2.9784939129572536
Toluene,Emissions / Emissions to water,kilogram,2.9596142378538803
"Volume Occupied, Underground Deposit",land use,cubic meter,2.9051614359687514
Propylene,Emissions / Emissions to air,kilogram,2.893874824406409
Bromine,Emissions / Emissions to air,kilogram,2.860061583880952
manganese,Emissions / Emissions to soil,kilogram,2.800820865605086
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,2.800084961402041
Sulfate Ion,air,kilogram,2.761739475399326
Tin atom,Emissions / Emissions to air,kilogram,2.7513190617250824
Benzaldehyde,Emissions / Emissions to air,kilogram,2.70181462771847
Cyanide,Emissions / Emissions to water,kilogram,2.635729622117743
Niobium-95,water,kilo Becquerel,2.6147771548914744
Xylene,Emissions / Emissions to water,kilogram,2.579602789603442
Aluminium,Emissions / Emissions to air,kilogram,2.490000455250383
Phenol,Emissions / Emissions to water,kilogram,2.4564628927904475
Toluene,Emissions / Emissions to air,kilogram,2.3993499627705184
Thorium-230,Emissions / Emissions to air,kilo Becquerel,2.3668434572797885
Copper,Emissions / Emissions to water,kilogram,2.3572296103261134
Tellurium-123m,water,kilo Becquerel,2.3316691514312535
ammonium,Emissions / Emissions to water,kilogram,2.3308874639885935
Benzene,Emissions / Emissions to water,kilogram,2.298109667873664
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,2.2714951115046063
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,2.1967198444341722
"Oils, biogenic",emissions to soil / unspecified,kilogram,2.168404567650125
Formic Acid,Emissions / Emissions to air,kilogram,2.124931100161317
Ulexite,resources / in ground,kilogram,2.0609401485538825
Xylene,Emissions / Emissions to water,kilogram,2.0208894864967584
Sodium-24,water,kilo Becquerel,2.0069893993072943
Zinc,Emissions / Emissions to air,kilogram,1.9814033585376942
Manganese(2+),Emissions / Emissions to water,kilogram,1.963813540297617
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.929059632600291
Chrysotile,resources / in ground,kilogram,1.9273246190154676
Nickel,Emissions / Emissions to water,kilogram,1.9084953010967545
Vinyl Chloride,Emissions / Emissions to air,kilogram,1.8798642438603972
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,1.8275193035639092
Sulfite,water,kilogram,1.8256097595934797
Metazachlor,Emissions / Emissions to soil,kilogram,1.8232548075825645
Nickel,Emissions / Emissions to air,kilogram,1.8043369426641027
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.8038592460356155
Zinc(2+),Emissions / Emissions to soil,kilogram,1.7965368894573586
Phosphorus,Emissions / Emissions to air,kilogram,1.788362705523118
Acrolein,Emissions / Emissions to air,kilogram,1.7838818499990623
Dichloromethane,Emissions / Emissions to water,kilogram,1.7760979815680804
Iodine-135,air,kilo Becquerel,1.7594303683039825
Nitric oxide,Emissions / Emissions to air,kilogram,1.753392458244667
Ethanol,Emissions / Emissions to air,kilogram,1.7147828427059506
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,1.6788898734409259
Ethanol,Emissions / Emissions to air,kilogram,1.6375166356183966
Cobalt-57,water,kilo Becquerel,1.6262144919128805
Manganese,Emissions / Emissions to soil,kilogram,1.6223336983257362
Chromium,Emissions / Emissions to air,kilogram,1.6080944821785532
Iron,Emissions / Emissions to air,kilogram,1.5906936919103987
Acetaldehyde,Emissions / Emissions to air,kilogram,1.5616584208689124
Chromium,Emissions / Emissions to water,kilogram,1.5484799303876027
Heptane,Emissions / Emissions to air,kilogram,1.5272711726663215
Chlorine,Emissions / Emissions to water,kilogram,1.4740214798908866
Nickel,Emissions / Emissions to air,kilogram,1.4627407490991589
Methanol,Emissions / Emissions to water,kilogram,1.4562180132238063
Nitrogen,water,kilogram,1.454974540925917
Bromine,natural resource,kilogram,1.444158405501255
Vermiculite,soil,kilogram,1.4236325769635243
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.4187516667305173
Chloride,Emissions / Emissions to air,kilogram,1.402646363800008
Chlorate ion,Emissions / Emissions to water,kilogram,1.368111333684279
Chlorobenzene,Emissions / Emissions to water,kilogram,1.3596314702722743
Acetone,Emissions / Emissions to air,kilogram,1.3561995861726872
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,1.3536834250708176
Ethyl Acetate,Emissions / Emissions to air,kilogram,1.3533027353099871
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,1.346917431782966
Bromide ion,Emissions / Emissions to water,kilogram,1.3255724925574053
Cobalt,Emissions / Emissions to water,kilogram,1.3192241785722147
Hexane,Emissions / Emissions to air,kilogram,1.3007714122050242
Arsenic,Emissions / Emissions to water,kilogram,1.2759036626200446
O-xylene,Emissions / Emissions to air,kilogram,1.2751526926341223
Acetylene,Emissions / Emissions to air,kilogram,1.2721450766504903
Selenium,Emissions / Emissions to water,kilogram,1.2651161183608801
Titanium,Emissions / Emissions to air,kilogram,1.2521748030470892
Tetrachloroethylene,Emissions / Emissions to air,kilogram,1.216797581467676
Cadmium,Emissions / Emissions to water,kilogram,1.2138932097269208
Cyanide,Emissions / Emissions to air,kilogram,1.2102104612608255
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.2003078355724854
Manganese,Emissions / Emissions to air,kilogram,1.1434262543453753
Iodine-133,Emissions / Emissions to air,kilo Becquerel,1.1420501206101978
Sulfate Ion,air,kilogram,1.1337320294409723
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,1.0833238107720846
Zinc,Emissions / Emissions to soil,kilogram,1.0503130645988752
Vanadium,Emissions / Emissions to water,kilogram,1.036868460641377
Iodine,Emissions / Emissions to air,kilogram,1.02686461646852
HFC-134a,Emissions / Emissions to air,kilogram,1.002506759655376
Kieserite,soil,kilogram,0.9509656216098046
Phenol,Emissions / Emissions to air,kilogram,0.9447035839861812
Manganese,Emissions / Emissions to water,kilogram,0.9396080519684732
Manganese,Emissions / Emissions to air,kilogram,0.9284366163233384
Acetylene,Emissions / Emissions to air,kilogram,0.9284171587350278
Ethyl Benzene,Emissions / Emissions to air,kilogram,0.9282375995992237
Polonium-210,water,kilo Becquerel,0.9229214844729686
M-xylene,Emissions / Emissions to air,kilogram,0.9144290591680174
Phenol,Emissions / Emissions to water,kilogram,0.9117147056949222
Magnesium,Emissions / Emissions to air,kilogram,0.9100867139638309
Butene,Emissions / Emissions to air,kilogram,0.8852419226228514
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,0.8802052097877653
Volatile Organic Compound,Emissions / Emissions to air,kilogram,0.8787140852251897
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,0.8612479431694792
Cobalt,Emissions / Emissions to air,kilogram,0.8436209609215615
Boron,Emissions / Emissions to soil,kilogram,0.8313399434172617
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,0.8284206067594477
Glyphosate,Emissions / Emissions to soil,kilogram,0.8241674108543849
Molybdenum,Emissions / Emissions to air,kilogram,0.8121373981672143
Benzo[a]pyrene,Emissions / Emissions to water,kilogram,0.8066773154649071
Argon,air,kilogram,0.7733455266996382
Lanthanum-140,water,kilo Becquerel,0.7728359506892822
Acetylene,Emissions / Emissions to air,kilogram,0.7720345562543681
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,0.7698485261119228
Barium(2+),Emissions / Emissions to air,kilogram,0.7482073028964966
Chromium,Emissions / Emissions to soil,kilogram,0.7404638340109355
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,0.733896276667132
Barium-140,water,kilo Becquerel,0.7260978689009707
Sodium,air,kilogram,0.7141477054121176
Ethyl Benzene,Emissions / Emissions to water,kilogram,0.7081250337867924
Strontium,Emissions / Emissions to soil,kilogram,0.7032411239779717
Ammonium,Emissions / Emissions to water,kilogram,0.698476945168805
Phosphorus,Emissions / Emissions to soil,kilogram,0.6952418603879106
Cadmium,Emissions / Emissions to water,kilogram,0.6786374308553184
Hexafluoroethane,Emissions / Emissions to air,kilogram,0.6703671150195726
Phosphorus,Emissions / Emissions to water,kilogram,0.6555032166049315
Calcium,Emissions / Emissions to air,kilogram,0.6393717905136722
Strontium,Emissions / Emissions to air,kilogram,0.6381948534219525
Toluene,Emissions / Emissions to water,kilogram,0.6334146183136684
Chlorine,Emissions / Emissions to air,kilogram,0.6307600685984535
Lead(2+),Emissions / Emissions to water,kilogram,0.623169310598066
Aluminium,Emissions / Emissions to water,kilogram,0.6122417281885476
Lead-210,water,kilo Becquerel,0.6065610948057747
Formaldehyde,Emissions / Emissions to water,kilogram,0.6062840206188896
Furan,Emissions / Emissions to air,kilogram,0.6033630598159994
M-xylene,Emissions / Emissions to air,kilogram,0.602810897166532
Chlorine,Emissions / Emissions to air,kilogram,0.570207679198008
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,0.5559378312715293
Mercury,Emissions / Emissions to air,kilogram,0.5512718096672659
Diflubenzuron,Emissions / Emissions to soil,kilogram,0.5468852848684503
Ethyl Benzene,Emissions / Emissions to water,kilogram,0.5461791435954685
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,0.5351143945496366
"Acidity, unspecified",emissions to water / unspecified,kilogram,0.5271076439861581
Styrene,Emissions / Emissions to air,kilogram,0.5213921236924983
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,0.518221986065461
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,0.5168572199603725
Uranium-234,Emissions / Emissions to water,kilo Becquerel,0.5112766652912691
Shale,soil,kilogram,0.5067613418797511
fluoride,Emissions / Emissions to soil,kilogram,0.49920780058830144
Potassium,Resources / Resources from ground,kilogram,0.49886582400601015
Carbon black,emissions to air / unspecified,kilogram,0.495163837763416
copper,Emissions / Emissions to soil,kilogram,0.4940848786208585
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,0.4833479169173573
Ethylene,Emissions / Emissions to water,kilogram,0.477126084850666
Lead,Emissions / Emissions to air,kilogram,0.4687482443910135
Seabed,land use,square meter-year,0.4600570584257603
Isopropanol,Emissions / Emissions to air,kilogram,0.4599341395438451
Lead,Emissions / Emissions to air,kilogram,0.45570329698304934
Iodine-133,water,kilo Becquerel,0.455392548562765
Butene,Emissions / Emissions to air,kilogram,0.45431593842433743
zinc,Emissions / Emissions to soil,kilogram,0.4390739576442398
Nitrate,Emissions / Emissions to air,kilogram,0.436252519685155
Copper,Emissions / Emissions to air,kilogram,0.4306951866222691
Total Organic Carbon,soil,kilogram,0.41361281868605804
Xylene,Emissions / Emissions to water,kilogram,0.39768171841093863
Carbon,soil,kilogram,0.39709435296833795
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,0.3882001449838758
Propanal,Emissions / Emissions to air,kilogram,0.38464341283155323
Copper,Emissions / Emissions to air,kilogram,0.3836232587913849
Chromium(3+),Emissions / Emissions to water,kilogram,0.3819958016621164
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,0.3805921008765071
Calcium,Emissions / Emissions to air,kilogram,0.37626317618144056
O-xylene,Emissions / Emissions to air,kilogram,0.37330655995131556
Cypermethrin,Emissions / Emissions to soil,kilogram,0.36028303423468777
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,0.35854177844637036
Ethyl Benzene,Emissions / Emissions to air,kilogram,0.35106082683646744
chromium,Emissions / Emissions to soil,kilogram,0.3501499303333104
Vanadium(2+),Emissions / Emissions to air,kilogram,0.34822635392375517
Benzene,Emissions / Emissions to water,kilogram,0.3469838549841936
Trifluralin,Emissions / Emissions to soil,kilogram,0.34570618210945797
Hypochlorite,water,kilogram,0.3380003805188493
Propionic Acid,Emissions / Emissions to air,kilogram,0.3379818515248385
Zinc,Emissions / Emissions to air,kilogram,0.3264947339053746
Mercury,Emissions / Emissions to air,kilogram,0.325195249578755
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,0.32022238807903697
Acetonitrile,Emissions / Emissions to air,kilogram,0.31770269366869913
Vanadium,Emissions / Emissions to air,kilogram,0.3153800341082623
Zirconium-95,water,kilo Becquerel,0.3151721830745933
Total Organic Carbon,air,kilogram,0.31217104443431787
Tebutam,soil,kilogram,0.31170647118378475
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,0.3059840965304624
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,0.30288943036239346
Potassium,air,kilogram,0.30142847137376677
Titanium,Emissions / Emissions to air,kilogram,0.2984030879400386
barium,Emissions / Emissions to air,kilogram,0.2945399272732557
Cerium-141,water,kilo Becquerel,0.2901215142521621
"Acidity, unspecified",emissions to water / river,kilogram,0.2867510574649181
"1,3-Butadiene",Emissions / Emissions to air,kilogram,0.2860919392248629
Chromium(3+),Emissions / Emissions to air,kilogram,0.2858839007849952
Copper(2+),Emissions / Emissions to soil,kilogram,0.2828075562538692
Heptane,Emissions / Emissions to air,kilogram,0.27909903899806876
Barium-140,air,kilo Becquerel,0.2790953928245931
Titanium,Emissions / Emissions to water,kilogram,0.2785195310572952
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,0.2745767165918653
Tin atom,Emissions / Emissions to water,kilogram,0.2703421755725947
Silver,Resources / Resources from ground,kilogram,0.2698069731822859
arsenic,Emissions / Emissions to air,kilogram,0.2695318435390597
Molybdenum-99,water,kilo Becquerel,0.26662965363684854
Terpenes,air,kilogram,0.26475222565056483
Cobalt,Resources / Resources from ground,kilogram,0.2619716790963423
Selenium,Emissions / Emissions to air,kilogram,0.25960951840516644
Rubidium,water,kilogram,0.25498673739773975
Chromium,Emissions / Emissions to air,kilogram,0.2525394027882218
Scandium,water,kilogram,0.25252867377624977
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,0.25218822194542434
Bromine,Emissions / Emissions to air,kilogram,0.2507690088244998
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,0.24853889190044326
Vanadium(2+),Emissions / Emissions to air,kilogram,0.24002989589130738
Octane,Emissions / Emissions to air,kilogram,0.23996013168111596
Cadmium,Emissions / Emissions to air,kilogram,0.23727161965681165
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,0.23471477639071806
HFC-152a,Emissions / Emissions to air,kilogram,0.23164147541155447
Chromium,Emissions / Emissions to soil,kilogram,0.23068105304698158
Chloride,Emissions / Emissions to soil,kilogram,0.22701774797209004
Fluorine,Emissions / Emissions to air,kilogram,0.22298118239511147
Acetaldehyde,Emissions / Emissions to water,kilogram,0.2201390120653127
Isobutane,Emissions / Emissions to air,kilogram,0.21733979701067502
Tebuconazole,Emissions / Emissions to soil,kilogram,0.2160739974973781
Napropamide,Emissions / Emissions to soil,kilogram,0.21199098460861837
Vanadium,Emissions / Emissions to water,kilogram,0.20690998293562857
Chromium,Emissions / Emissions to water,kilogram,0.20634612524568705
Cinnabar,soil,kilogram,0.2041838844425512
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,0.2030358753924516
To Seabed,land use,square meter,0.20219255263505723
glyphosate,Emissions / Emissions to soil,kilogram,0.20157810371839804
Antimony-124,air,kilo Becquerel,0.2014611496124793
Cerium,natural resource,kilogram,0.20085634727277593
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,0.19527936010499208
Sulfite,water,kilogram,0.1929050760449993
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,0.19227168321648497
Radon-220,air,kilo Becquerel,0.18974464027000518
Iodine,Emissions / Emissions to air,kilogram,0.18686841912164084
strontium,Emissions / Emissions to air,kilogram,0.18478212636789354
Scandium,air,kilogram,0.18200345123613787
Ethylenediamine,Emissions / Emissions to air,kilogram,0.18199687023168498
Iodine,natural resource,kilogram,0.18136075341736774
Anhydrite,resources / in ground,kilogram,0.17895714893196574
Arsenic,Emissions / Emissions to water,kilogram,0.17487329577286118
Lead(2+),Emissions / Emissions to soil,kilogram,0.17066568214166067
Sodium,air,kilogram,0.169820974936039
Rubidium,water,kilogram,0.16897844679850188
Cesium-137,Emissions / Emissions to air,kilo Becquerel,0.16715312224379603
Thorium-232,emissions to water / ocean,kilo Becquerel,0.16494690058580072
Methanol,Emissions / Emissions to water,kilogram,0.16489869387000622
Antimony-122,water,kilo Becquerel,0.1648091762214945
Acetone,Emissions / Emissions to air,kilogram,0.15919280323123183
Antimony,Emissions / Emissions to air,kilogram,0.15703352124052714
Nitrate,Emissions / Emissions to air,kilogram,0.15701259962940456
Phosphorus,Emissions / Emissions to water,kilogram,0.15493945676632256
Nickel,Emissions / Emissions to water,kilogram,0.15390380262148556
Mancozeb,Emissions / Emissions to soil,kilogram,0.15335549597610384
Arsenic,Emissions / Emissions to air,kilogram,0.15069625901622696
Nitrate,Emissions / Emissions to air,kilogram,0.15004865017523641
Chlorotrimethylsilane,Emissions / Emissions to air,kilogram,0.1483035931108436
Sulfate Ion,soil,kilogram,0.1433548984270551
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,0.13770006986857222
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,0.13195107529776892
Nitrate,Emissions / Emissions to air,kilogram,0.13169203133036508
sulfur,Emissions / Emissions to water,kilogram,0.1254877647644734
Vinyl Acetate,Emissions / Emissions to air,kilogram,0.12497511757242746
Iron-59,water,kilo Becquerel,0.12487714397001926
Sodium bromide,resources / unspecified,kilogram,0.12275783362898644
Carbendazim,Emissions / Emissions to soil,kilogram,0.11928855068491571
Acrolein,Emissions / Emissions to air,kilogram,0.11922919659962278
Chlorothalonil,Emissions / Emissions to soil,kilogram,0.11868961411120058
(1S)-1-(ethylcarbamoyl)ethyl N-phenylcarbamate,Emissions / Emissions to soil,kilogram,0.11813500869403544
Molybdenum,Emissions / Emissions to air,kilogram,0.11589147854958695
Carbofuran,Emissions / Emissions to soil,kilogram,0.11513157555366503
Beryllium(2+),Emissions / Emissions to water,kilogram,0.11473810450703516
Endosulfan,Emissions / Emissions to soil,kilogram,0.11350449450246378
Cobalt,Emissions / Emissions to air,kilogram,0.11316605921271922
Propylene Oxide,Emissions / Emissions to air,kilogram,0.1110962633790268
Mercury,Emissions / Emissions to air,kilogram,0.11029675579997547
Americium-241,Emissions / Emissions to water,kilo Becquerel,0.10466590164735631
Silicon,Emissions / Emissions to soil,kilogram,0.1026025440405989
Cobalt-58,Emissions / Emissions to air,kilo Becquerel,0.10106461494217459
Scandium,water,kilogram,0.1007781951416458
Propaquizafop,Emissions / Emissions to soil,kilogram,0.09852336868815134
Lithium,Resources / Resources from ground,kilogram,0.09848635251682063
Mercury(2+),Emissions / Emissions to water,kilogram,0.09838618866737323
Titanium,Emissions / Emissions to soil,kilogram,0.09791102262719306
Lead,Emissions / Emissions to water,kilogram,0.09597151616231754
Ethyl Acetate,Emissions / Emissions to air,kilogram,0.09554948745073125
