flow,compartment,unit,amount
"Traffic Area, Rail Network",Land use / Land occupation,square meter-year,2.0094617945324326e-05
Ground Water,Resources / Resources from water,cubic meter,1.9935141260368093e-05
"From Forest, Intensive",Land use / Land transformation,square meter,1.9907560261073247e-05
Fluorspar,soil,kilogram,1.8823308719970024e-05
Cyanide,Emissions / Emissions to air,kilogram,1.8650426431509505e-05
Uranium alpha,emissions to water / lake,kilo Becquerel,1.824390317180579e-05
Xenon-133,Emissions / Emissions to air,kilo Becquerel,1.7086993282125267e-05
Water,air,cubic meter,1.6910401066475596e-05
Nickel,Resources / Resources from ground,kilogram,1.6445249423232854e-05
To Arable,Land use / Land transformation,square meter,1.623772374175119e-05
Xenon-137,air,kilo Becquerel,1.5968372140844355e-05
Shrub Land,Land use / Land occupation,square meter-year,1.5899428471059805e-05
Potassium,water,kilogram,1.4643100238101014e-05
Krypton-88,air,kilo Becquerel,1.4569534123942204e-05
Nitrogen Oxides,Emissions / Emissions to air,kilogram,1.3916980637804123e-05
Xenon-135,air,kilo Becquerel,1.3185485995257775e-05
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,1.3177502435673257e-05
Manganese,Resources / Resources from ground,kilogram,1.3062489271269595e-05
Arable,Land use / Land occupation,square meter-year,1.3041074070342227e-05
Sulfur Dioxide,Emissions / Emissions to air,kilogram,1.2972698366772657e-05
From Forest,Land use / Land transformation,square meter,1.2494377618383436e-05
Total Organic Carbon,water,kilogram,1.2476627950023337e-05
To Forest,Land use / Land transformation,square meter,1.2409927371043857e-05
Iodine-131,Emissions / Emissions to air,kilo Becquerel,1.1588763272284745e-05
"Organic carbon, placed in landfill",resources / in ground,kilogram,1.1437456280526633e-05
Krypton-87,air,kilo Becquerel,1.138164202617177e-05
Uranium-238,Emissions / Emissions to water,kilo Becquerel,1.1033958717168934e-05
cobalt,Emissions / Emissions to water,kilogram,1.0852536990803856e-05
Calcium,Emissions / Emissions to air,kilogram,1.0766995461733416e-05
From Arable,Land use / Land transformation,square meter,1.0391525340303703e-05
To Industrial Area,Land use / Land transformation,square meter,1.038669248823993e-05
"Suspended Solids, Unspecified",water,kilogram,1.0226083186157371e-05
From Unspecified,Land use / Land transformation,square meter,8.931850755075821e-06
Phosphorus,Resources / Resources from ground,kilogram,8.630356380882506e-06
Fluoride Ion,Emissions / Emissions to water,kilogram,8.506605253855887e-06
Particles (> PM10),air,kilogram,8.488358150609178e-06
"Clay, bentonite",resources / in ground,kilogram,7.993808480708521e-06
From Shrub Land,Land use / Land transformation,square meter,7.51640264668457e-06
Phosphate,Emissions / Emissions to water,kilogram,6.696900365525959e-06
"Solids, Inorganic",water,kilogram,6.6731137959288655e-06
To Dump Site,Land use / Land transformation,square meter,5.953343347267192e-06
Krypton-89,air,kilo Becquerel,5.850117983593006e-06
Magnesium,Emissions / Emissions to water,kilogram,5.604711008788865e-06
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,5.532377226003053e-06
"Noise, aircraft, passenger",non material emissions / unspecified,person kilometer,5.530806358803926e-06
Sodium sulfate,resources / in ground,kilogram,5.1970780072442895e-06
Magnesium,Emissions / Emissions to water,kilogram,5.174548351479548e-06
Biological Oxygen Demand,water,kilogram,4.916712314833293e-06
cadmium,Emissions / Emissions to water,kilogram,4.89528450246736e-06
Particles (PM10),Emissions / Emissions to air,kilogram,4.504003748324591e-06
Chloride,Emissions / Emissions to water,kilogram,4.291418846177552e-06
Uranium-238,Emissions / Emissions to water,kilo Becquerel,4.159441252735933e-06
Iron,Emissions / Emissions to air,kilogram,4.060880940874787e-06
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,4.047198299863213e-06
Radon-220,air,kilo Becquerel,3.948922071085147e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,3.922103147357404e-06
Potassium,water,kilogram,3.869975278352954e-06
"From Forest, Natural",Land use / Land transformation,square meter,3.771464170095997e-06
Silicon,Emissions / Emissions to water,kilogram,3.7703767088955478e-06
Sulfur Dioxide,Emissions / Emissions to air,kilogram,3.7203170451026745e-06
