flow,compartment,unit,amount
"Energy, Gross Calorific Value, In Biomass, Primary Forest",natural resource,megajoule,0.005020080278216639
Waste water,emissions to water / river,kilogram,0.00486527087604338
Xenon-133,Emissions / Emissions to air,kilo Becquerel,0.004765461194346767
"Organic carbon, placed in landfill",resources / in ground,kilogram,0.004665578845726676
"Traffic Area, Road Network",Land use / Land occupation,square meter-year,0.004632348186360094
"To Arable, Non-irrigated, Intensive",Land use / Land transformation,square meter,0.004374835156883526
Radon-220,air,kilo Becquerel,0.004220930259573729
iron,Emissions / Emissions to water,kilogram,0.004216494667630451
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,0.004186115791783854
"Arable, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,0.004005265548751513
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.0038982470433176902
Argon-41,air,kilo Becquerel,0.0037813668920322827
Sulfate Ion,water,kilogram,0.003721070499812349
Phosphate,Emissions / Emissions to water,kilogram,0.003682390247582844
chloride,Emissions / Emissions to water,kilogram,0.0036575006657823127
Radium-224,water,kilo Becquerel,0.0036557972855901046
Hypochlorite,water,kilogram,0.0036123821556702474
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.003565198844071645
"Traffic Area, Rail/road Embankment",Land use / Land occupation,square meter-year,0.0033333830725111708
fluoride,Emissions / Emissions to water,kilogram,0.0033271909196750066
"From Arable, Non-irrigated, Intensive",Land use / Land transformation,square meter,0.0031025776314793077
Air,air,kilogram,0.0029141317998706466
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.0029118325726316552
Thorium-228,water,kilo Becquerel,0.0029004633741846974
Mineral Extraction Site,Land use / Land occupation,square meter-year,0.0026430166805002705
Chemical Oxygen Demand,water,kilogram,0.002640220986948108
Calcium,Emissions / Emissions to water,kilogram,0.002560748119542505
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.0025121695997215683
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.002451812475663289
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.002408594842119222
Nitrate,Emissions / Emissions to water,kilogram,0.0024047162054879117
Radium-224,water,kilo Becquerel,0.002370517744151408
Magnesite,soil,kilogram,0.002370467010423467
Waste Heat,water,megajoule,0.0020917098577126897
Particles (> PM10),air,kilogram,0.002007862752869176
"Traffic Area, Rail Network",Land use / Land occupation,square meter-year,0.0019921131728548543
"To Arable, Non-irrigated",Land use / Land transformation,square meter,0.0019661774999007067
Inland Water Bodies,land use,square meter-year,0.0018959459505269154
Thorium-228,water,kilo Becquerel,0.0018796813063888197
"From Arable, Non-irrigated",Land use / Land transformation,square meter,0.0018646579181856775
Used Air,air,kilogram,0.0018170206491112738
Waste water,emissions to water / ocean,kilogram,0.0017919534276651862
"Suspended Solids, Unspecified",water,kilogram,0.0016369639572033268
From Pasture/meadow,Land use / Land transformation,square meter,0.0015793098735829478
Fluorspar,soil,kilogram,0.0014749603988649838
Biological Oxygen Demand,water,kilogram,0.0014586930729264267
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.001408657815152996
"Radioactive Species, Nuclides, Unspecified",water,kilo Becquerel,0.001370181389231687
Chromium,Resources / Resources from ground,kilogram,0.0012605546098963453
"Noise, road, passenger car, average",non material emissions / unspecified,kilometer,0.0012597404491866688
Xenon-138,air,kilo Becquerel,0.0011625745671628941
Nitrate,Emissions / Emissions to water,kilogram,0.0011576547849914923
Methane (fossil),Emissions / Emissions to air,kilogram,0.0011189842064517023
"To Forest, Intensive",Land use / Land transformation,square meter,0.0011075491439328435
"From Forest, Intensive",Land use / Land transformation,square meter,0.001092587678469422
"Arable, Non-irrigated",Land use / Land occupation,square meter-year,0.0010478783558703776
Iodine-131,Emissions / Emissions to air,kilo Becquerel,0.0010185578495851084
Total Organic Carbon,water,kilogram,0.001007034854287975
Xenon-131m,air,kilo Becquerel,0.0009972712804049576
Uranium alpha,emissions to water / lake,kilo Becquerel,0.0009535378589401177
Copper,Resources / Resources from ground,kilogram,0.0009508528770329765
Colemanite,soil,kilogram,0.0009412004382609794
Total Organic Carbon,water,kilogram,0.000924498285368291
Uranium-238,Emissions / Emissions to water,kilo Becquerel,0.0008744217786871635
manganese,Emissions / Emissions to water,kilogram,0.0008361891191557365
Magnesium,Emissions / Emissions to water,kilogram,0.0007666555547542225
Nickel,Resources / Resources from ground,kilogram,0.0007625225395310104
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,0.00075974722228978
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.0007459483311080055
"Metamorphous rock, graphite containing",resources / in ground,kilogram,0.0006892846340260289
From Unspecified,Land use / Land transformation,square meter,0.0006589699114908163
Construction Site,Land use / Land occupation,square meter-year,0.0006539869814060622
Manganese,Resources / Resources from ground,kilogram,0.0006462510032586474
Basalt,soil,kilogram,0.0006036659698844198
Potassium-40,water,kilo Becquerel,0.0005988440811811147
Phosphate,Emissions / Emissions to water,kilogram,0.0005968049950045139
"Clay, bentonite",resources / in ground,kilogram,0.0005831338347489314
Total Organic Carbon,water,kilogram,0.0005787146799576955
Krypton-85m,air,kilo Becquerel,0.0005562636553997828
Polonium-210,Emissions / Emissions to air,kilo Becquerel,0.0005444396841916324
Ammonium,Emissions / Emissions to water,kilogram,0.0005355302910060977
To Mineral Extraction Site,Land use / Land transformation,square meter,0.0005272815699230338
"Solids, Inorganic",water,kilogram,0.0005028335338230477
"DOC, Dissolved Organic Carbon",water,kilogram,0.000492128071632249
Polonium-210,water,kilo Becquerel,0.0004795175183091205
"Noise, aircraft, passenger",non material emissions / unspecified,person kilometer,0.00045649598680074194
To Industrial Area,Land use / Land transformation,square meter,0.00044165514568778134
To Dump Site,Land use / Land transformation,square meter,0.0004296521901045204
Magnesium,Emissions / Emissions to water,kilogram,0.0004242485133214204
Particles (PM2.5),Emissions / Emissions to air,kilogram,0.0004233979054573653
Potassium chloride,resources / in ground,kilogram,0.00039561017314325013
Carbon-14,Emissions / Emissions to air,kilo Becquerel,0.0003924138201497723
Chemical Oxygen Demand,water,kilogram,0.0003889280255414674
Particles (PM10),Emissions / Emissions to air,kilogram,0.0003875020699139459
To Arable,Land use / Land transformation,square meter,0.00038524415626899403
Biological Oxygen Demand,water,kilogram,0.0003765848796973366
From Mineral Extraction Site,Land use / Land transformation,square meter,0.0003739703453026888
Uranium-235,Emissions / Emissions to water,kilo Becquerel,0.00036385270498987514
Carbon,soil,kilogram,0.00036332060832679593
Particles (> PM10),air,kilogram,0.00036290249609304134
From Forest,Land use / Land transformation,square meter,0.0003627886055086834
zinc,Emissions / Emissions to water,kilogram,0.00034741240132284395
Silicon,Emissions / Emissions to water,kilogram,0.0003374716097913613
strontium,Emissions / Emissions to water,kilogram,0.00033451702337589025
Methane (biogenic),Emissions / Emissions to air,kilogram,0.00033068312239310804
Uranium alpha,emissions to air / low. pop.,kilo Becquerel,0.00032813698137722615
Potassium,water,kilogram,0.00032650054018991734
Calcium,Emissions / Emissions to water,kilogram,0.00032326924125043635
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,0.0003141212250000756
Particles (PM2.5),Emissions / Emissions to air,kilogram,0.0003090447884419044
Lead-210,Emissions / Emissions to air,kilo Becquerel,0.000306406532568188
Biological Oxygen Demand,water,kilogram,0.0003026429357089209
Potassium,water,kilogram,0.00029282301577196603
vanadium,Emissions / Emissions to water,kilogram,0.0002818647225974482
lake water,Resources / Resources from water,cubic meter,0.00028095406592565695
Iron,Emissions / Emissions to soil,kilogram,0.0002789512162371992
Polonium-210,water,kilo Becquerel,0.00027801282651523647
Radium-226,Emissions / Emissions to air,kilo Becquerel,0.00027670684169184707
From Arable,Land use / Land transformation,square meter,0.0002758349771150387
Chloride,Emissions / Emissions to soil,kilogram,0.0002736444451857626
Sulfate Ion,water,kilogram,0.00026650768197916734
fluorane,Emissions / Emissions to air,kilogram,0.00026297280214579324
Talc,resources / in ground,kilogram,0.000261016451419651
To Forest,Land use / Land transformation,square meter,0.00024971714328429946
Shrub Land,Land use / Land occupation,square meter-year,0.0002476191337409951
Zinc,Resources / Resources from ground,kilogram,0.00024031645913601127
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,0.00023615254658516634
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,0.00023103566727805634
Iron,Emissions / Emissions to water,kilogram,0.0002268478661665232
