flow,compartment,unit,amount
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,1.9334132780227502e-07
Potassium-40,air,kilo Becquerel,1.8945302328039144e-07
molybdenum,Emissions / Emissions to water,kilogram,1.8667820046658567e-07
Silicon,Emissions / Emissions to soil,kilogram,1.8138044487196925e-07
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.7877970721762205e-07
Silicon,Emissions / Emissions to soil,kilogram,1.7829728009749697e-07
"Energy, Geothermal, Converted",natural resource,megajoule,1.7435640633726326e-07
Chromium,Emissions / Emissions to air,kilogram,1.743370981825625e-07
Volatile Organic Compound,Emissions / Emissions to water,kilogram,1.6849248354133765e-07
Sodium chloride,resources / in water,kilogram,1.6757184713082092e-07
Silicon,Emissions / Emissions to air,kilogram,1.6613315766395856e-07
Formaldehyde,Emissions / Emissions to air,kilogram,1.6342880128438358e-07
Argon-41,air,kilo Becquerel,1.582768513967146e-07
Sulfur,Emissions / Emissions to water,kilogram,1.5779081620561003e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.4073884424168072e-07
Technetium-99m,water,kilo Becquerel,1.4018272830963617e-07
Talc,resources / in ground,kilogram,1.3851271354248083e-07
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,1.3685564490842748e-07
Thorium-234,air,kilo Becquerel,1.360873754284396e-07
Protactinium-234,air,kilo Becquerel,1.3603770685752552e-07
Boron,Emissions / Emissions to air,kilogram,1.3516947868563211e-07
Zinc,Emissions / Emissions to water,kilogram,1.290359690472728e-07
Potassium,air,kilogram,1.2760657038172505e-07
Lithium,Emissions / Emissions to water,kilogram,1.2756175271455378e-07
Thorium-232,emissions to air / high. pop.,kilo Becquerel,1.2352820063937454e-07
Silicon,Emissions / Emissions to air,kilogram,1.2177580161782725e-07
"Hydrocarbons, Chlorinated",air,kilogram,1.210686955583354e-07
Benzene,Emissions / Emissions to air,kilogram,1.205570789176788e-07
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,1.2048104176805694e-07
Phosphate,Emissions / Emissions to water,kilogram,1.1881227550207666e-07
Calcium,Emissions / Emissions to air,kilogram,1.1855362841121354e-07
Iron,Emissions / Emissions to water,kilogram,1.1746170382482793e-07
Ethane,Emissions / Emissions to air,kilogram,1.1729503274243051e-07
Heptane,Emissions / Emissions to air,kilogram,1.1582608652027159e-07
Boron,Emissions / Emissions to water,kilogram,1.1552820769488792e-07
tungsten,Emissions / Emissions to water,kilogram,1.097860354003141e-07
selenium,Emissions / Emissions to water,kilogram,1.0817127178373977e-07
fluorane,Emissions / Emissions to air,kilogram,1.0735768008838911e-07
"Oils, biogenic",emissions to soil / unspecified,kilogram,1.0636966175735298e-07
Sulfur,Resources / Resources from ground,kilogram,1.0465864066909078e-07
Strontium-89,water,kilo Becquerel,1.0340700499585003e-07
Thorium-228,air,kilo Becquerel,9.804988436093917e-08
Lithium,Emissions / Emissions to water,kilogram,9.717369253993385e-08
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,9.323839996121269e-08
Ethyl Acetate,Emissions / Emissions to air,kilogram,9.210880570956661e-08
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,9.210831468410719e-08
Mercury,Emissions / Emissions to water,kilogram,9.194374088921045e-08
Phosphorus,Emissions / Emissions to soil,kilogram,9.069039664610716e-08
Fluoride Ion,Emissions / Emissions to soil,kilogram,9.069028416607522e-08
Toluene,Emissions / Emissions to air,kilogram,9.007509122758956e-08
Butane,Emissions / Emissions to air,kilogram,8.949607821979399e-08
Xenon-131m,air,kilo Becquerel,8.909950516397732e-08
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,8.878029342842533e-08
Iron,Emissions / Emissions to air,kilogram,8.814472460556742e-08
Radium-228,air,kilo Becquerel,8.78332886320035e-08
"Metamorphous rock, graphite containing",resources / in ground,kilogram,8.47965432181506e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,7.981130363676309e-08
Iodine-131,Emissions / Emissions to water,kilo Becquerel,7.903100695045072e-08
Scandium,"emissions to water / groundwater, long-term",kilogram,7.902921492553773e-08
Sulfur,Emissions / Emissions to soil,kilogram,7.639003071231126e-08
Thorium-232,emissions to air / low. pop.,kilo Becquerel,7.508022180513993e-08
Aluminium,Emissions / Emissions to soil,kilogram,7.470979019519267e-08
Magnesium,Emissions / Emissions to air,kilogram,7.440319541023038e-08
manganese,Emissions / Emissions to soil,kilogram,7.256027569889132e-08
Aluminium,Emissions / Emissions to air,kilogram,7.031615767024042e-08
Formaldehyde,Emissions / Emissions to air,kilogram,6.857195477411804e-08
Zinc,Emissions / Emissions to air,kilogram,6.675234541430795e-08
Benzene,Emissions / Emissions to water,kilogram,6.568004599909328e-08
Uranium-235,Emissions / Emissions to air,kilo Becquerel,6.307431718706663e-08
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,6.28488496260766e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,6.2582909861449e-08
beryllium,Emissions / Emissions to water,kilogram,5.968365500875549e-08
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,5.9604056533581146e-08
"Oils, biogenic",emissions to soil / forestry,kilogram,5.848796525854546e-08
Toluene,Emissions / Emissions to air,kilogram,5.7426666454641e-08
Toluene,Emissions / Emissions to water,kilogram,5.6370616584273506e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,5.473309019213497e-08
From Industrial Area,Land use / Land transformation,square meter,5.405035932872672e-08
Copper,Emissions / Emissions to air,kilogram,5.352379129988673e-08
Xylene,Emissions / Emissions to air,kilogram,5.295491127479492e-08
Sodium,air,kilogram,5.1435522163018e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,5.045085206140385e-08
fluorane,Emissions / Emissions to air,kilogram,5.025322878225272e-08
Xylene,Emissions / Emissions to air,kilogram,4.963874062898484e-08
Titanium,Emissions / Emissions to air,kilogram,4.8718802051572115e-08
silver,Emissions / Emissions to water,kilogram,4.8421587184235164e-08
Iodine-135,air,kilo Becquerel,4.802452817078325e-08
Lead,Emissions / Emissions to air,kilogram,4.776524353574124e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,4.767209187497833e-08
Thorium-228,air,kilo Becquerel,4.749788551241993e-08
Xylene,Emissions / Emissions to water,kilogram,4.7085460311573025e-08
Water,air,cubic meter,4.6461500781059234e-08
Dichloromethane,Emissions / Emissions to water,kilogram,4.599867618736844e-08
Fluorine,Emissions / Emissions to air,kilogram,4.545729458001649e-08
Cinnabar,soil,kilogram,4.5133064270443166e-08
Sodium-24,water,kilo Becquerel,4.511068068033357e-08
Ethylene,Emissions / Emissions to air,kilogram,4.471248374314928e-08
Sodium,air,kilogram,4.3826539313810614e-08
Toluene,Emissions / Emissions to water,kilogram,4.328829224341833e-08
Cumene,Emissions / Emissions to water,kilogram,4.3226346480627125e-08
Nitrogen,water,kilogram,4.275844592073255e-08
Acetone,Emissions / Emissions to air,kilogram,4.2531654994683524e-08
Fluoride Ion,Emissions / Emissions to water,kilogram,4.2163383421253074e-08
Nickel,Emissions / Emissions to air,kilogram,4.103898445481707e-08
Phenol,Emissions / Emissions to water,kilogram,3.8981774008906894e-08
Ulexite,resources / in ground,kilogram,3.89000961231624e-08
Boron,Emissions / Emissions to air,kilogram,3.8862279216497036e-08
Phenol,Emissions / Emissions to water,kilogram,3.840190804804971e-08
Manganese(2+),Emissions / Emissions to water,kilogram,3.706100373815013e-08
Xylene,Emissions / Emissions to air,kilogram,3.685303852735964e-08
Cobalt-57,water,kilo Becquerel,3.647871645239347e-08
Xylene,Emissions / Emissions to water,kilogram,3.603288022080279e-08
Benzene,Emissions / Emissions to water,kilogram,3.5866109504846675e-08
"Oils, biogenic",emissions to soil / industrial,kilogram,3.579120691185202e-08
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,3.425639103680471e-08
Methanol,Emissions / Emissions to air,kilogram,3.4034071709183654e-08
Artificial Areas,Land use / Land occupation,square meter-year,3.345211921639158e-08
Phosphorus,Emissions / Emissions to water,kilogram,3.309073536877361e-08
Propylene,Emissions / Emissions to water,kilogram,3.2818036598385514e-08
Gypsum,resources / in ground,kilogram,3.141780694653584e-08
Magnesium,Emissions / Emissions to air,kilogram,3.141269001988124e-08
Iron,Emissions / Emissions to air,kilogram,3.137457554252685e-08
Zinc,Emissions / Emissions to air,kilogram,3.1099218396578294e-08
Acetic Acid,Emissions / Emissions to air,kilogram,3.104391226780454e-08
Acrolein,Emissions / Emissions to air,kilogram,3.090834658825741e-08
Vanadium(2+),Emissions / Emissions to air,kilogram,3.089249857010751e-08
"From Forest, Extensive",Land use / Land transformation,square meter,3.088312448251759e-08
"Oils, unspecified",Emissions / Emissions to soil,kilogram,2.986418964076216e-08
"Hydrocarbons, Chlorinated",air,kilogram,2.9670198972086622e-08
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,2.9624744060118173e-08
Iodine-133,Emissions / Emissions to air,kilo Becquerel,2.9551394241203045e-08
Soil,soil,kilogram,2.917938922298326e-08
Magnesium,Emissions / Emissions to soil,kilogram,2.8250012017721572e-08
Oxygen,air,kilogram,2.7908889006613772e-08
Zinc,Emissions / Emissions to soil,kilogram,2.7209167928384962e-08
Ethane,Emissions / Emissions to air,kilogram,2.708061902921426e-08
Tellurium-123m,water,kilo Becquerel,2.6511199326340555e-08
Propylene,Emissions / Emissions to air,kilogram,2.6240867919604434e-08
Copper,Emissions / Emissions to water,kilogram,2.5878406001379167e-08
Cyanide,Emissions / Emissions to water,kilogram,2.5355331051381853e-08
Pentane,Emissions / Emissions to air,kilogram,2.504248120387128e-08
Benzaldehyde,Emissions / Emissions to air,kilogram,2.3922770522404498e-08
Isopropanol,Emissions / Emissions to air,kilogram,2.3595165873593618e-08
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,2.3328002710495342e-08
Fluoride Ion,Emissions / Emissions to water,kilogram,2.297331298210227e-08
Acetic Acid,Emissions / Emissions to air,kilogram,2.267682268119795e-08
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,2.2580282802882766e-08
Niobium-95,water,kilo Becquerel,2.2380224322778664e-08
Manganese,Emissions / Emissions to air,kilogram,2.1797417388218093e-08
Ethylene,Emissions / Emissions to air,kilogram,2.1509956493324556e-08
Nickel,Emissions / Emissions to air,kilogram,2.0991552535289396e-08
Antimony,Emissions / Emissions to air,kilogram,1.9908545276984827e-08
Boron,Emissions / Emissions to soil,kilogram,1.9768445753492288e-08
Acetic Acid,Emissions / Emissions to air,kilogram,1.9435650524408196e-08
Ethylene,Emissions / Emissions to air,kilogram,1.925189548767694e-08
Propane,Emissions / Emissions to air,kilogram,1.8410106751986872e-08
Strontium,Emissions / Emissions to soil,kilogram,1.8190087410554524e-08
Cumene,Emissions / Emissions to air,kilogram,1.7988602865170353e-08
Lanthanum-140,water,kilo Becquerel,1.766558898721619e-08
M-xylene,Emissions / Emissions to air,kilogram,1.7112438079134214e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,1.6979102519326857e-08
Manganese,Emissions / Emissions to air,kilogram,1.6776391288552192e-08
Barium-140,water,kilo Becquerel,1.6638181895304794e-08
Sulfate Ion,air,kilogram,1.6634239716275888e-08
Arsenic,Emissions / Emissions to air,kilogram,1.654400123714484e-08
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,1.6292649359568014e-08
Sodium,air,kilogram,1.6226503572362437e-08
Ethylenediamine,Emissions / Emissions to air,kilogram,1.60171704696637e-08
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,1.5872151990765703e-08
Waste water/m3,emissions to water / unspecified,cubic meter,1.4675468466239212e-08
Argon,air,kilogram,1.362823477109566e-08
"Sand, resource correction",resources / in ground,kilogram,1.3615403809300769e-08
Silicon,Emissions / Emissions to air,kilogram,1.3581741039472686e-08
Benzene,Emissions / Emissions to air,kilogram,1.3326195360429818e-08
Zinc,Emissions / Emissions to water,kilogram,1.3206359040736962e-08
Acetone,Emissions / Emissions to air,kilogram,1.3168993054578263e-08
"To Arable, Fallow",Land use / Land transformation,square meter,1.3081489470492633e-08
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.2992846240626522e-08
Copper,Emissions / Emissions to air,kilogram,1.2951817120891524e-08
"Wood, primary forest, standing",resources / biotic,cubic meter,1.2376196807226898e-08
Propylene,Emissions / Emissions to air,kilogram,1.2312025037759325e-08
Iodine-129,Emissions / Emissions to water,kilo Becquerel,1.2294778273284974e-08
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,1.21344388515333e-08
Mercury,Emissions / Emissions to air,kilogram,1.1945714001347694e-08
Bromine,Emissions / Emissions to air,kilogram,1.1893072487804922e-08
Silver,Resources / Resources from ground,kilogram,1.1818419762314578e-08
Butene,Emissions / Emissions to air,kilogram,1.1617988845365184e-08
Silicon,Emissions / Emissions to air,kilogram,1.1318965048739175e-08
Ethyl Benzene,Emissions / Emissions to air,kilogram,1.12369299293186e-08
Bauxite,soil,kilogram,1.1102300631809492e-08
Carbon-14,Emissions / Emissions to water,kilo Becquerel,1.096973934340157e-08
thallium,Emissions / Emissions to water,kilogram,1.0895836675802078e-08
Propylene,Emissions / Emissions to air,kilogram,1.0847063047801029e-08
Arsenic,Emissions / Emissions to water,kilogram,1.0781790221054077e-08
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,1.0565592858331335e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,1.050355976012357e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,1.0428080687840485e-08
Iodine-133,water,kilo Becquerel,1.0398480873033688e-08
Ethyl Benzene,Emissions / Emissions to water,kilogram,9.978854266924357e-09
Styrene,Emissions / Emissions to air,kilogram,9.893732819390768e-09
glyphosate,Emissions / Emissions to soil,kilogram,9.88828153484941e-09
Methanol,Emissions / Emissions to air,kilogram,9.885297474312025e-09
Chlorine,Emissions / Emissions to air,kilogram,9.254534447297563e-09
Chromium,Emissions / Emissions to soil,kilogram,9.206741090150725e-09
chromium,Emissions / Emissions to soil,kilogram,9.072316439934338e-09
Phenol,Emissions / Emissions to air,kilogram,8.924519100964578e-09
Toluene,Emissions / Emissions to air,kilogram,8.827274847117884e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,8.694982047536323e-09
Formic Acid,Emissions / Emissions to air,kilogram,8.688457973418126e-09
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,8.527087706237161e-09
Zinc,Emissions / Emissions to air,kilogram,8.427356275204624e-09
Seabed,land use,square meter-year,8.40490824355229e-09
Lead,Emissions / Emissions to air,kilogram,8.08783943136166e-09
Methanol,Emissions / Emissions to air,kilogram,7.881101455610579e-09
Barium(2+),Emissions / Emissions to air,kilogram,7.656256953158325e-09
Propylene Oxide,Emissions / Emissions to air,kilogram,7.408562269964812e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,7.2796831742256514e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,7.253409779682018e-09
"From Arable, Fallow",Land use / Land transformation,square meter,7.2263240010723466e-09
Manganese,Emissions / Emissions to air,kilogram,7.202430527290622e-09
Propionic Acid,Emissions / Emissions to air,kilogram,7.0913995224969655e-09
Zirconium-95,water,kilo Becquerel,7.089977430743013e-09
Ethanol,Emissions / Emissions to air,kilogram,7.025999722573848e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,7.0155274193528504e-09
O-xylene,Emissions / Emissions to air,kilogram,6.984636539820722e-09
"Volume Occupied, Underground Deposit",land use,cubic meter,6.910490665898742e-09
Magnesium,Emissions / Emissions to air,kilogram,6.8509670843495715e-09
Sulfate Ion,air,kilogram,6.772301172480594e-09
Lead,Emissions / Emissions to air,kilogram,6.686095232136605e-09
Potassium,air,kilogram,6.676470599205566e-09
Zinc(2+),Emissions / Emissions to soil,kilogram,6.6656338648629565e-09
Cerium-141,water,kilo Becquerel,6.632501492174602e-09
Cobalt,Emissions / Emissions to water,kilogram,6.405396072690361e-09
Nitrate,Emissions / Emissions to air,kilogram,6.400712832764587e-09
Barium-140,air,kilo Becquerel,6.395308162433175e-09
Copper,Emissions / Emissions to air,kilogram,6.3191752452980215e-09
fluoride,Emissions / Emissions to soil,kilogram,6.216891582775927e-09
Ethylene,Emissions / Emissions to water,kilogram,6.143674026997237e-09
Molybdenum-99,water,kilo Becquerel,6.109161508430981e-09
Phosphorus,Emissions / Emissions to air,kilogram,6.065396881049363e-09
copper,Emissions / Emissions to soil,kilogram,5.984992319023134e-09
"Chlorinated Solvents, Unspecified",water,kilogram,5.825606403481363e-09
Metazachlor,Emissions / Emissions to soil,kilogram,5.791399046927923e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,5.776884256502132e-09
Cyanide,Emissions / Emissions to water,kilogram,5.75922554864247e-09
Oxygen,natural resource,kilogram,-5.54826429943778e-09
Heptane,Emissions / Emissions to air,kilogram,5.443450420695375e-09
Polonium-210,water,kilo Becquerel,5.4405704286195534e-09
Iodine,Emissions / Emissions to air,kilogram,5.384322090328832e-09
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,5.369094874784205e-09
Cyanide,Emissions / Emissions to air,kilogram,5.228567305097431e-09
Calcium,Emissions / Emissions to air,kilogram,5.208398422943352e-09
"Urban, Continuously Built",Land use / Land occupation,square meter-year,5.133601708253731e-09
Uranium-238,Emissions / Emissions to air,kilo Becquerel,5.13231445996513e-09
Cadmium,Emissions / Emissions to air,kilogram,5.103799997755713e-09
Phosphorus,Emissions / Emissions to water,kilogram,5.042636862470851e-09
Bromine,Emissions / Emissions to air,kilogram,5.027278526161358e-09
Rubidium,water,kilogram,4.814070031425943e-09
Zinc,Emissions / Emissions to air,kilogram,4.790342441822391e-09
Methanol,Emissions / Emissions to water,kilogram,4.691545706880766e-09
Cyanide,Emissions / Emissions to air,kilogram,4.672658293197937e-09
Vanadium,Emissions / Emissions to air,kilogram,4.627267221267169e-09
Bromine,natural resource,kilogram,4.583607908337161e-09
Acrolein,Emissions / Emissions to air,kilogram,4.540343538168243e-09
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,4.429539982845603e-09
Bromide ion,Emissions / Emissions to water,kilogram,4.422014025800531e-09
Hydroxide,water,kilogram,4.411303745893567e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,4.401451748361008e-09
Zirconium,Resources / Resources from ground,kilogram,4.40088006110561e-09
barium,Emissions / Emissions to air,kilogram,4.321500429882354e-09
Chlorobenzene,Emissions / Emissions to water,kilogram,4.281000238475496e-09
HFC-152a,Emissions / Emissions to air,kilogram,4.2792917247489264e-09
Methane (biogenic),Emissions / Emissions to air,kilogram,4.243448038724635e-09
Carbon black,emissions to air / unspecified,kilogram,4.177514830731267e-09
Radon-220,air,kilo Becquerel,3.99811539802141e-09
arsenic,Emissions / Emissions to air,kilogram,3.954580825146951e-09
Kieserite,soil,kilogram,3.927107324651801e-09
Benzaldehyde,Emissions / Emissions to air,kilogram,3.925105909417402e-09
Selenium,Emissions / Emissions to air,kilogram,3.859009145622711e-09
Ethanolamine,Emissions / Emissions to air,kilogram,3.752415220884129e-09
Antimony-122,water,kilo Becquerel,3.6969460055742863e-09
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,3.670074970529848e-09
Copper,Emissions / Emissions to air,kilogram,3.6686502639484264e-09
Rubidium,water,kilogram,3.667084016688055e-09
Manganese,Emissions / Emissions to air,kilogram,3.6628740737990266e-09
Barium(2+),Emissions / Emissions to water,kilogram,3.64692729677515e-09
Lead-210,water,kilo Becquerel,3.575420968863553e-09
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,3.4821741964995043e-09
Gold,Resources / Resources from ground,kilogram,3.2624545543005577e-09
Acetic Acid,Emissions / Emissions to water,kilogram,3.230537167930868e-09
Iron,Emissions / Emissions to air,kilogram,3.2193262655978693e-09
Thorium-232,emissions to water / ocean,kilo Becquerel,3.1168389398354825e-09
Tetrachloroethylene,Emissions / Emissions to air,kilogram,3.115409355601817e-09
Cerium,natural resource,kilogram,3.0783396880218344e-09
Acetylene,Emissions / Emissions to air,kilogram,3.0344075575893893e-09
Dichloroacetylene,Emissions / Emissions to air,kilogram,3.027221979893725e-09
Aluminium,Emissions / Emissions to air,kilogram,3.024411886026342e-09
Acetylene,Emissions / Emissions to air,kilogram,2.973971359658608e-09
Tin atom,Emissions / Emissions to air,kilogram,2.9601198200169944e-09
Lead,Emissions / Emissions to air,kilogram,2.8919992284837713e-09
Tungsten,Emissions / Emissions to water,kilogram,2.8550907796780428e-09
Methyl acrylate,Emissions / Emissions to water,kilogram,2.8538180932117673e-09
Iron-59,water,kilo Becquerel,2.8245279829315873e-09
Glyphosate,Emissions / Emissions to soil,kilogram,2.758414794848593e-09
Iodine,Emissions / Emissions to air,kilogram,2.7384503202319344e-09
strontium,Emissions / Emissions to air,kilogram,2.7111300165254477e-09
Scandium,air,kilogram,2.6703612108210347e-09
Barium(2+),Emissions / Emissions to air,kilogram,2.668918735000699e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.571125167120095e-09
M-xylene,Emissions / Emissions to air,kilogram,2.4834345714277955e-09
Titanium,Emissions / Emissions to water,kilogram,2.4750914463935434e-09
Furan,Emissions / Emissions to air,kilogram,2.4670414995716026e-09
Propylene Oxide,Emissions / Emissions to water,kilogram,2.4060703015024332e-09
Copper,Emissions / Emissions to water,kilogram,2.3926935225421207e-09
Titanium,Emissions / Emissions to air,kilogram,2.357328924250922e-09
Nickel,Emissions / Emissions to water,kilogram,2.3561829059927342e-09
Formaldehyde,Emissions / Emissions to water,kilogram,2.321751905497471e-09
Cobalt,Emissions / Emissions to air,kilogram,2.2725986676682315e-09
Diflubenzuron,Emissions / Emissions to soil,kilogram,2.255401889298469e-09
Fluosilicic Acid,water,kilogram,2.2514610155905946e-09
Copper(2+),Emissions / Emissions to soil,kilogram,2.230201313782174e-09
Sulfide ion,water,kilogram,2.212666990381407e-09
Antimony,Emissions / Emissions to air,kilogram,2.2107162973715174e-09
Strontium,Emissions / Emissions to air,kilogram,2.2054868594868172e-09
Nitrate,Emissions / Emissions to air,kilogram,2.201519209245446e-09
M-xylene,Emissions / Emissions to air,kilogram,2.1538018839546606e-09
Fluorine,Emissions / Emissions to air,kilogram,2.1110869222311327e-09
Hypochlorite,water,kilogram,2.1027676544644326e-09
Tin atom,Emissions / Emissions to air,kilogram,1.9967624922220075e-09
Molybdenum,Emissions / Emissions to air,kilogram,1.9880289283271114e-09
Cerium-144,water,kilo Becquerel,1.9711593620935905e-09
Phenol,Emissions / Emissions to air,kilogram,1.9665038609990427e-09
Borax,resources / in ground,kilogram,1.9659160978121683e-09
Chromium,Emissions / Emissions to air,kilogram,1.9446499691170736e-09
HFC-134a,Emissions / Emissions to air,kilogram,1.9444402099121595e-09
Vermiculite,soil,kilogram,1.8850102257887146e-09
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,1.8680727512271206e-09
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,1.8572487939609016e-09
Lead,Emissions / Emissions to water,kilogram,1.8351336403413658e-09
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,1.7821545686765414e-09
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,1.7802296996112442e-09
Nickel,Emissions / Emissions to air,kilogram,1.6427576790641237e-09
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,1.575084666220545e-09
Sodium,air,kilogram,1.5742352494547133e-09
Calcium,Emissions / Emissions to air,kilogram,1.5696082347251358e-09
Sodium bromide,resources / unspecified,kilogram,1.5651640363516937e-09
Manganese,Emissions / Emissions to soil,kilogram,1.560761091060104e-09
Cerium-141,air,kilo Becquerel,1.550375995753872e-09
Nickel,Emissions / Emissions to water,kilogram,1.5468948138213672e-09
Selenium,Emissions / Emissions to air,kilogram,1.4661657908260567e-09
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,1.462689512460715e-09
Styrene,Emissions / Emissions to air,kilogram,1.4270368127983205e-09
Cobalt,Emissions / Emissions to air,kilogram,1.4155293118813648e-09
Nickel,Emissions / Emissions to air,kilogram,1.3698341293975174e-09
Cesium-137,Emissions / Emissions to air,kilo Becquerel,1.3695789672378664e-09
Formaldehyde,Emissions / Emissions to water,kilogram,1.3176968733612168e-09
Chromium,Emissions / Emissions to air,kilogram,1.3134604018495374e-09
"Volume Occupied, Final Repository For Low-active Radioactive Waste",land use,cubic meter,1.3126654290815006e-09
Cobalt,Resources / Resources from ground,kilogram,1.3115021719552238e-09
Magnesium chloride,resources / in ground,kilogram,1.3019788888187167e-09
Acetonitrile,Emissions / Emissions to air,kilogram,1.299028619703814e-09
Cyanide,Emissions / Emissions to water,kilogram,1.2987528471968832e-09
Molybdenum,Emissions / Emissions to air,kilogram,1.2984886263068626e-09
Ruthenium-103,water,kilo Becquerel,1.2573044988698593e-09
Boron,Emissions / Emissions to air,kilogram,1.2536428078936438e-09
Phosphorus,Emissions / Emissions to air,kilogram,1.2536428078936438e-09
Fluosilicic Acid,air,kilogram,1.2508117102859627e-09
Chlorine,Emissions / Emissions to water,kilogram,1.2201568636705653e-09
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,1.2136778696758169e-09
Manganese,Emissions / Emissions to water,kilogram,1.1980488132120692e-09
Iodine-131,Emissions / Emissions to water,kilo Becquerel,1.1889344896583005e-09
Hydrogen Peroxide,Emissions / Emissions to water,kilogram,1.1589568001869349e-09
zinc,Emissions / Emissions to soil,kilogram,1.1507834078970808e-09
Cypermethrin,Emissions / Emissions to soil,kilogram,1.1495473444745963e-09
Cesium-136,water,kilo Becquerel,1.149161377954407e-09
Barium(2+),Emissions / Emissions to air,kilogram,1.146498855303854e-09
Terpenes,air,kilogram,1.0825237715010488e-09
Trifluralin,Emissions / Emissions to soil,kilogram,1.0756474977969642e-09
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,1.0587775239880227e-09
To Agriculture,Land use / Land transformation,square meter,1.0568325729541863e-09
CFC-114,Emissions / Emissions to air,kilogram,1.0243834673042898e-09
O-xylene,Emissions / Emissions to air,kilogram,1.0135780737274442e-09
Chromium,Emissions / Emissions to water,kilogram,9.930683552832349e-10
From Agriculture,Land use / Land transformation,square meter,9.831260409959166e-10
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,9.655820843964648e-10
Nitrate,Emissions / Emissions to air,kilogram,9.517414518611972e-10
Vanadium,Emissions / Emissions to water,kilogram,9.470152190857083e-10
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,9.319203497146855e-10
Hexane,Emissions / Emissions to air,kilogram,9.285764952480864e-10
Waste Heat,air,megajoule,9.267179725079789e-10
Lanthanum,natural resource,kilogram,9.222289777541368e-10
Aluminium,Emissions / Emissions to water,kilogram,9.189250373727483e-10
Strontium(2+),Emissions / Emissions to air,kilogram,9.086891673891776e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,9.011701558518668e-10
Chromium,Emissions / Emissions to soil,kilogram,8.998584048681305e-10
Sulfide ion,water,kilogram,8.889024162128842e-10
Cesium-134,Emissions / Emissions to water,kilo Becquerel,8.542235494347994e-10
Ethanol,Emissions / Emissions to water,kilogram,8.461542363758159e-10
"Acidity, unspecified",emissions to water / river,kilogram,8.458653393471362e-10
Trifluoromethane,Emissions / Emissions to air,kilogram,8.43327502756719e-10
Fluorine,Emissions / Emissions to air,kilogram,8.39184000050264e-10
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,8.269399145373328e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,8.178773030459727e-10
