flow,compartment,unit,amount
beryllium,Emissions / Emissions to water,kilogram,4.8656487231348e-08
Bromine,Emissions / Emissions to water,kilogram,4.809900788960151e-08
Iodine-131,Emissions / Emissions to water,kilo Becquerel,4.7495537021712755e-08
Copper,Emissions / Emissions to air,kilogram,4.710935160816567e-08
Iron,Emissions / Emissions to soil,kilogram,4.7023735976526116e-08
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,4.661054567696519e-08
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,4.6604738439084134e-08
Carbon,soil,kilogram,4.5751328772393565e-08
Titanium,Emissions / Emissions to air,kilogram,4.479816983725281e-08
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,4.378753456353777e-08
Hexane,Emissions / Emissions to air,kilogram,4.3383941366308495e-08
Lead,Emissions / Emissions to air,kilogram,4.324098756700725e-08
Iodide Ion,Emissions / Emissions to water,kilogram,4.2302769349859336e-08
Fluorine,Emissions / Emissions to air,kilogram,4.179913136119093e-08
Toluene,Emissions / Emissions to air,kilogram,4.1124742589643335e-08
Bromine,Emissions / Emissions to water,kilogram,4.050021426185353e-08
Sodium,air,kilogram,4.02996107238582e-08
Formaldehyde,Emissions / Emissions to air,kilogram,3.871468896544817e-08
Propane,Emissions / Emissions to air,kilogram,3.78769824346657e-08
Helium,air,kilogram,3.739350567487587e-08
Sodium,air,kilogram,3.560493459460916e-08
Molybdenum,Emissions / Emissions to water,kilogram,3.476987705124801e-08
Technetium-99m,water,kilo Becquerel,3.086103246017447e-08
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,3.067582234762278e-08
Hexane,Emissions / Emissions to air,kilogram,2.9791000644619262e-08
Nickel,Emissions / Emissions to air,kilogram,2.9398095327895345e-08
Zinc,Emissions / Emissions to air,kilogram,2.9356472333798135e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,2.9059899581275918e-08
Butane,Emissions / Emissions to air,kilogram,2.5452690442125685e-08
Silicon,Emissions / Emissions to air,kilogram,2.5412673675558574e-08
Strontium-89,water,kilo Becquerel,2.4323195189087554e-08
"Water, salt, sole",resources / in water,cubic meter,2.4220346332593858e-08
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,2.2981888490560254e-08
Vanadium(2+),Emissions / Emissions to air,kilogram,2.2955260851442862e-08
Sulfite,water,kilogram,2.266190710907539e-08
Argon,air,kilogram,2.17668651209776e-08
Tellurium-123m,water,kilo Becquerel,2.1334613651549828e-08
Iron,Emissions / Emissions to air,kilogram,2.1035156536829143e-08
Bromine,Emissions / Emissions to air,kilogram,2.0941521447537513e-08
Gypsum,resources / in ground,kilogram,2.0730326446479976e-08
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,2.0641518028353838e-08
Volatile Organic Compound,Emissions / Emissions to water,kilogram,2.0250108527583296e-08
Butane,Emissions / Emissions to air,kilogram,2.0169194110826256e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.945675382331896e-08
Ethane,Emissions / Emissions to air,kilogram,1.9420311486707273e-08
fluorane,Emissions / Emissions to air,kilogram,1.9384336768510754e-08
Toluene,Emissions / Emissions to air,kilogram,1.918248029104704e-08
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,1.8671006438594697e-08
Boron,Emissions / Emissions to air,kilogram,1.8535287025308576e-08
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,1.839661143109784e-08
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,1.8262996664411908e-08
Xenon-138,air,kilo Becquerel,1.8261810793879165e-08
Arsenic,Emissions / Emissions to water,kilogram,1.8169035949681456e-08
Chromium,Emissions / Emissions to water,kilogram,1.709182032373045e-08
Xenon-137,air,kilo Becquerel,1.663450228477954e-08
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,1.6262600634243173e-08
Artificial Areas,Land use / Land occupation,square meter-year,1.5849862779936823e-08
Aluminium,Emissions / Emissions to air,kilogram,1.5831131395969917e-08
Arsenic,Emissions / Emissions to water,kilogram,1.5658679764170148e-08
Arsenic,Emissions / Emissions to air,kilogram,1.5511704350364397e-08
Acetone,Emissions / Emissions to air,kilogram,1.5465798101598184e-08
Manganese,Emissions / Emissions to air,kilogram,1.5426315835197882e-08
Lithium,Emissions / Emissions to water,kilogram,1.5329598409917823e-08
Sulfate Ion,air,kilogram,1.5295483912858158e-08
Zinc,Emissions / Emissions to water,kilogram,1.49166560279315e-08
Cyanide,Emissions / Emissions to water,kilogram,1.4823940478461047e-08
Sulfur,Emissions / Emissions to water,kilogram,1.4819502847401906e-08
Sodium-24,water,kilo Becquerel,1.4421375409924732e-08
Silicon,Emissions / Emissions to soil,kilogram,1.4191790294042086e-08
Magnesium,Emissions / Emissions to air,kilogram,1.4104881312594096e-08
Acetic Acid,Emissions / Emissions to air,kilogram,1.4003600918661611e-08
Zinc,Emissions / Emissions to water,kilogram,1.397867945215116e-08
Phosphate,Emissions / Emissions to water,kilogram,1.3942081759926744e-08
Boron,Emissions / Emissions to water,kilogram,1.3883540061974156e-08
Iron,Emissions / Emissions to water,kilogram,1.3871622586684515e-08
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,1.3610222931957176e-08
Seabed,land use,square meter-year,1.3480360729508308e-08
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,1.3061301787123728e-08
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.2448797130673392e-08
Cobalt-57,water,kilo Becquerel,1.2088358675278613e-08
Chromium,Emissions / Emissions to soil,kilogram,1.1189900153762603e-08
Calcium,Emissions / Emissions to soil,kilogram,1.1050132557990012e-08
Zinc,Emissions / Emissions to water,kilogram,1.0621253304758695e-08
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,1.0575131204737943e-08
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,1.042856845632596e-08
Ethyl Acetate,Emissions / Emissions to air,kilogram,1.0333296127574275e-08
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,1.0333209914566174e-08
Manganese,Emissions / Emissions to air,kilogram,1.0302163235164087e-08
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,1.0178264384093304e-08
Iodine,Emissions / Emissions to air,kilogram,9.654381138552393e-09
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,9.456351706872567e-09
Silicon,Emissions / Emissions to air,kilogram,9.358898310109822e-09
Zinc,Emissions / Emissions to air,kilogram,9.284548807147082e-09
Lithium,Emissions / Emissions to water,kilogram,9.21067332571721e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,9.207021148904166e-09
"Hydrocarbons, Chlorinated",air,kilogram,9.108909971079104e-09
Zinc,Emissions / Emissions to air,kilogram,8.837327174611293e-09
ammonium,Emissions / Emissions to water,kilogram,8.69240762736728e-09
Chlorine,Emissions / Emissions to air,kilogram,8.50977833698099e-09
thallium,Emissions / Emissions to water,kilogram,8.46210439007222e-09
Argon-41,air,kilo Becquerel,7.775838743953947e-09
Iodine-135,air,kilo Becquerel,7.765752520248588e-09
Carbon black,emissions to air / unspecified,kilogram,7.66628481256483e-09
Iron,Emissions / Emissions to air,kilogram,7.573932532615055e-09
fluoride,Emissions / Emissions to soil,kilogram,7.561018093178782e-09
Nickel,Emissions / Emissions to air,kilogram,7.544044054266637e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,7.521468066862078e-09
Acetone,Emissions / Emissions to air,kilogram,7.32474199433759e-09
Phosphorus,Emissions / Emissions to air,kilogram,7.183708713412588e-09
Niobium-95,water,kilo Becquerel,7.1775584921353095e-09
Nickel,Emissions / Emissions to water,kilogram,7.101360099191186e-09
Phosphorus,Emissions / Emissions to soil,kilogram,7.095996035307526e-09
Fluoride Ion,Emissions / Emissions to soil,kilogram,7.095898178944559e-09
Mercury,Emissions / Emissions to water,kilogram,7.089643469870084e-09
Bromine,Emissions / Emissions to air,kilogram,7.0474651115767e-09
Isopropanol,Emissions / Emissions to air,kilogram,7.042848158191317e-09
copper,Emissions / Emissions to soil,kilogram,7.003882867069229e-09
Ethane,Emissions / Emissions to air,kilogram,6.975924628437722e-09
Toluene,Emissions / Emissions to water,kilogram,6.768116158873184e-09
Propylene,Emissions / Emissions to water,kilogram,6.697058073441607e-09
Benzene,Emissions / Emissions to water,kilogram,6.6627660921871225e-09
Manganese,Emissions / Emissions to air,kilogram,6.637888420145041e-09
Bromate,Emissions / Emissions to water,kilogram,6.608543704990913e-09
Water,air,cubic meter,6.596227790796544e-09
Formaldehyde,Emissions / Emissions to air,kilogram,6.473705236747377e-09
Antimony,Emissions / Emissions to water,kilogram,6.4358086599313404e-09
Methanol,Emissions / Emissions to air,kilogram,6.407999299680778e-09
HFC-152a,Emissions / Emissions to air,kilogram,6.407654672396991e-09
Nitrite,Emissions / Emissions to water,kilogram,6.188077942302344e-09
"From Forest, Extensive",Land use / Land transformation,square meter,6.167854489956324e-09
Heptane,Emissions / Emissions to air,kilogram,6.150272955308977e-09
Lead,Emissions / Emissions to air,kilogram,6.148033566402785e-09
Iodine-133,Emissions / Emissions to air,kilo Becquerel,6.044713574087092e-09
"Oils, unspecified",Emissions / Emissions to soil,kilogram,5.899662693822628e-09
Nitrate,Emissions / Emissions to air,kilogram,5.885617245364794e-09
Copper,Emissions / Emissions to air,kilogram,5.810641358797419e-09
Lead(2+),Emissions / Emissions to water,kilogram,5.7873405841009585e-09
manganese,Emissions / Emissions to soil,kilogram,5.677117527447856e-09
Xylene,Emissions / Emissions to water,kilogram,5.6523837729952106e-09
Ethanol,Emissions / Emissions to air,kilogram,5.595226597188765e-09
Ethylene,Emissions / Emissions to air,kilogram,5.518940119804689e-09
Iodine-129,Emissions / Emissions to water,kilo Becquerel,5.367210890058884e-09
"Oils, biogenic",emissions to soil / unspecified,kilogram,5.285439117462259e-09
Selenium,Emissions / Emissions to air,kilogram,5.2711426961863215e-09
Iodine,Emissions / Emissions to air,kilogram,5.268615643291644e-09
Manganese,Emissions / Emissions to air,kilogram,5.197994440861274e-09
Methanol,Emissions / Emissions to air,kilogram,5.131536028939404e-09
Ethylene,Emissions / Emissions to air,kilogram,5.101909567091292e-09
Acetaldehyde,Emissions / Emissions to air,kilogram,5.1015221834803535e-09
Waste water/m3,emissions to water / unspecified,cubic meter,5.000860110693885e-09
Acetic Acid,Emissions / Emissions to air,kilogram,4.958341611748636e-09
bromine,Emissions / Emissions to water,kilogram,4.949171631794879e-09
Cadmium,Emissions / Emissions to air,kilogram,4.943116520474829e-09
Cerium,natural resource,kilogram,4.875912752344215e-09
silver,Emissions / Emissions to water,kilogram,4.7153226302403805e-09
Phenol,Emissions / Emissions to water,kilogram,4.639880332044802e-09
Silver,Resources / Resources from ground,kilogram,4.6102986732733515e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,4.51908511601097e-09
Zinc,Emissions / Emissions to air,kilogram,4.404840951801642e-09
Manganese(2+),Emissions / Emissions to water,kilogram,4.3887450684387925e-09
Xenon-131m,air,kilo Becquerel,4.377288139152109e-09
Kieserite,soil,kilogram,4.3494543738299185e-09
Benzene,Emissions / Emissions to water,kilogram,4.306959478296395e-09
Selenium,Emissions / Emissions to water,kilogram,4.259604798631576e-09
Vanadium,Emissions / Emissions to air,kilogram,4.254889167928484e-09
Methane (biogenic),Emissions / Emissions to air,kilogram,4.239784426298111e-09
"To Arable, Fallow",Land use / Land transformation,square meter,4.154421814934756e-09
Toluene,Emissions / Emissions to water,kilogram,4.136556437386082e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,4.061384087380453e-09
Aluminium,Emissions / Emissions to soil,kilogram,4.0388851728427246e-09
barium,Emissions / Emissions to air,kilogram,3.973728876465438e-09
Cumene,Emissions / Emissions to water,kilogram,3.951579276790031e-09
Lanthanum-140,water,kilo Becquerel,3.934112502011344e-09
"Oils, biogenic",emissions to soil / industrial,kilogram,3.8896839229977326e-09
Ethylene,Emissions / Emissions to air,kilogram,3.834264506904028e-09
"From Arable, Fallow",Land use / Land transformation,square meter,3.6599285924225493e-09
arsenic,Emissions / Emissions to air,kilogram,3.6363370186718414e-09
Dichloromethane,Emissions / Emissions to water,kilogram,3.5991488709405437e-09
Hypochlorite,water,kilogram,3.5314968166540775e-09
Phenol,Emissions / Emissions to water,kilogram,3.5096590588166176e-09
Barium-140,water,kilo Becquerel,3.4712799215640266e-09
Tungsten,Emissions / Emissions to water,kilogram,3.4620194329338257e-09
Xylene,Emissions / Emissions to water,kilogram,3.4395416225046695e-09
Boron,Emissions / Emissions to soil,kilogram,3.397278595705747e-09
Propylene,Emissions / Emissions to air,kilogram,3.3569375848745304e-09
Acetaldehyde,Emissions / Emissions to air,kilogram,3.175649735599581e-09
Sulfur,Emissions / Emissions to soil,kilogram,3.1232847856673806e-09
Lead,Emissions / Emissions to air,kilogram,3.0316237636569362e-09
"Urban, Continuously Built",Land use / Land occupation,square meter-year,2.9957556196073485e-09
Xylene,Emissions / Emissions to air,kilogram,2.9946012005538156e-09
Acetic Acid,Emissions / Emissions to air,kilogram,2.950327740232525e-09
Bauxite,soil,kilogram,2.9040343336626503e-09
M-xylene,Emissions / Emissions to air,kilogram,2.8324029944838518e-09
Vanadium,Emissions / Emissions to water,kilogram,2.7589193552033648e-09
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,2.734794299554086e-09
Phosphorus,Emissions / Emissions to water,kilogram,2.5904794212280243e-09
Lead,Emissions / Emissions to air,kilogram,2.569551085418117e-09
Methanol,Emissions / Emissions to air,kilogram,2.554646246250298e-09
"Hydrocarbons, Chlorinated",air,kilogram,2.532521823205567e-09
strontium,Emissions / Emissions to air,kilogram,2.4929525777056794e-09
Scandium,air,kilogram,2.4554646316059743e-09
Propylene,Emissions / Emissions to air,kilogram,2.405429694917248e-09
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,2.396978244860854e-09
Iodine-133,water,kilo Becquerel,2.3782946755867084e-09
Copper,Emissions / Emissions to water,kilogram,2.2892596185025396e-09
Barium(2+),Emissions / Emissions to air,kilogram,2.277555752301588e-09
Uranium-238,Emissions / Emissions to air,kilo Becquerel,2.2389850459909765e-09
Zirconium-95,water,kilo Becquerel,2.232179171576473e-09
Copper,Emissions / Emissions to air,kilogram,2.1915994350697924e-09
Strontium,Emissions / Emissions to air,kilogram,2.17318117096084e-09
Carbon-14,Emissions / Emissions to water,kilo Becquerel,2.166337738540729e-09
Propylene,Emissions / Emissions to air,kilogram,2.1570457286503464e-09
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,2.1460925632100566e-09
Zinc,Emissions / Emissions to soil,kilogram,2.128909253035678e-09
Tin atom,Emissions / Emissions to air,kilogram,2.116566738532156e-09
Antimony,Emissions / Emissions to air,kilogram,2.0691309062527717e-09
Propylene Oxide,Emissions / Emissions to water,kilogram,2.0336874197390426e-09
Nitrate,Emissions / Emissions to air,kilogram,2.0243525585870607e-09
Sodium bromide,resources / unspecified,kilogram,1.9481247698976464e-09
Barium(2+),Emissions / Emissions to air,kilogram,1.946740205497493e-09
Cyanide,Emissions / Emissions to air,kilogram,1.897348922735274e-09
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,1.8878978220052925e-09
Acetaldehyde,Emissions / Emissions to air,kilogram,1.878448922151283e-09
Strontium(2+),Emissions / Emissions to air,kilogram,1.8559589251646449e-09
Ethylenediamine,Emissions / Emissions to air,kilogram,1.8190494216767815e-09
Benzene,Emissions / Emissions to air,kilogram,1.7939784925758428e-09
Titanium,Emissions / Emissions to water,kilogram,1.7719040840631172e-09
Radon-220,air,kilo Becquerel,1.7352361821309383e-09
"Volume Occupied, Underground Deposit",land use,cubic meter,1.6897886712894055e-09
Nitrogen,water,kilogram,1.6836474026819357e-09
Borax,resources / in ground,kilogram,1.6784811224253465e-09
Cumene,Emissions / Emissions to air,kilogram,1.6444459488667634e-09
Copper,Emissions / Emissions to water,kilogram,1.6210348509867798e-09
Fluorine,Emissions / Emissions to air,kilogram,1.6166425724616901e-09
Copper,Emissions / Emissions to water,kilogram,1.6020052571634406e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.59647039838716e-09
Propylene Oxide,Emissions / Emissions to air,kilogram,1.5745872762372577e-09
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.5544535172300388e-09
Selenium,Emissions / Emissions to air,kilogram,1.5508973404809214e-09
Cerium-141,water,kilo Becquerel,1.472109987448988e-09
Antimony,Emissions / Emissions to air,kilogram,1.4666510051995699e-09
Lanthanum,natural resource,kilogram,1.4614436002289406e-09
Soil,soil,kilogram,1.4335275388836502e-09
Strontium,Emissions / Emissions to soil,kilogram,1.4207871611740666e-09
Oxygen,air,kilogram,1.3711102951776461e-09
Cobalt,Emissions / Emissions to water,kilogram,1.3518082008654679e-09
Ethylene,Emissions / Emissions to water,kilogram,1.3481071916364994e-09
To Agriculture,Land use / Land transformation,square meter,1.3406560736412653e-09
Barium-140,air,kilo Becquerel,1.3344338079959535e-09
Hydroxide,water,kilogram,1.3100245465362414e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.2876469740811137e-09
Molybdenum-99,water,kilo Becquerel,1.2775868326391264e-09
From Agriculture,Land use / Land transformation,square meter,1.2637043991467357e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,1.2618410901172811e-09
Nickel,Emissions / Emissions to air,kilogram,1.2595971051416138e-09
Scandium,water,kilogram,1.2391427565219343e-09
Acrolein,Emissions / Emissions to air,kilogram,1.2289381056728112e-09
Antimony-122,water,kilo Becquerel,1.2250981848731793e-09
Vanadium,Emissions / Emissions to water,kilogram,1.2237807757817716e-09
Pentachlorophenol,Emissions / Emissions to air,kilogram,1.2033647938605848e-09
Pentane,Emissions / Emissions to air,kilogram,1.2032458958196086e-09
Fluosilicic Acid,water,kilogram,1.1990949662565801e-09
"Volume Occupied, Final Repository For Low-active Radioactive Waste",land use,cubic meter,1.197418704389775e-09
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,1.1962735379988546e-09
Molybdenum,Emissions / Emissions to air,kilogram,1.1939931126462473e-09
Chrysotile,resources / in ground,kilogram,1.19088031084508e-09
Copper,Emissions / Emissions to air,kilogram,1.1893533652082694e-09
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,1.1893187466992183e-09
Fluorine,Emissions / Emissions to air,kilogram,1.1843908046954896e-09
Magnesium,Emissions / Emissions to soil,kilogram,1.1832201305510646e-09
"Wood, primary forest, standing",resources / biotic,cubic meter,1.178585420679797e-09
Boron,Emissions / Emissions to air,kilogram,1.1527562499056519e-09
Phosphorus,Emissions / Emissions to air,kilogram,1.1527562499056519e-09
Chlorodifluoromethane,Emissions / Emissions to air,kilogram,1.1441528361513367e-09
Propane,Emissions / Emissions to air,kilogram,1.0742615633282225e-09
Vanadium(2+),Emissions / Emissions to air,kilogram,1.0671776369450376e-09
Toluene,Emissions / Emissions to air,kilogram,1.055898430474229e-09
Acetylene,Emissions / Emissions to air,kilogram,1.0327576893897369e-09
Cobalt,Resources / Resources from ground,kilogram,1.021542003247408e-09
Silicon,Emissions / Emissions to air,kilogram,9.973386934564715e-10
Propionic Acid,Emissions / Emissions to air,kilogram,9.9037153618799e-10
Black carbon,emissions to air / unspecified,kilogram,9.852512340322412e-10
Benzaldehyde,Emissions / Emissions to air,kilogram,9.511419625457978e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,9.502638056825825e-10
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,9.492475476793004e-10
Ethyl Benzene,Emissions / Emissions to water,kilogram,9.441372536839003e-10
Titanium,Emissions / Emissions to water,kilogram,9.324301612070159e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,9.238913411680229e-10
Lead,Emissions / Emissions to water,kilogram,9.012569791542508e-10
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,8.782235836747206e-10
Cobalt,Emissions / Emissions to air,kilogram,8.671639657705982e-10
Cobalt,Emissions / Emissions to air,kilogram,8.588595832170375e-10
Bromide ion,Emissions / Emissions to water,kilogram,8.264076157106897e-10
Formic Acid,Emissions / Emissions to air,kilogram,8.257269810693187e-10
Barium(2+),Emissions / Emissions to water,kilogram,8.194455516692713e-10
Acetic Acid,Emissions / Emissions to water,kilogram,8.168633133753094e-10
Neodymium,natural resource,kilogram,8.039513372962477e-10
Iron-59,water,kilo Becquerel,8.001232988486239e-10
Nickel,Emissions / Emissions to water,kilogram,7.980962771242764e-10
To Seabed,land use,square meter,7.95888852968766e-10
Methanol,Emissions / Emissions to water,kilogram,7.943489183514156e-10
Acetylene,Emissions / Emissions to air,kilogram,7.90360310163326e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,7.837049325720062e-10
Scandium,water,kilogram,7.600554220845485e-10
Chromium,Emissions / Emissions to air,kilogram,7.294625012637871e-10
Phenol,Emissions / Emissions to air,kilogram,7.283897909683402e-10
Aluminium,Emissions / Emissions to air,kilogram,7.218084906347048e-10
Vinyl Chloride,Emissions / Emissions to air,kilogram,7.150565914440637e-10
CFC-114,Emissions / Emissions to air,kilogram,7.136356820120125e-10
chromium,Emissions / Emissions to soil,kilogram,7.097528507707043e-10
Iron,Emissions / Emissions to air,kilogram,7.060759579121883e-10
Sulfide ion,water,kilogram,7.049308936362451e-10
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,6.942893923830695e-10
Water,air,cubic meter,6.883430384945163e-10
Arsenic,Emissions / Emissions to air,kilogram,6.880248540874826e-10
Chlorobenzene,Emissions / Emissions to water,kilogram,6.849691604585637e-10
M-xylene,Emissions / Emissions to air,kilogram,6.803926951882351e-10
Vermiculite,soil,kilogram,6.802420278082396e-10
Metazachlor,Emissions / Emissions to soil,kilogram,6.798172358323751e-10
"Sand, resource correction",resources / in ground,kilogram,6.688978492899287e-10
Fluosilicic Acid,air,kilogram,6.661638891678933e-10
Polonium-210,water,kilo Becquerel,6.610054972158509e-10
Benzaldehyde,Emissions / Emissions to air,kilogram,6.559849433695892e-10
Cerium-144,water,kilo Becquerel,6.532050382170072e-10
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,6.503985081355095e-10
Butene,Emissions / Emissions to air,kilogram,6.479408007585579e-10
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,6.45109765285502e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,5.997463595078543e-10
Chromium,Emissions / Emissions to air,kilogram,5.964408192368087e-10
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,5.961417536754802e-10
Titanium,Emissions / Emissions to air,kilogram,5.878193559470965e-10
Rubidium,water,kilogram,5.785744717386218e-10
Barium(2+),Emissions / Emissions to air,kilogram,5.626098580914599e-10
Ammonium,Emissions / Emissions to water,kilogram,5.5554613630594e-10
Cobalt,Emissions / Emissions to air,kilogram,5.510737441362588e-10
Bromine,natural resource,kilogram,5.428722172616445e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,5.288361768575522e-10
Chlorate ion,Emissions / Emissions to water,kilogram,5.265121492688517e-10
Zirconium,Resources / Resources from ground,kilogram,5.241768796098645e-10
Zinc(2+),Emissions / Emissions to soil,kilogram,5.09324915992617e-10
Sulfate Ion,air,kilogram,5.051471414115307e-10
Chlorine,Emissions / Emissions to water,kilogram,4.943366776117776e-10
glyphosate,Emissions / Emissions to soil,kilogram,4.913422596752825e-10
N-propanol,Emissions / Emissions to air,kilogram,4.795332599256532e-10
Cyanide,Emissions / Emissions to air,kilogram,4.731604130550368e-10
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,4.689399208796101e-10
Cadmium,Resources / Resources from ground,kilogram,4.622947469053029e-10
Cadmium,Emissions / Emissions to air,kilogram,4.5405222937042333e-10
Cyanide,Emissions / Emissions to water,kilogram,4.5056007629047425e-10
Mercury,Emissions / Emissions to air,kilogram,4.4815861672176783e-10
Aluminium,Emissions / Emissions to water,kilogram,4.475427346009226e-10
Nickel,Emissions / Emissions to air,kilogram,4.441387726492501e-10
Chromium(6+),Emissions / Emissions to air,kilogram,4.4235851840642387e-10
Tetrachloroethylene,Emissions / Emissions to air,kilogram,4.4230060212871813e-10
Mercury,Emissions / Emissions to air,kilogram,4.368514802890897e-10
Lead-210,water,kilo Becquerel,4.3441833279326546e-10
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,4.1993289261350286e-10
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,4.172448129967351e-10
Cesium-134,Emissions / Emissions to water,kilo Becquerel,4.1190578220343446e-10
Ruthenium-103,water,kilo Becquerel,4.053805937419818e-10
Isocyanic Acid,air,kilogram,4.0530713627690214e-10
Styrene,Emissions / Emissions to air,kilogram,3.997669200678892e-10
Nitrogen,water,kilogram,3.843084404851321e-10
Manganese,Emissions / Emissions to water,kilogram,3.8179407997237926e-10
Cesium-136,water,kilo Becquerel,3.8081040845526556e-10
Acrolein,Emissions / Emissions to air,kilogram,3.7618073653085965e-10
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,3.7574920334471817e-10
Thorium-232,emissions to water / ocean,kilo Becquerel,3.745628155720743e-10
Chromium,Emissions / Emissions to water,kilogram,3.7050878282877886e-10
Magnesium,Emissions / Emissions to air,kilogram,3.699102638878918e-10
Cyanide,Emissions / Emissions to water,kilogram,3.581443332118945e-10
Calcium,Emissions / Emissions to air,kilogram,3.551269724373391e-10
Nitrite,Emissions / Emissions to water,kilogram,3.5207537133401174e-10
Sodium,air,kilogram,3.4883600518991756e-10
Rubidium,water,kilogram,3.476219339245305e-10
Waste Heat,air,megajoule,3.4724167645232153e-10
Selenium,Emissions / Emissions to air,kilogram,3.430152788909332e-10
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,3.34439741384942e-10
Acetylene,Emissions / Emissions to air,kilogram,3.329629736106562e-10
Cerium-141,air,kilo Becquerel,3.2346016528740034e-10
Molybdenum,Emissions / Emissions to water,kilogram,3.22793025114096e-10
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,3.1192450383980847e-10
Phosphorus,Emissions / Emissions to water,kilogram,3.1037357167897493e-10
Dichromate,water,kilogram,3.0340011901381943e-10
Cadmium,Emissions / Emissions to water,kilogram,3.017358552379567e-10
Glyphosate,Emissions / Emissions to soil,kilogram,3.0083693560943236e-10
Cesium-137,Emissions / Emissions to air,kilo Becquerel,2.9978617075345587e-10
Formaldehyde,Emissions / Emissions to water,kilogram,2.9733173960554454e-10
"Volume Occupied, Final Repository For Radioactive Waste",land use,cubic meter,2.936184658055188e-10
Cobalt-60,Emissions / Emissions to air,kilo Becquerel,2.9121375312597786e-10
Tin atom,Emissions / Emissions to air,kilogram,2.9070112407114507e-10
Thorium-230,Emissions / Emissions to air,kilo Becquerel,2.8556716011320984e-10
O-xylene,Emissions / Emissions to air,kilogram,2.7769753463730406e-10
Tungsten,Emissions / Emissions to air,kilogram,2.7741126499053987e-10
Propanal,Emissions / Emissions to air,kilogram,2.7709049579035505e-10
Oxygen,natural resource,kilogram,-2.7257560483769085e-10
Lead(2+),Emissions / Emissions to water,kilogram,2.7169753667259025e-10
Trifluoromethane,Emissions / Emissions to air,kilogram,2.6924827057983125e-10
Ethanolamine,Emissions / Emissions to air,kilogram,2.598531224425616e-10
Mercury,Emissions / Emissions to air,kilogram,2.521273591495024e-10
Molybdenum,Emissions / Emissions to air,kilogram,2.458340935955046e-10
Molybdenum,Emissions / Emissions to air,kilogram,2.406781197143614e-10
Tin atom,Emissions / Emissions to water,kilogram,2.4063229171279987e-10
Heptane,Emissions / Emissions to air,kilogram,2.382399952923499e-10
Furan,Emissions / Emissions to air,kilogram,2.344608635369429e-10
