flow,compartment,unit,amount
Hydrogen Chloride,Emissions / Emissions to air,kilogram,2.658051281925882e-06
Aluminium,Emissions / Emissions to water,kilogram,2.6446589933090095e-06
Phosphate,Emissions / Emissions to water,kilogram,2.620823221596079e-06
Radium-228,air,kilo Becquerel,2.5814086271646395e-06
Potassium,soil,kilogram,2.5516906354393853e-06
"Energy, Geothermal, Converted",natural resource,megajoule,2.53755576248376e-06
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,2.525366577038689e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,2.418749493531689e-06
Benzene,Emissions / Emissions to air,kilogram,2.405745531478131e-06
Helium,air,kilogram,2.3474508989069003e-06
Carbon disulfide,Emissions / Emissions to air,kilogram,2.3217074838285086e-06
Benzene,Emissions / Emissions to air,kilogram,2.291241167544973e-06
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.2227783903959213e-06
Cumene,Emissions / Emissions to water,kilogram,2.1632307325057333e-06
Boron,Emissions / Emissions to water,kilogram,2.1574908718257387e-06
Bromine,Emissions / Emissions to water,kilogram,2.115305937835801e-06
Thorium-230,Emissions / Emissions to air,kilo Becquerel,2.0828692083368863e-06
Xenon-131m,air,kilo Becquerel,2.0710108817115523e-06
Iodide Ion,Emissions / Emissions to water,kilogram,2.0585700682492927e-06
Butane,Emissions / Emissions to air,kilogram,1.972063315909765e-06
Bromine,Emissions / Emissions to water,kilogram,1.9193093643475267e-06
Potassium-40,air,kilo Becquerel,1.8137981484772287e-06
Chromium-51,water,kilo Becquerel,1.7865798051165978e-06
Propylene,Emissions / Emissions to water,kilogram,1.7410519306246485e-06
Chromium(3+),Emissions / Emissions to air,kilogram,1.704705816183504e-06
Benzene,Emissions / Emissions to water,kilogram,1.7042981946564367e-06
Manganese,Emissions / Emissions to water,kilogram,1.6898213439827979e-06
Lead,Emissions / Emissions to air,kilogram,1.656739363202785e-06
"Hydrocarbons, Chlorinated",air,kilogram,1.6095749287552983e-06
arsenic,Emissions / Emissions to water,kilogram,1.5917654219017557e-06
Chlorate ion,Emissions / Emissions to water,kilogram,1.5384542932756443e-06
Tin atom,Resources / Resources from ground,kilogram,1.5093031292769155e-06
Boron,Emissions / Emissions to air,kilogram,1.4584528404099397e-06
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,1.4543040384900609e-06
fluorane,Emissions / Emissions to air,kilogram,1.4460543922389215e-06
Hydrogen,air,kilogram,1.4312801585146602e-06
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,1.4126553043993855e-06
"Metamorphous rock, graphite containing",resources / in ground,kilogram,1.369205671699672e-06
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,1.355981194465727e-06
Nickel,Emissions / Emissions to air,kilogram,1.3052893472013442e-06
Acetic Acid,Emissions / Emissions to air,kilogram,1.2649738754351972e-06
molybdenum,Emissions / Emissions to water,kilogram,1.2453238851088428e-06
"Oils, biogenic",emissions to soil / industrial,kilogram,1.2425974590277435e-06
Lead(2+),Emissions / Emissions to water,kilogram,1.2268354221904405e-06
Antimony-124,Emissions / Emissions to water,kilo Becquerel,1.2209776378361675e-06
Carbon,soil,kilogram,1.1827459653003616e-06
Thorium-232,emissions to air / high. pop.,kilo Becquerel,1.1827374460320977e-06
