flow,compartment,unit,amount
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.22047556449820682
Strontium-90,Emissions / Emissions to water,kilo Becquerel,0.20830257005130273
Iron,Resources / Resources from ground,kilogram,0.20827440264068137
Water To Cooling,Resources / Resources from water,cubic meter,0.17698427791811167
Carbon Dioxide (biogenic),Emissions / Emissions to air,kilogram,0.174958969815586
Sulfate Ion,air,kilogram,0.14801360738783223
Uranium-235,Emissions / Emissions to air,kilo Becquerel,0.14000615645503148
Waste Heat,water,megajoule,0.13334388707537292
Chloride,Emissions / Emissions to water,kilogram,0.12305859743390295
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,0.11085810084740279
Carbon-14,Emissions / Emissions to air,kilo Becquerel,0.10915835760407061
Silicon,Emissions / Emissions to water,kilogram,0.10888799374007083
"Solids, Inorganic",water,kilogram,0.10721081324485743
Peat,Resources / Resources from ground,megajoule,0.10536942862678393
"Radioactive Species, Nuclides, Unspecified",water,kilo Becquerel,0.10359048757428614
Iron,Emissions / Emissions to water,kilogram,0.10009530299655263
Xenon-135,air,kilo Becquerel,0.09630266068908662
Sodium,water,kilogram,0.09542367151089651
Lead-210,water,kilo Becquerel,0.0942628459152996
Krypton-85,Emissions / Emissions to air,kilo Becquerel,0.08840636843256253
Radium-228,water,kilo Becquerel,0.08514625712631894
Industrial Area,Land use / Land occupation,square meter-year,0.07882172065821061
Carbon Dioxide (biogenic),Emissions / Emissions to air,kilogram,0.0751115376778654
Ammonium,Emissions / Emissions to water,kilogram,0.0725602405943049
"Suspended Solids, Unspecified",water,kilogram,0.07208067675258956
Sodium,water,kilogram,0.06627029084011347
Methane (fossil),Emissions / Emissions to air,kilogram,0.06532095644103235
magnesium,Emissions / Emissions to water,kilogram,0.0635363146363464
"Energy, Gross Calorific Value, In Biomass, Primary Forest",natural resource,megajoule,0.06158285578441652
Radium-228,water,kilo Becquerel,0.058993247292796015
"To Arable, Non-irrigated, Intensive",Land use / Land transformation,square meter,0.05671126629429623
Hydrogen,air,kilogram,0.056424590459686286
Lead-210,water,kilo Becquerel,0.05620629449137425
Sodium,"emissions to water / groundwater, long-term",kilogram,0.05280917337551085
"Arable, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,0.05194601095572378
Xenon-135m,air,kilo Becquerel,0.05121777932115168
"Traffic Area, Rail/road Embankment",Land use / Land occupation,square meter-year,0.045870056824290885
"From Arable, Non-irrigated, Intensive",Land use / Land transformation,square meter,0.04023809584008611
Water Bodies,land use,square meter-year,0.03947397532491044
Carbonate Ion,water,kilogram,0.036355532821628615
"Traffic Area, Rail Network",Land use / Land occupation,square meter-year,0.035948697630613716
Waste water,emissions to water / river,kilogram,0.03364948960536903
Potassium,"emissions to water / groundwater, long-term",kilogram,0.0334009506969976
Barite,resources / in ground,kilogram,0.03311344624009737
Sulfate Ion,water,kilogram,0.031646448189716014
Dolomite,soil,kilogram,0.030981862672148634
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,0.030714973360623073
river water,Resources / Resources from water,cubic meter,0.030252048559140026
Fluorspar,soil,kilogram,0.03021818144161297
Argon-41,air,kilo Becquerel,0.028668827565545025
"COD, Chemical Oxygen Demand","emissions to water / groundwater, long-term",kilogram,0.028642650482457045
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.028263432426940516
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.02613792827109126
"To Arable, Non-irrigated",Land use / Land transformation,square meter,0.02383241871163426
"From Arable, Non-irrigated",Land use / Land transformation,square meter,0.022306035871990395
Radium-224,water,kilo Becquerel,0.021472420148326555
Polonium-210,water,kilo Becquerel,0.020594367172804696
Air,air,kilogram,0.020154899944269482
Calcium,Emissions / Emissions to water,kilogram,0.019860171496171978
Cesium-137,Emissions / Emissions to water,kilo Becquerel,0.01985359921668685
From Unspecified,Land use / Land transformation,square meter,0.01982733183722837
