flow,compartment,unit,amount
Radon-220,air,kilo Becquerel,5.518545030784501e-07
Magnesium,Emissions / Emissions to water,kilogram,5.492398462607742e-07
Total Organic Carbon,water,kilogram,5.304207316382901e-07
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,5.265759801340542e-07
Polonium-210,Emissions / Emissions to air,kilo Becquerel,5.177949259520676e-07
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,5.17702512147843e-07
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,5.015874667806363e-07
Uranium-238,Emissions / Emissions to water,kilo Becquerel,5.008808277317252e-07
"DOC, Dissolved Organic Carbon",water,kilogram,4.944188772284368e-07
Aluminium,Emissions / Emissions to air,kilogram,4.812434932589175e-07
Particles (PM10),Emissions / Emissions to air,kilogram,4.6634454118903514e-07
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,4.4934179737417064e-07
Xenon-133m,air,kilo Becquerel,4.3901780069304245e-07
Xenon-137,air,kilo Becquerel,4.183819521529977e-07
Methane (fossil),Emissions / Emissions to air,kilogram,4.0865240051885736e-07
"Organic carbon, placed in landfill",resources / in ground,kilogram,3.8928677969298675e-07
To Arable,Land use / Land transformation,square meter,3.740547095759831e-07
Nitrate,Emissions / Emissions to water,kilogram,3.629109224243559e-07
Sulfate Ion,water,kilogram,3.615462215343921e-07
Sulfide ion,water,kilogram,3.5007173413466146e-07
Carbon-14,Emissions / Emissions to air,kilo Becquerel,3.04947768326271e-07
Lead,Resources / Resources from ground,kilogram,3.0225835890209727e-07
Fluorspar,soil,kilogram,3.0149011350190426e-07
Methane (biogenic),Emissions / Emissions to air,kilogram,2.9258835233260973e-07
Zinc,Resources / Resources from ground,kilogram,2.918637194134401e-07
Lead-210,Emissions / Emissions to air,kilo Becquerel,2.894822140214134e-07
Shrub Land,Land use / Land occupation,square meter-year,2.7770191111354916e-07
Potassium,water,kilogram,2.7457148369829167e-07
Arable,Land use / Land occupation,square meter-year,2.588748019976526e-07
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,2.576808906473534e-07
Uranium-235,Emissions / Emissions to water,kilo Becquerel,2.5420295946220505e-07
"Noise, aircraft, passenger",non material emissions / unspecified,person kilometer,2.531698501160012e-07
Uranium alpha,emissions to air / low. pop.,kilo Becquerel,2.4263153366666056e-07
Magnesium,Emissions / Emissions to water,kilogram,2.3907432903892864e-07
titanium,Emissions / Emissions to water,kilogram,2.3881345676184774e-07
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,2.372061354282068e-07
To Dump Site,Land use / Land transformation,square meter,2.3502283848804796e-07
From Arable,Land use / Land transformation,square meter,2.322323475866258e-07
To Mineral Extraction Site,Land use / Land transformation,square meter,2.263412773013808e-07
Radium-226,Emissions / Emissions to air,kilo Becquerel,2.2130589191804502e-07
copper,Emissions / Emissions to water,kilogram,2.191035567049827e-07
Ammonia,Emissions / Emissions to air,kilogram,2.1065734906068753e-07
Biological Oxygen Demand,water,kilogram,2.024453775551068e-07
