flow,compartment,unit,amount
To Mineral Extraction Site,Land use / Land transformation,square meter,8.958390346589422e-05
Bromine,natural resource,kilogram,8.921045628028189e-05
Potassium,water,kilogram,8.721534233896791e-05
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,8.448050781778289e-05
Arable,Land use / Land occupation,square meter-year,8.208286404533999e-05
Bromide ion,Emissions / Emissions to water,kilogram,8.174930317183585e-05
"Oils, unspecified",Emissions / Emissions to soil,kilogram,8.160930513517721e-05
Chloride,Emissions / Emissions to water,kilogram,8.140507304216412e-05
To Dump Site,Land use / Land transformation,square meter,8.069251313138194e-05
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,7.577198544132296e-05
Biological Oxygen Demand,water,kilogram,7.251072940895256e-05
Methane (fossil),Emissions / Emissions to air,kilogram,7.21999611282614e-05
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,6.918089859188746e-05
Ammonium,Emissions / Emissions to water,kilogram,6.916469387252719e-05
Radon-220,air,kilo Becquerel,6.895563516043773e-05
Titanium,Resources / Resources from ground,kilogram,6.851376400418972e-05
From Arable,Land use / Land transformation,square meter,6.575392775471036e-05
Benzene,Emissions / Emissions to air,kilogram,6.307946906887559e-05
zinc,Emissions / Emissions to water,kilogram,6.145222848429315e-05
Acetylene,Emissions / Emissions to air,kilogram,6.138625239437958e-05
Calcium,Emissions / Emissions to soil,kilogram,6.051131346196902e-05
Chemical Oxygen Demand,water,kilogram,5.816798008974328e-05
Glyphosate,Emissions / Emissions to soil,kilogram,5.4776569544228876e-05
Particles (> PM10),air,kilogram,5.476360507042755e-05
Zinc(2+),Emissions / Emissions to soil,kilogram,5.346226347276179e-05
Xenon-135,air,kilo Becquerel,5.241545630966728e-05
Furan,Emissions / Emissions to air,kilogram,5.2169906863090035e-05
Uranium-238,Emissions / Emissions to water,kilo Becquerel,5.157105037818951e-05
Lead,Resources / Resources from ground,kilogram,5.069779237097922e-05
From Seabed,land use,square meter,5.01647985887969e-05
Diflubenzuron,Emissions / Emissions to soil,kilogram,4.9370715769269264e-05
Calcium,Emissions / Emissions to soil,kilogram,4.785415849881922e-05
Sodium sulfate,resources / in ground,kilogram,4.719436018135245e-05
Total Organic Carbon,water,kilogram,4.655673157797074e-05
Iron,Emissions / Emissions to water,kilogram,4.6497494499142845e-05
Calcium,Emissions / Emissions to water,kilogram,4.5920569131529645e-05
Cyanide,Emissions / Emissions to air,kilogram,4.580769569973067e-05
Krypton-89,air,kilo Becquerel,4.265391006134224e-05
chloride,Emissions / Emissions to soil,kilogram,4.187036064590485e-05
"DOC, Dissolved Organic Carbon",water,kilogram,4.1078140302525256e-05
strontium,Emissions / Emissions to water,kilogram,4.041136454994246e-05
Methane (biogenic),Emissions / Emissions to air,kilogram,4.032877522905868e-05
"DOC, Dissolved Organic Carbon",water,kilogram,4.02803272368106e-05
Hydrogen,air,kilogram,3.9514292172895295e-05
Potassium,air,kilogram,3.9338262564712304e-05
Toluene,Emissions / Emissions to air,kilogram,3.843632962317669e-05
Particles (PM10),Emissions / Emissions to air,kilogram,3.813313926885391e-05
Sulfur Dioxide,Emissions / Emissions to air,kilogram,3.6992822932059534e-05
From Mineral Extraction Site,Land use / Land transformation,square meter,3.652527465697365e-05
Xenon-133m,air,kilo Becquerel,3.620634013347285e-05
Carbon,soil,kilogram,3.588775790206421e-05
To Pasture/meadow,Land use / Land transformation,square meter,3.419169653932722e-05
Silicon,Emissions / Emissions to water,kilogram,3.397034142397022e-05
boron,Emissions / Emissions to water,kilogram,3.36996368007357e-05
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,3.360431548973758e-05
Radon-220,air,kilo Becquerel,3.3557766353449745e-05
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,3.3397422608420154e-05
Barium sulfate,Emissions / Emissions to water,kilogram,3.111626654464405e-05
Water,Emissions / Emissions to water,cubic meter,3.076709842215441e-05
Carbonate Ion,water,kilogram,2.9931771215491895e-05
Strontium,Emissions / Emissions to water,kilogram,2.952996500449805e-05
Uranium alpha,emissions to air / low. pop.,kilo Becquerel,2.9528563118168258e-05
Uranium-235,Emissions / Emissions to water,kilo Becquerel,2.8312657997861573e-05
From Dump Site,Land use / Land transformation,square meter,2.8157708992215833e-05
Acetonitrile,Emissions / Emissions to air,kilogram,2.747025652470645e-05
Methane (biogenic),Emissions / Emissions to air,kilogram,2.7169227942650944e-05
Sodium,soil,kilogram,2.6476267550251866e-05
"Solids, Inorganic",water,kilogram,2.485037250269389e-05
To Shrub Land,Land use / Land transformation,square meter,2.4756792479639736e-05
Carbonate Ion,water,kilogram,2.41518168189929e-05
Cypermethrin,Emissions / Emissions to soil,kilogram,2.4108220828980177e-05
iron,Emissions / Emissions to soil,kilogram,2.3930794300400053e-05
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,2.314389787669487e-05
Terpenes,air,kilogram,2.289187875879704e-05
copper,Emissions / Emissions to water,kilogram,2.284303912870268e-05
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,2.203122715909406e-05
"To Traffic Area, Road Network",Land use / Land transformation,square meter,2.187535614257019e-05
