flow,compartment,unit,amount
"To Traffic Area, Road Network",Land use / Land transformation,square meter,8.81084428248532e-06
Uranium alpha,emissions to water / river,kilo Becquerel,8.166363350178219e-06
Potassium chloride,resources / in ground,kilogram,8.121056353515242e-06
Chemical Oxygen Demand,water,kilogram,7.885117425419069e-06
Phosphate,Emissions / Emissions to water,kilogram,7.865642361611861e-06
Biological Oxygen Demand,water,kilogram,7.825703000053182e-06
Argon-41,air,kilo Becquerel,7.700441463793003e-06
From Unspecified,Land use / Land transformation,square meter,7.660245622000511e-06
Inland Water Bodies,land use,square meter-year,7.205632977502638e-06
Sulfur Dioxide,Emissions / Emissions to air,kilogram,7.061997491013251e-06
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,7.0519081211453385e-06
Manganese,Resources / Resources from ground,kilogram,6.573984474291412e-06
Nickel,Resources / Resources from ground,kilogram,6.432297109237885e-06
Sulfate Ion,water,kilogram,6.181682102582955e-06
vanadium,Emissions / Emissions to water,kilogram,5.821233033782092e-06
"Noise, road, passenger car, average",non material emissions / unspecified,kilometer,5.762320627501027e-06
To Arable,Land use / Land transformation,square meter,5.754632984710652e-06
Carbon Dioxide (land Use Change),Emissions / Emissions to air,kilogram,5.647938530221836e-06
"TOC, Total Organic Carbon","emissions to water / groundwater, long-term",kilogram,5.543978618367177e-06
"DOC, Dissolved Organic Carbon","emissions to water / groundwater, long-term",kilogram,5.543978618366867e-06
Total Organic Carbon,water,kilogram,5.50437816733662e-06
To Mineral Extraction Site,Land use / Land transformation,square meter,5.4632388945207045e-06
Uranium alpha,emissions to water / lake,kilo Becquerel,5.449714119382978e-06
Nitrogen Oxides,Emissions / Emissions to air,kilogram,5.3179271695435336e-06
Xenon-137,air,kilo Becquerel,4.979553593478782e-06
Arable,Land use / Land occupation,square meter-year,4.898195218763253e-06
"From Pasture/meadow, Intensive",Land use / Land transformation,square meter,4.869428614099318e-06
Copper,Resources / Resources from ground,kilogram,4.855433870050002e-06
Krypton-88,air,kilo Becquerel,4.416846370762452e-06
"Suspended Solids, Unspecified",water,kilogram,4.340174931593646e-06
Water,air,cubic meter,4.255792094743167e-06
"BOD5, Biological Oxygen Demand","emissions to water / groundwater, long-term",kilogram,3.964222885929906e-06
From Arable,Land use / Land transformation,square meter,3.89010429159518e-06
Total Organic Carbon,water,kilogram,3.862551008478744e-06
To Industrial Area,Land use / Land transformation,square meter,3.7639578743574116e-06
Methane (fossil),Emissions / Emissions to air,kilogram,3.519377901702327e-06
copper,Emissions / Emissions to water,kilogram,3.4376045797609512e-06
Polonium-210,water,kilo Becquerel,3.415691496002074e-06
Krypton-87,air,kilo Becquerel,3.4014268514064228e-06
"To Forest, Intensive",Land use / Land transformation,square meter,3.3448787760657743e-06
Basalt,soil,kilogram,3.305275197053084e-06
"From Forest, Intensive",Land use / Land transformation,square meter,3.273484344447277e-06
"Clay, bentonite",resources / in ground,kilogram,3.0937240174475742e-06
Biological Oxygen Demand,water,kilogram,3.0437880856023538e-06
lake water,Resources / Resources from water,cubic meter,2.9643312931111397e-06
arsenic,Emissions / Emissions to water,kilogram,2.9145352623237237e-06
Sulfur Dioxide,Emissions / Emissions to air,kilogram,2.8581690691424023e-06
"Organic carbon, placed in landfill",resources / in ground,kilogram,2.6681595525142303e-06
Agriculture,Land use / Land occupation,square meter-year,2.633245548709054e-06
Chemical Oxygen Demand,water,kilogram,2.62097630683419e-06
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,2.48231395052496e-06
Total Organic Carbon,water,kilogram,2.4025258405020415e-06
Sulfate Ion,water,kilogram,2.389226802194108e-06
Magnesium,Emissions / Emissions to water,kilogram,2.3507376272265585e-06
"DOC, Dissolved Organic Carbon",water,kilogram,2.2941499826293464e-06
Chemical Oxygen Demand,water,kilogram,2.2907111263526984e-06
Biological Oxygen Demand,water,kilogram,2.2523666505535845e-06
Hypochlorite,water,kilogram,2.24479187766475e-06
Particles (> PM10),air,kilogram,2.1602095318529775e-06
"Traffic Area, Rail Network",Land use / Land occupation,square meter-year,2.0852272877243978e-06
Iodine-131,Emissions / Emissions to air,kilo Becquerel,1.9834058919739873e-06
Magnesium,Emissions / Emissions to water,kilogram,1.9302940192725112e-06
Krypton-89,air,kilo Becquerel,1.821838753223301e-06
From Forest,Land use / Land transformation,square meter,1.7741804021248456e-06
Zinc,Resources / Resources from ground,kilogram,1.7358948317957599e-06
Potassium,water,kilogram,1.622973709845891e-06
cobalt,Emissions / Emissions to water,kilogram,1.5721546940704125e-06
fluoride,Emissions / Emissions to water,kilogram,1.480681519881066e-06
Sulfur Dioxide,Emissions / Emissions to air,kilogram,1.459317966088495e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,1.4148669215514135e-06
Potassium,water,kilogram,1.406648277388039e-06
Particles (PM10),Emissions / Emissions to air,kilogram,1.4017533360750628e-06
Uranium-238,Emissions / Emissions to water,kilo Becquerel,1.364236788827162e-06
Nitrate,Emissions / Emissions to water,kilogram,1.3597700348187474e-06
Carbon-14,Emissions / Emissions to air,kilo Becquerel,1.3493741106483752e-06
Fluorspar,soil,kilogram,1.2388440377608741e-06
From Mineral Extraction Site,Land use / Land transformation,square meter,1.2366590123326052e-06
Uranium-238,Emissions / Emissions to water,kilo Becquerel,1.187671974375881e-06
Hydrogen-3,Emissions / Emissions to air,kilo Becquerel,1.1548614882506758e-06
tin,Emissions / Emissions to water,kilogram,1.1438157531555818e-06
"Solids, Inorganic",water,kilogram,1.1407901899469208e-06
Lead,Resources / Resources from ground,kilogram,1.1170409183408243e-06
Phosphate,Emissions / Emissions to water,kilogram,1.0961785545394256e-06
"DOC, Dissolved Organic Carbon",water,kilogram,1.077789206458593e-06
Nitrate,Emissions / Emissions to water,kilogram,1.0772673479120163e-06
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,1.0676961532435665e-06
To Water Bodies,land use,square meter,1.0151929157863558e-06
Particles (PM2.5),Emissions / Emissions to air,kilogram,1.0136094737010312e-06
Phosphorus,Resources / Resources from ground,kilogram,1.0110410660051248e-06
Calcium,Emissions / Emissions to soil,kilogram,9.866475810635007e-07
From Seabed,land use,square meter,9.422802842374881e-07
Water,Emissions / Emissions to water,cubic meter,8.873367397951487e-07
Non-methane Volatile Organic Compounds,Emissions / Emissions to air,kilogram,8.669882383842008e-07
chloride,Emissions / Emissions to soil,kilogram,8.632939182773807e-07
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,8.428122480232621e-07
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,8.197714871868456e-07
Silicon,Emissions / Emissions to water,kilogram,8.034052342922593e-07
Xenon-133m,air,kilo Becquerel,8.013874248931444e-07
"DOC, Dissolved Organic Carbon",water,kilogram,7.946635096755299e-07
Uranium alpha,emissions to air / low. pop.,kilo Becquerel,7.832932496097332e-07
Silver-110,Emissions / Emissions to water,kilo Becquerel,7.754636038829241e-07
Radon-220,air,kilo Becquerel,7.438054229135396e-07
Carbon,soil,kilogram,7.399536880190457e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,7.038935395980453e-07
Methane (biogenic),Emissions / Emissions to air,kilogram,6.961942383507943e-07
Particles (PM10),Emissions / Emissions to air,kilogram,6.821488589107217e-07
Titanium,Resources / Resources from ground,kilogram,6.812462004558473e-07
Uranium-235,Emissions / Emissions to water,kilo Becquerel,6.743932448964416e-07
Calcium,Emissions / Emissions to water,kilogram,6.319354251683596e-07
Particles (> PM10),air,kilogram,6.234997502771051e-07
Sodium,soil,kilogram,5.912250719365908e-07
Xenon-135,air,kilo Becquerel,5.87353802211191e-07
Barium sulfate,Emissions / Emissions to water,kilogram,5.844145413580856e-07
Methane (fossil),Emissions / Emissions to air,kilogram,5.799652873156484e-07
Iron,Emissions / Emissions to water,kilogram,5.709219847720964e-07
"Energy, Geothermal, Converted",natural resource,megajoule,5.593053456894208e-07
Strontium,Emissions / Emissions to water,kilogram,5.49379665935276e-07
Radium-226,Emissions / Emissions to air,kilo Becquerel,5.417232415948585e-07
Hydrogen,air,kilogram,5.35618883233857e-07
cadmium,Emissions / Emissions to water,kilogram,5.24026244430499e-07
iron,Emissions / Emissions to soil,kilogram,4.933263977667528e-07
Cesium-137,Emissions / Emissions to water,kilo Becquerel,4.782024464253547e-07
Colemanite,soil,kilogram,4.6609491999995624e-07
Carbonate Ion,water,kilogram,4.490674914397318e-07
strontium,Emissions / Emissions to water,kilogram,4.3497899115139077e-07
"Hydrocarbons, Chlorinated",air,kilogram,4.2930696293918877e-07
Magnesium,natural resource,kilogram,4.202339036109852e-07
titanium,Emissions / Emissions to water,kilogram,4.076895188703921e-07
Butane,Emissions / Emissions to air,kilogram,4.0246421102749077e-07
Radon-220,air,kilo Becquerel,3.9681556731561744e-07
Uranium-234,Emissions / Emissions to water,kilo Becquerel,3.930572483179076e-07
Butane,Emissions / Emissions to air,kilogram,3.8684843932178295e-07
Strontium,Emissions / Emissions to water,kilogram,3.851704241615018e-07
Polonium-210,Emissions / Emissions to air,kilo Becquerel,3.739328542740763e-07
Thorium-234,water,kilo Becquerel,3.2580036947899367e-07
Protactinium-234,water,kilo Becquerel,3.2573765100863995e-07
Carbonate Ion,water,kilogram,3.1574009875153436e-07
Methane (biogenic),Emissions / Emissions to air,kilogram,3.1044670384416736e-07
Pentane,Emissions / Emissions to air,kilogram,3.0272992676565516e-07
"Carboxylic Acids, Unspecified",water,kilogram,3.018203984511335e-07
"Carbon, organic, in soil or biomass stock",resources / in ground,kilogram,2.996993670042812e-07
Pentane,Emissions / Emissions to air,kilogram,2.9888446292564245e-07
Sodium sulfate,resources / in ground,kilogram,2.8947075222943696e-07
Ammonium,Emissions / Emissions to water,kilogram,2.7928847799285707e-07
"Noise, aircraft, passenger",non material emissions / unspecified,person kilometer,2.771529827793211e-07
boron,Emissions / Emissions to water,kilogram,2.757592546939632e-07
Potassium-40,water,kilo Becquerel,2.703285016434652e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,2.644724031326051e-07
Ammonium,Emissions / Emissions to water,kilogram,2.6123022047702023e-07
Fluorine,natural resource,kilogram,2.525938661884714e-07
Hexane,Emissions / Emissions to air,kilogram,2.5030665491115007e-07
aluminium,Emissions / Emissions to soil,kilogram,2.466511512036786e-07
Hydrogen Chloride,Emissions / Emissions to air,kilogram,2.3157308317984795e-07
Nitrous Oxide,Emissions / Emissions to air,kilogram,2.2743367861783482e-07
Propane,Emissions / Emissions to air,kilogram,2.265345817363175e-07
Lead-210,Emissions / Emissions to air,kilo Becquerel,2.2429747127491873e-07
Molybdenum,Resources / Resources from ground,kilogram,2.2146554818483723e-07
Pentane,Emissions / Emissions to air,kilogram,2.1951006497499353e-07
Propane,Emissions / Emissions to air,kilogram,2.1174246578513968e-07
Barium,Emissions / Emissions to water,kilogram,2.0745201997485635e-07
"From Forest, Natural",Land use / Land transformation,square meter,2.0682106498980513e-07
"Carboxylic Acids, Unspecified",water,kilogram,2.0345656036940254e-07
