flow,compartment,unit,amount
"Oils, Unspecified",Emissions / Emissions to water,kilogram,2.218192977511192e-06
Ammonia,Emissions / Emissions to air,kilogram,2.1532404906740334e-06
Particles (> PM10),air,kilogram,1.8965389721708636e-06
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,1.8561754190683708e-06
copper,Emissions / Emissions to water,kilogram,1.7265872922848013e-06
sulfur,Emissions / Emissions to soil,kilogram,1.7028074693990473e-06
"To Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,1.6830488828886268e-06
Cobalt-58,Emissions / Emissions to water,kilo Becquerel,1.6272255918441738e-06
Total Organic Carbon,water,kilogram,1.6009794375257303e-06
Barium(2+),Emissions / Emissions to water,kilogram,1.5965905646725354e-06
Pentane,Emissions / Emissions to air,kilogram,1.5947001985306742e-06
Uranium-234,Emissions / Emissions to water,kilo Becquerel,1.587005438658277e-06
From Mineral Extraction Site,Land use / Land transformation,square meter,1.5227389091317643e-06
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,1.4573918106680519e-06
Magnesium,natural resource,kilogram,1.4565053818227677e-06
barium,Emissions / Emissions to water,kilogram,1.4550459869467253e-06
Potassium-40,air,kilo Becquerel,1.4300302222769823e-06
Barium(2+),Emissions / Emissions to soil,kilogram,1.4190061784812746e-06
Agriculture,Land use / Land occupation,square meter-year,1.39539014888277e-06
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.3836004618012685e-06
Silicon,Emissions / Emissions to air,kilogram,1.3653374667191386e-06
Carbon-14,Emissions / Emissions to air,kilo Becquerel,1.349084302831908e-06
Ammonia,Emissions / Emissions to air,kilogram,1.342800808446222e-06
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,1.3172769243286382e-06
Thorium-234,water,kilo Becquerel,1.3153220854426127e-06
Protactinium-234,water,kilo Becquerel,1.3150961524916962e-06
"Wood, hard, standing",resources / biotic,cubic meter,1.3073595998247181e-06
Potassium-40,water,kilo Becquerel,1.2993475480646054e-06
"To Traffic Area, Road Network",Land use / Land transformation,square meter,1.270927864467222e-06
Molybdenum,Resources / Resources from ground,kilogram,1.2672055551489345e-06
Nitrous Oxide,Emissions / Emissions to air,kilogram,1.255795314169718e-06
Silver-110,Emissions / Emissions to water,kilo Becquerel,1.226737885216081e-06
"Water, salt, sole",resources / in water,cubic meter,1.2013111618887912e-06
Iodide Ion,Emissions / Emissions to water,kilogram,1.1955998394109783e-06
Xenon-138,air,kilo Becquerel,1.1212046657390894e-06
Tin atom,Emissions / Emissions to air,kilogram,1.1089439842391652e-06
"Hydrocarbons, Chlorinated",air,kilogram,1.0991895508653602e-06
Polonium-210,water,kilo Becquerel,1.0816171100545707e-06
Carbon,soil,kilogram,1.0799234845596055e-06
"DOC, Dissolved Organic Carbon",water,kilogram,1.0745001290180672e-06
Propane,Emissions / Emissions to air,kilogram,1.068776421996781e-06
Uranium-238,Emissions / Emissions to air,kilo Becquerel,1.062248438604095e-06
Xenon-137,air,kilo Becquerel,1.0212942070450943e-06
Butane,Emissions / Emissions to air,kilogram,1.0070391703883498e-06
Potassium,soil,kilogram,9.93661994270695e-07
Aluminium,Emissions / Emissions to water,kilogram,9.8556825378335e-07
Aluminium,Emissions / Emissions to air,kilogram,9.209577869863767e-07
Potassium,water,kilogram,9.06616030249576e-07
Iron,Emissions / Emissions to water,kilogram,9.040255437087736e-07
Hexane,Emissions / Emissions to air,kilogram,9.030331918044882e-07
Talc,resources / in ground,kilogram,8.958127238506616e-07
Hexane,Emissions / Emissions to air,kilogram,8.787636883748663e-07
Shrub Land,Land use / Land occupation,square meter-year,8.623099657881146e-07
Iron,Emissions / Emissions to soil,kilogram,8.358910833778146e-07
Uranium-238,Emissions / Emissions to air,kilo Becquerel,8.137502383804124e-07
Benzene,Emissions / Emissions to air,kilogram,7.647637857893462e-07
Butane,Emissions / Emissions to air,kilogram,7.574071065877374e-07
"Actinides, Radioactive, Unspecified",water,kilo Becquerel,7.559995141889458e-07
Nitrogen,air,kilogram,7.523789388708605e-07
Iodide Ion,Emissions / Emissions to water,kilogram,7.184914503694032e-07
Bromine,Emissions / Emissions to water,kilogram,7.18423596990598e-07
Helium,air,kilogram,7.042223665354581e-07
Particles (> PM10),air,kilogram,6.732244767804996e-07
From Dump Site,Land use / Land transformation,square meter,6.631930573663248e-07
Uranium-234,Emissions / Emissions to air,kilo Becquerel,6.611600788655551e-07
To Pasture/meadow,Land use / Land transformation,square meter,6.512014817657074e-07
Chlorate ion,Emissions / Emissions to water,kilogram,6.417021300473957e-07
Cesium-137,Emissions / Emissions to water,kilo Becquerel,6.202572437443542e-07
cobalt,Emissions / Emissions to water,kilogram,5.711044525532908e-07
Sulfur,Emissions / Emissions to water,kilogram,5.652020240620026e-07
"From Traffic Area, Rail/road Embankment",Land use / Land transformation,square meter,5.574140109577612e-07
Carbon Monoxide (biogenic),Emissions / Emissions to air,kilogram,5.571526203592419e-07
Sulfate Ion,air,kilogram,5.551067739896952e-07
Phosphorus,Emissions / Emissions to water,kilogram,5.494514564715972e-07
Bromine,Emissions / Emissions to water,kilogram,5.487562496872278e-07
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,5.443365909191957e-07
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,5.320406001871883e-07
Thorium-228,air,kilo Becquerel,5.294078613876348e-07
Kaolinite,soil,kilogram,5.151053695088272e-07
Potassium,air,kilogram,5.020691080384155e-07
Argon-41,air,kilo Becquerel,4.774064728935903e-07
Hydrogen,air,kilogram,4.765978262571741e-07
Iodine-129,Emissions / Emissions to air,kilo Becquerel,4.6570660177238516e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,4.6027635890712317e-07
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,4.5711245494127913e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,4.5476157266886874e-07
Iron,Emissions / Emissions to air,kilogram,4.4710479200298155e-07
Phosphate,Emissions / Emissions to water,kilogram,4.407660467764404e-07
Water,air,cubic meter,4.3152608995952946e-07
Colemanite,soil,kilogram,4.281872147527737e-07
vanadium,Emissions / Emissions to water,kilogram,4.266513426012442e-07
Particles (PM10),Emissions / Emissions to air,kilogram,4.039346833571528e-07
"Energy, Geothermal, Converted",natural resource,megajoule,3.997895294148624e-07
Toluene,Emissions / Emissions to air,kilogram,3.9541902465150406e-07
Boron,Emissions / Emissions to water,kilogram,3.8936025213414424e-07
Formaldehyde,Emissions / Emissions to air,kilogram,3.885505113689956e-07
Thorium-232,emissions to air / high. pop.,kilo Becquerel,3.881218912939126e-07
Iron,Emissions / Emissions to air,kilogram,3.8473863719186744e-07
Aluminium,Emissions / Emissions to water,kilogram,3.7833356372954e-07
iron,Emissions / Emissions to air,kilogram,3.6704566497056374e-07
