flow,compartment,unit,amount
Manganese,Emissions / Emissions to air,kilogram,0.00023118833464078037
Calcium,Emissions / Emissions to air,kilogram,0.00022668001881270301
Arsenic,Emissions / Emissions to air,kilogram,0.00022241237340824647
Cesium-134,Emissions / Emissions to water,kilo Becquerel,0.00022088147458704252
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,0.00021278034474996217
Potassium,soil,kilogram,0.00021126101208924057
Aluminium,Emissions / Emissions to water,kilogram,0.00020792869624173418
Bromine,Emissions / Emissions to water,kilogram,0.00020786737333100026
Sodium,air,kilogram,0.00020707386979405644
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,0.00020453286446028328
Ethylene,Emissions / Emissions to air,kilogram,0.0002017322976557372
Potassium-40,air,kilo Becquerel,0.0002007679433216698
"To Arable, Fallow",Land use / Land transformation,square meter,0.00019727064527220393
Butane,Emissions / Emissions to air,kilogram,0.00019669921129842775
beryllium,Emissions / Emissions to water,kilogram,0.00019409683918568895
Acetic Acid,Emissions / Emissions to air,kilogram,0.00019347407815473926
Helium,air,kilogram,0.0001872645200932876
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,0.00018407493005480297
Cyanide,Emissions / Emissions to water,kilogram,0.00017991231172683842
Fluoride Ion,Emissions / Emissions to water,kilogram,0.00016693894272327918
Iodide Ion,Emissions / Emissions to water,kilogram,0.00016534574143789912
Calcium,Emissions / Emissions to soil,kilogram,0.00016511610694517427
thallium,Emissions / Emissions to water,kilogram,0.00015888975834426857
Cobalt,Emissions / Emissions to air,kilogram,0.000156232933387786
Silicon,Emissions / Emissions to air,kilogram,0.00015524723185587913
Zinc,Emissions / Emissions to water,kilogram,0.0001551729459316788
Cyanide,Emissions / Emissions to air,kilogram,0.00015312041091719686
"Volume Occupied, Underground Deposit",land use,cubic meter,0.0001502549537913856
Bromine,Emissions / Emissions to water,kilogram,0.00015023804482927866
Boron,Emissions / Emissions to air,kilogram,0.0001478056040583689
Sulfur,Emissions / Emissions to water,kilogram,0.0001447487465451479
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,0.00014432496275522844
Phosphate,Emissions / Emissions to water,kilogram,0.00013833650832129423
Iodine-129,Emissions / Emissions to water,kilo Becquerel,0.0001371817304846575
Arsenic,Emissions / Emissions to water,kilogram,0.00013457274299077092
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,0.00013295810754705242
Boron,Emissions / Emissions to air,kilogram,0.00013257678320836036
"Urban, Continuously Built",Land use / Land occupation,square meter-year,0.00013254705421902185
Thorium-234,air,kilo Becquerel,0.00012952536507773637
Protactinium-234,air,kilo Becquerel,0.00012948009856775835
Acetylene,Emissions / Emissions to air,kilogram,0.0001264282762160967
Silicon,Emissions / Emissions to soil,kilogram,0.00012619345712440894
Nickel,Emissions / Emissions to water,kilogram,0.00012420563959330817
Potassium,air,kilogram,0.00011924511095249105
Toluene,Emissions / Emissions to air,kilogram,0.00011876935706125924
Technetium-99m,water,kilo Becquerel,0.00011427194809973879
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,0.00011383982774497424
Manganese,Emissions / Emissions to air,kilogram,0.00011089819204975466
Water,air,cubic meter,0.00011034661222240536
"From Forest, Extensive",Land use / Land transformation,square meter,0.0001097669810446875
"Metamorphous rock, graphite containing",resources / in ground,kilogram,0.00010967873177047653
Tin atom,Emissions / Emissions to air,kilogram,0.00010183791787295007
Soil,soil,kilogram,9.994915417202396e-05
"From Arable, Fallow",Land use / Land transformation,square meter,9.933142841946475e-05
Titanium,Emissions / Emissions to air,kilogram,9.621578544986025e-05
Oxygen,air,kilogram,9.559726657660153e-05
Benzene,Emissions / Emissions to air,kilogram,9.541755882988501e-05
Zinc,Emissions / Emissions to water,kilogram,9.370532102322543e-05
Radium-228,air,kilo Becquerel,9.361231191747875e-05
Iron,Emissions / Emissions to air,kilogram,9.208048300137147e-05
Waste water/m3,emissions to water / unspecified,cubic meter,8.930613618194701e-05
fluorane,Emissions / Emissions to air,kilogram,8.73632591216348e-05
Strontium-89,water,kilo Becquerel,8.728794040139622e-05
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,8.30625028571868e-05
Lead,Emissions / Emissions to air,kilogram,8.099359563024669e-05
Methane (biogenic),Emissions / Emissions to air,kilogram,8.06604943114054e-05
Thorium-232,emissions to air / low. pop.,kilo Becquerel,8.000133875306445e-05
Ethane,Emissions / Emissions to air,kilogram,7.859372073050936e-05
Volatile Organic Compound,Emissions / Emissions to water,kilogram,7.511911566582762e-05
"Hydrocarbons, Chlorinated",air,kilogram,7.399491404613096e-05
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,7.28130636212781e-05
Xylene,Emissions / Emissions to air,kilogram,7.238772180843874e-05
Iodine-131,Emissions / Emissions to water,kilo Becquerel,7.097169433528722e-05
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,7.088762434763108e-05
Carbon-14,Emissions / Emissions to water,kilo Becquerel,7.005690305398654e-05
Magnesium,Emissions / Emissions to air,kilogram,6.952790334203296e-05
Ethylene,Emissions / Emissions to air,kilogram,6.6905249216964e-05
Fluorine,Emissions / Emissions to air,kilogram,6.461314764781199e-05
"Oils, biogenic",emissions to soil / industrial,kilogram,6.375622961102856e-05
Silicon,Emissions / Emissions to soil,kilogram,6.033199742244894e-05
Uranium-235,Emissions / Emissions to air,kilo Becquerel,5.8439037802811073e-05
Lithium,Emissions / Emissions to water,kilogram,5.686664414776568e-05
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,5.649360510186776e-05
Xylene,Emissions / Emissions to air,kilogram,5.6037047821391885e-05
Zinc,Emissions / Emissions to water,kilogram,5.570948647579842e-05
Uranium-238,Emissions / Emissions to air,kilo Becquerel,5.4212668819620457e-05
Pentane,Emissions / Emissions to air,kilogram,5.379916508840311e-05
Acetic Acid,Emissions / Emissions to water,kilogram,5.365042142485463e-05
Heptane,Emissions / Emissions to air,kilogram,5.319788211946942e-05
Iron,Emissions / Emissions to water,kilogram,5.175798818652564e-05
Boron,Emissions / Emissions to water,kilogram,5.150231231218892e-05
Acetaldehyde,Emissions / Emissions to air,kilogram,5.094709387121485e-05
Thorium-228,air,kilo Becquerel,5.05963322037348e-05
Cadmium,Emissions / Emissions to air,kilogram,5.043289732034299e-05
Strontium,Emissions / Emissions to air,kilogram,4.926712753321705e-05
Sulfur,Emissions / Emissions to soil,kilogram,4.925525077334965e-05
Antimony,Emissions / Emissions to air,kilogram,4.917244905586465e-05
Chrysotile,resources / in ground,kilogram,4.830898565681247e-05
Aluminium,Emissions / Emissions to soil,kilogram,4.821935952601562e-05
"Sand, resource correction",resources / in ground,kilogram,4.663722825084009e-05
Acetic Acid,Emissions / Emissions to air,kilogram,4.626795553389523e-05
Molybdenum,Emissions / Emissions to water,kilogram,4.600986345398439e-05
Titanium,Emissions / Emissions to air,kilogram,4.552648768162491e-05
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,4.518784496333422e-05
Propylene,Emissions / Emissions to air,kilogram,4.4891781849048e-05
Propane,Emissions / Emissions to air,kilogram,4.3977206450059314e-05
Nitrite,Emissions / Emissions to water,kilogram,4.371777752466886e-05
Fluorine,Emissions / Emissions to air,kilogram,4.247869149046524e-05
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,4.1564506038654004e-05
Sodium,air,kilogram,4.095479196621411e-05
Vanadium(2+),Emissions / Emissions to air,kilogram,4.036756161040316e-05
Copper,Emissions / Emissions to water,kilogram,3.986691298530444e-05
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,3.926494649641245e-05
Ulexite,resources / in ground,kilogram,3.8254480389104584e-05
silver,Emissions / Emissions to water,kilogram,3.7833294278378557e-05
"Oils, biogenic",emissions to soil / unspecified,kilogram,3.763814150789548e-05
Sodium-24,water,kilo Becquerel,3.72749711031379e-05
Copper,Emissions / Emissions to air,kilogram,3.6937016089881674e-05
Lithium,Emissions / Emissions to water,kilogram,3.6633894222878165e-05
Fluoride Ion,Emissions / Emissions to water,kilogram,3.64822472179314e-05
Bauxite,soil,kilogram,3.526302329253548e-05
Formaldehyde,Emissions / Emissions to water,kilogram,3.48965344036141e-05
Barium(2+),Emissions / Emissions to air,kilogram,3.427463208334734e-05
Phenol,Emissions / Emissions to water,kilogram,3.4256516355164185e-05
Silicon,Emissions / Emissions to air,kilogram,3.330040931903352e-05
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,3.282709547565873e-05
bromine,Emissions / Emissions to water,kilogram,3.1691403714873643e-05
Acetaldehyde,Emissions / Emissions to air,kilogram,3.130928274826963e-05
Silicon,Emissions / Emissions to air,kilogram,3.123386970923468e-05
Cobalt,Emissions / Emissions to water,kilogram,3.0769204618961975e-05
Cobalt-57,water,kilo Becquerel,3.0190117218702613e-05
Phosphorus,Emissions / Emissions to soil,kilogram,3.0170891747321e-05
Fluoride Ion,Emissions / Emissions to soil,kilogram,3.0166210150045517e-05
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,2.9966221912774093e-05
Mercury,Emissions / Emissions to water,kilogram,2.9758824037485354e-05
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,2.8944322617833306e-05
"Oils, unspecified",Emissions / Emissions to soil,kilogram,2.854353136395308e-05
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,2.79013500854512e-05
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,2.6831764116066273e-05
Methanol,Emissions / Emissions to air,kilogram,2.6308409610641364e-05
Tellurium-123m,water,kilo Becquerel,2.5681082686976034e-05
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,2.547470120488556e-05
Toluene,Emissions / Emissions to water,kilogram,2.5131060687704638e-05
Xylene,Emissions / Emissions to air,kilogram,2.479585936796119e-05
Nickel,Emissions / Emissions to water,kilogram,2.457142827952238e-05
manganese,Emissions / Emissions to soil,kilogram,2.4135664028408826e-05
Chromium,Emissions / Emissions to air,kilogram,2.3874484482375034e-05
Phosphorus,Emissions / Emissions to air,kilogram,2.362191162529807e-05
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,2.3600237385186535e-05
Ethyl Acetate,Emissions / Emissions to air,kilogram,2.3594269232649993e-05
Fluosilicic Acid,water,kilogram,2.3037651324792596e-05
Lead(2+),Emissions / Emissions to water,kilogram,2.251318296020423e-05
Niobium-95,water,kilo Becquerel,2.206264614199701e-05
Acetone,Emissions / Emissions to air,kilogram,2.202070840126269e-05
Phenol,Emissions / Emissions to air,kilogram,2.1401266207553757e-05
Toluene,Emissions / Emissions to water,kilogram,2.1394927464944253e-05
Lead,Emissions / Emissions to air,kilogram,2.13516990202784e-05
Copper,Emissions / Emissions to water,kilogram,2.1302185052916825e-05
Cesium-134,Emissions / Emissions to water,kilo Becquerel,2.1210631789705935e-05
Xylene,Emissions / Emissions to water,kilogram,2.098151097185843e-05
Antimony,Emissions / Emissions to water,kilogram,2.079931059626733e-05
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,2.07517340731114e-05
Nickel,Emissions / Emissions to air,kilogram,2.0668604149479094e-05
Copper,Emissions / Emissions to water,kilogram,2.037479845711795e-05
Shale,soil,kilogram,2.026761851623139e-05
Acrolein,Emissions / Emissions to air,kilogram,1.9706807942577205e-05
Antimony,Emissions / Emissions to air,kilogram,1.959022646050616e-05
Oxygen,natural resource,kilogram,-1.9004658377662484e-05
Barium(2+),Emissions / Emissions to air,kilogram,1.8776052564212864e-05
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.8690640645751935e-05
"Wood, primary forest, standing",resources / biotic,cubic meter,1.8556071716455484e-05
Magnesium,Emissions / Emissions to soil,kilogram,1.848664567623892e-05
Toluene,Emissions / Emissions to air,kilogram,1.843983780572605e-05
Propylene,Emissions / Emissions to air,kilogram,1.837476857849555e-05
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,1.8230644394632062e-05
ammonium,Emissions / Emissions to water,kilogram,1.8013107159984193e-05
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,1.796325170798802e-05
Selenium,Emissions / Emissions to air,kilogram,1.790588188027707e-05
Iodine-135,air,kilo Becquerel,1.7823981675131038e-05
Bromine,Emissions / Emissions to air,kilogram,1.7427857064804416e-05
Barium(2+),Emissions / Emissions to water,kilogram,1.7369308716753505e-05
Phenol,Emissions / Emissions to water,kilogram,1.7283966852218245e-05
Xylene,Emissions / Emissions to water,kilogram,1.67245754685463e-05
Nickel,Emissions / Emissions to air,kilogram,1.6662503337501826e-05
Sulfate Ion,air,kilogram,1.657573678622589e-05
Cyanide,Emissions / Emissions to water,kilogram,1.643728095816243e-05
Manganese(2+),Emissions / Emissions to water,kilogram,1.6429227703026754e-05
Titanium,Emissions / Emissions to water,kilogram,1.6211014613891123e-05
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,1.61171227027326e-05
Aluminium,Emissions / Emissions to air,kilogram,1.6028823621039178e-05
Benzene,Emissions / Emissions to water,kilogram,1.6008074499927687e-05
Chlorobenzene,Emissions / Emissions to water,kilogram,1.5761779838702654e-05
Manganese,Emissions / Emissions to air,kilogram,1.5677113134519605e-05
Mercury,Emissions / Emissions to air,kilogram,1.565462406143436e-05
Sulfate Ion,air,kilogram,1.554425186306867e-05
Sulfite,water,kilogram,1.551595215738829e-05
Tungsten,Emissions / Emissions to water,kilogram,1.5505830708566894e-05
Dichloromethane,Emissions / Emissions to water,kilogram,1.5302735236802376e-05
Benzaldehyde,Emissions / Emissions to air,kilogram,1.5253110063421225e-05
To Agriculture,Land use / Land transformation,square meter,1.5077401950949922e-05
Phenol,Emissions / Emissions to air,kilogram,1.499816033176073e-05
Cyanide,Emissions / Emissions to air,kilogram,1.4860735250008999e-05
Acetone,Emissions / Emissions to air,kilogram,1.4653988750979089e-05
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,1.4598238168828126e-05
Lanthanum-140,water,kilo Becquerel,1.4405303099128109e-05
Iodine-133,Emissions / Emissions to air,kilo Becquerel,1.4367578980519147e-05
Arsenic,Emissions / Emissions to water,kilogram,1.4017812557471608e-05
Argon,air,kilogram,1.3882611809755202e-05
From Agriculture,Land use / Land transformation,square meter,1.368690062213738e-05
Barium-140,water,kilo Becquerel,1.3541314796000349e-05
Ethanol,Emissions / Emissions to air,kilogram,1.32789100190035e-05
Manganese,Emissions / Emissions to water,kilogram,1.3188724057433532e-05
Formic Acid,Emissions / Emissions to air,kilogram,1.294930899452504e-05
Fluosilicic Acid,air,kilogram,1.2798695557093132e-05
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,1.278972906600065e-05
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,1.2571232600147988e-05
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,1.1685464363084476e-05
Chromium,Emissions / Emissions to water,kilogram,1.1388457846210052e-05
Zinc,Emissions / Emissions to air,kilogram,1.1124694997776803e-05
M-xylene,Emissions / Emissions to air,kilogram,1.0911505507486908e-05
Acetaldehyde,Emissions / Emissions to air,kilogram,1.083945836805801e-05
Manganese,Emissions / Emissions to air,kilogram,1.0455613518085003e-05
Methanol,Emissions / Emissions to water,kilogram,1.0446518715168579e-05
Nitrogen,water,kilogram,1.0444695651110855e-05
Chlorate ion,Emissions / Emissions to water,kilogram,9.979287559893205e-06
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,9.622834224017612e-06
Iodine,Emissions / Emissions to air,kilogram,9.546247015987954e-06
Metazachlor,Emissions / Emissions to soil,kilogram,9.516032095397956e-06
Benzaldehyde,Emissions / Emissions to air,kilogram,9.154011612160365e-06
Zinc,Emissions / Emissions to soil,kilogram,9.051832085894343e-06
Chromium,Emissions / Emissions to air,kilogram,8.81618099678038e-06
Chlorine,Emissions / Emissions to air,kilogram,8.648128254138855e-06
Seabed,land use,square meter-year,8.568995815190753e-06
Lead(2+),Emissions / Emissions to water,kilogram,8.549301085853487e-06
Iodine-133,water,kilo Becquerel,8.486384040144004e-06
Vinyl Chloride,Emissions / Emissions to air,kilogram,8.284260212718071e-06
Isopropanol,Emissions / Emissions to air,kilogram,8.233285196438352e-06
HFC-134a,Emissions / Emissions to air,kilogram,7.847228474142039e-06
Acrolein,Emissions / Emissions to air,kilogram,7.783431814337017e-06
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,7.606164662703216e-06
Selenium,Emissions / Emissions to water,kilogram,7.585389781595971e-06
Bromine,natural resource,kilogram,7.536653161757822e-06
Zinc(2+),Emissions / Emissions to soil,kilogram,7.524844322688585e-06
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,7.496780961152754e-06
Tetrachloroethylene,Emissions / Emissions to air,kilogram,7.399133956046738e-06
Chromium,Emissions / Emissions to soil,kilogram,7.3859255304176685e-06
Copper,Emissions / Emissions to air,kilogram,7.366195435178961e-06
Boron,Emissions / Emissions to soil,kilogram,7.339238063271454e-06
Vanadium,Emissions / Emissions to water,kilogram,7.29479491347415e-06
Tin atom,Emissions / Emissions to air,kilogram,7.171836728955133e-06
Thorium-230,Emissions / Emissions to air,kilo Becquerel,7.159403929647897e-06
Anhydrite,resources / in ground,kilogram,7.158707514910127e-06
Bromide ion,Emissions / Emissions to water,kilogram,7.0341344703824905e-06
Arsenic,Emissions / Emissions to air,kilogram,6.967983681772149e-06
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,6.874137155715548e-06
Styrene,Emissions / Emissions to air,kilogram,6.798054476542593e-06
Tin atom,Emissions / Emissions to water,kilogram,6.610571348762422e-06
Lead,Emissions / Emissions to air,kilogram,6.247986803333868e-06
Magnesium,Emissions / Emissions to air,kilogram,6.06041376707551e-06
Strontium,Emissions / Emissions to soil,kilogram,6.049906518650821e-06
Nitrate,Emissions / Emissions to air,kilogram,5.981304173768576e-06
Copper,Emissions / Emissions to air,kilogram,5.9051093604974045e-06
Zirconium-95,water,kilo Becquerel,5.854599664388046e-06
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,5.8502533774112e-06
Kieserite,soil,kilogram,5.8283526991035155e-06
Ethyl Benzene,Emissions / Emissions to water,kilogram,5.775847322255255e-06
Acetylene,Emissions / Emissions to air,kilogram,5.727224456912055e-06
Cadmium,Emissions / Emissions to water,kilogram,5.665781648970525e-06
Phenol,Emissions / Emissions to water,kilogram,5.546932471860934e-06
Total Organic Carbon,soil,kilogram,5.426207821254959e-06
Cerium-141,water,kilo Becquerel,5.407882008574799e-06
Propionic Acid,Emissions / Emissions to air,kilogram,5.3547590679906675e-06
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,5.341821095365305e-06
Butene,Emissions / Emissions to air,kilogram,5.330515912560579e-06
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,5.2394167076398494e-06
Barium-140,air,kilo Becquerel,5.204966380456242e-06
Carbon,soil,kilogram,5.1345179514691336e-06
Borax,resources / in ground,kilogram,5.08965871004699e-06
Vermiculite,soil,kilogram,5.004382468926044e-06
fluoride,Emissions / Emissions to soil,kilogram,4.983011743469511e-06
Cadmium,Emissions / Emissions to water,kilogram,4.982680227353602e-06
Molybdenum-99,water,kilo Becquerel,4.972399554324058e-06
Sulfide ion,water,kilogram,4.931629361481548e-06
Molybdenum,Emissions / Emissions to air,kilogram,4.895472388973076e-06
copper,Emissions / Emissions to soil,kilogram,4.887359107933213e-06
Polonium-210,water,kilo Becquerel,4.83664919655555e-06
Silver,Resources / Resources from ground,kilogram,4.816357500836969e-06
Carbon black,emissions to air / unspecified,kilogram,4.784129240516321e-06
Ethyl Benzene,Emissions / Emissions to air,kilogram,4.7039271751951005e-06
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,4.6814694793790505e-06
Cinnabar,soil,kilogram,4.635684061050183e-06
Chlorine,Emissions / Emissions to water,kilogram,4.566115980909989e-06
Glyphosate,Emissions / Emissions to soil,kilogram,4.5221086433454204e-06
Zinc,Emissions / Emissions to air,kilogram,4.476453791928373e-06
Ethyl Benzene,Emissions / Emissions to water,kilogram,4.465829601452376e-06
Magnesium chloride,resources / in ground,kilogram,4.459712562618124e-06
Butene,Emissions / Emissions to air,kilogram,4.45927353950262e-06
O-xylene,Emissions / Emissions to air,kilogram,4.453361820076786e-06
Phosphorus,Emissions / Emissions to water,kilogram,4.366166347575717e-06
Vanadium,Emissions / Emissions to air,kilogram,4.324064125234299e-06
HFC-152a,Emissions / Emissions to air,kilogram,4.308869780278815e-06
Heptane,Emissions / Emissions to air,kilogram,4.214904278104852e-06
M-xylene,Emissions / Emissions to air,kilogram,4.1576740981464375e-06
Isobutane,Emissions / Emissions to air,kilogram,4.120609576040251e-06
Total Organic Carbon,air,kilogram,4.095539197681119e-06
Iodine-131,Emissions / Emissions to water,kilo Becquerel,4.083864404958155e-06
barium,Emissions / Emissions to air,kilogram,4.038332796649292e-06
Selenium,Emissions / Emissions to air,kilogram,4.018769224251568e-06
Aluminium,Emissions / Emissions to water,kilogram,3.919018535797429e-06
Bromine,Emissions / Emissions to air,kilogram,3.890760931034957e-06
Sodium,air,kilogram,3.859086784073838e-06
Calcium,Emissions / Emissions to air,kilogram,3.848511203091924e-06
"Acidity, unspecified",emissions to water / unspecified,kilogram,3.8227659365658275e-06
CFC-10,Emissions / Emissions to air,kilogram,3.8046605711902906e-06
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,3.792691726908056e-06
Ammonium,Emissions / Emissions to water,kilogram,3.717026550988787e-06
arsenic,Emissions / Emissions to air,kilogram,3.6954557105789954e-06
Furan,Emissions / Emissions to air,kilogram,3.676887114429621e-06
Hexane,Emissions / Emissions to air,kilogram,3.651493693121926e-06
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,3.634752652923728e-06
glyphosate,Emissions / Emissions to soil,kilogram,3.498897461637491e-06
Cerium,natural resource,kilogram,3.4811667732938767e-06
Ethanolamine,Emissions / Emissions to air,kilogram,3.3987862779272652e-06
Cadmium,Emissions / Emissions to air,kilogram,3.371959293621501e-06
Diflubenzuron,Emissions / Emissions to soil,kilogram,3.3717801895957086e-06
M-xylene,Emissions / Emissions to air,kilogram,3.276619796704211e-06
Lead-210,water,kilo Becquerel,3.178508789333821e-06
Formaldehyde,Emissions / Emissions to water,kilogram,3.1678528623393562e-06
Toluene,Emissions / Emissions to water,kilogram,3.151971943520376e-06
Antimony-122,water,kilo Becquerel,3.059626108491703e-06
chromium,Emissions / Emissions to soil,kilogram,3.017765274977056e-06
Iodine,Emissions / Emissions to air,kilogram,2.951020825102516e-06
"1,3-Butadiene",Emissions / Emissions to air,kilogram,2.9236105976840033e-06
Ethyl Benzene,Emissions / Emissions to air,kilogram,2.899601872180069e-06
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,2.874860178420992e-06
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,2.8653356911527652e-06
"Hydrocarbons, Chlorinated",air,kilogram,2.764356772984022e-06
zinc,Emissions / Emissions to soil,kilogram,2.7494489707602407e-06
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,2.665487579557911e-06
Benzo[a]pyrene,Emissions / Emissions to water,kilogram,2.655272610602547e-06
Scandium,water,kilogram,2.6496217351464407e-06
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,2.6317929575954325e-06
Hypochlorite,water,kilogram,2.6223866965521144e-06
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,2.575509358617548e-06
strontium,Emissions / Emissions to air,kilogram,2.533482395789356e-06
Olivine,soil,kilogram,2.5224775743618675e-06
Scandium,air,kilogram,2.4953849786506825e-06
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,2.462381189149843e-06
Calcium,Emissions / Emissions to air,kilogram,2.4212182262638512e-06
"Acidity, unspecified",emissions to water / river,kilogram,2.3910269007957483e-06
Antimony,Emissions / Emissions to air,kilogram,2.3830626123231964e-06
Styrene,Emissions / Emissions to air,kilogram,2.3652285557936616e-06
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,2.3227288149810437e-06
Iron-59,water,kilo Becquerel,2.3223967971934663e-06
Phenol,Emissions / Emissions to air,kilogram,2.280053427068598e-06
To Seabed,land use,square meter,2.2643345058535845e-06
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,2.1925071643370297e-06
Cobalt,Resources / Resources from ground,kilogram,2.1905985690118462e-06
Rubidium,water,kilogram,2.1462577175355852e-06
Copper,Emissions / Emissions to soil,kilogram,2.1395756455747575e-06
Molybdenum,Emissions / Emissions to air,kilogram,2.124525226103746e-06
Mercury,Emissions / Emissions to air,kilogram,2.1236932307293194e-06
Chromium(3+),Emissions / Emissions to water,kilogram,2.073979026893742e-06
Nitrate,Emissions / Emissions to air,kilogram,2.0572639916771598e-06
Xylene,Emissions / Emissions to water,kilogram,1.9863580045177636e-06
Radon-220,air,kilo Becquerel,1.975224032262653e-06
Isocyanic Acid,air,kilogram,1.9499507966755755e-06
Potassium,air,kilogram,1.9488995825587017e-06
Vanadium(2+),Emissions / Emissions to air,kilogram,1.942257039013703e-06
Acetonitrile,Emissions / Emissions to air,kilogram,1.93607687687803e-06
Ethylene Oxide,Emissions / Emissions to air,kilogram,1.902618381580618e-06
Cypermethrin,Emissions / Emissions to soil,kilogram,1.8900986216146671e-06
Tebutam,soil,kilogram,1.8346521472821904e-06
Trifluralin,Emissions / Emissions to soil,kilogram,1.8266810896527657e-06
Hexafluoroethane,Emissions / Emissions to air,kilogram,1.823100410030432e-06
Titanium,Emissions / Emissions to air,kilogram,1.794154563362583e-06
Benzene,Emissions / Emissions to water,kilogram,1.7445328158353643e-06
Ethylenediamine,Emissions / Emissions to air,kilogram,1.724781561481712e-06
Acetylene,Emissions / Emissions to air,kilogram,1.7240490131682268e-06
O-xylene,Emissions / Emissions to air,kilogram,1.6982318316621702e-06
Chlorine,Emissions / Emissions to air,kilogram,1.6845701285656041e-06
Vanadium(2+),Emissions / Emissions to air,kilogram,1.681613175082103e-06
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,1.6728878412789002e-06
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,1.6596491270133918e-06
Cobalt,Emissions / Emissions to air,kilogram,1.6447945780156952e-06
Ethylene,Emissions / Emissions to water,kilogram,1.6372625747913015e-06
Propylene Oxide,Emissions / Emissions to water,kilogram,1.6355470890720523e-06
Titanium,Emissions / Emissions to water,kilogram,1.6334418032560824e-06
Cerium-144,water,kilo Becquerel,1.6313494000983952e-06
Cesium-137,Emissions / Emissions to air,kilo Becquerel,1.629722457205166e-06
Terpenes,air,kilogram,1.6133972806261138e-06
Hydroxide,water,kilogram,1.5789102871797075e-06
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,1.5774790596689245e-06
Lead,Emissions / Emissions to water,kilogram,1.5773331417288483e-06
Vanadium,Emissions / Emissions to water,kilogram,1.565688112544511e-06
Chromium(3+),Emissions / Emissions to air,kilogram,1.5537801182931112e-06
Scandium,water,kilogram,1.5285552563875423e-06
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.4129409636946162e-06
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,1.4071750278301e-06
Methanol,Emissions / Emissions to water,kilogram,1.3902782235879727e-06
Thorium-232,emissions to water / ocean,kilo Becquerel,1.3894773871141822e-06
Ethylene Oxide,Emissions / Emissions to air,kilogram,1.3890237651491624e-06
Rubidium,water,kilogram,1.3817886008017861e-06
Propylene Oxide,Emissions / Emissions to air,kilogram,1.3706928384170525e-06
Cyanide,Emissions / Emissions to water,kilogram,1.3268710271507685e-06
Sodium bromide,resources / unspecified,kilogram,1.3137581849032676e-06
