flow,compartment,unit,amount
"From Arable, Non-irrigated, Intensive",Land use / Land transformation,square meter,0.562507718259354
"COD, Chemical Oxygen Demand","emissions to water / groundwater, long-term",kilogram,0.5364412134054137
Ground Water,Resources / Resources from water,cubic meter,0.47734964078194003
Cesium-137,Emissions / Emissions to water,kilo Becquerel,0.46082129213621864
Sulfate Ion,water,kilogram,0.44145865193103806
"Traffic Area, Rail/road Embankment",Land use / Land occupation,square meter-year,0.4393081554722448
Used Air,air,kilogram,0.4115941089578221
Waste water,emissions to water / ocean,kilogram,0.40591584620379273
"To Arable, Non-irrigated",Land use / Land transformation,square meter,0.3882523640330443
chloride,Emissions / Emissions to water,kilogram,0.3686432384038347
"From Arable, Non-irrigated",Land use / Land transformation,square meter,0.3529411680677167
Xenon-131m,air,kilo Becquerel,0.35099864269700737
Radium-224,water,kilo Becquerel,0.30635164638437584
Phosphate,Emissions / Emissions to water,kilogram,0.30050472566787706
Dump Site,Land use / Land occupation,square meter-year,0.2884204709056701
Argon-41,air,kilo Becquerel,0.2799561549310639
"Traffic Area, Rail Network",Land use / Land occupation,square meter-year,0.27361175750410305
Krypton-85m,air,kilo Becquerel,0.26898831942484874
iron,Emissions / Emissions to water,kilogram,0.2626307069290417
Thorium-228,water,kilo Becquerel,0.24383988469665058
From Pasture/meadow,Land use / Land transformation,square meter,0.23827642815148362
aluminium,Emissions / Emissions to water,kilogram,0.23805069874995394
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.23610789015042632
Particles (> PM10),air,kilogram,0.2356967903037546
Chromium,Resources / Resources from ground,kilogram,0.23107823471700298
"Arable, Non-irrigated",Land use / Land occupation,square meter-year,0.22799650129276308
Calcium,Emissions / Emissions to water,kilogram,0.2216421028643349
Radium-224,water,kilo Becquerel,0.2200562787792355
Methane (fossil),Emissions / Emissions to air,kilogram,0.20999540444806442
Waste Heat,water,megajoule,0.2070016321925235
Uranium alpha,emissions to water / river,kilo Becquerel,0.1863468578317604
Inland Water Bodies,land use,square meter-year,0.17790275027864522
Thorium-228,water,kilo Becquerel,0.17562901629829522
Calcium,Emissions / Emissions to water,kilogram,0.1752908857512917
From Unspecified,Land use / Land transformation,square meter,0.16322913656321608
"Radioactive Species, Nuclides, Unspecified",water,kilo Becquerel,0.1631668937274561
"TOC, Total Organic Carbon","emissions to water / groundwater, long-term",kilogram,0.16196369396991933
"DOC, Dissolved Organic Carbon","emissions to water / groundwater, long-term",kilogram,0.1619636939699168
Carbon Dioxide (land Use Change),Emissions / Emissions to air,kilogram,0.15962940050873267
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.15551483914344613
Copper,Resources / Resources from ground,kilogram,0.13371668510838022
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.13344007282116546
"Solids, Inorganic",water,kilogram,0.12664561795813228
Basalt,soil,kilogram,0.12523158755196911
Sulfate Ion,water,kilogram,0.12460499618058975
Hypochlorite,water,kilogram,0.12400665134695568
To Mineral Extraction Site,Land use / Land transformation,square meter,0.12382151874682112
"BOD5, Biological Oxygen Demand","emissions to water / groundwater, long-term",kilogram,0.12301949294462003
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.12039667472089824
Water,air,cubic meter,0.1179814140294207
lake water,Resources / Resources from water,cubic meter,0.1178338494606324
Uranium alpha,emissions to water / lake,kilo Becquerel,0.10599118245624208
Nickel,Resources / Resources from ground,kilogram,0.10496676149970662
Nitrate,Emissions / Emissions to water,kilogram,0.09989004847123507
Potassium chloride,resources / in ground,kilogram,0.09817817216176059
Nitrogen Oxides,Emissions / Emissions to air,kilogram,0.09646897151450837
"To Forest, Intensive",Land use / Land transformation,square meter,0.09506798013730038
Carbon Monoxide (fossil),Emissions / Emissions to air,kilogram,0.09327356159973944
manganese,Emissions / Emissions to water,kilogram,0.09293431095613813
"From Forest, Intensive",Land use / Land transformation,square meter,0.09253922304192076
Xenon-137,air,kilo Becquerel,0.09195557041793835
"Noise, road, passenger car, average",non material emissions / unspecified,kilometer,0.09183641776907214
Particles (PM10),Emissions / Emissions to air,kilogram,0.09143509440813907
Krypton-88,air,kilo Becquerel,0.0843802702956238
Chemical Oxygen Demand,water,kilogram,0.08363739643186012
Total Organic Carbon,water,kilogram,0.08155726026750708
Chloride,Emissions / Emissions to soil,kilogram,0.07589017192392683
"Organic carbon, placed in landfill",resources / in ground,kilogram,0.07297949486264838
Iodine-131,Emissions / Emissions to air,kilo Becquerel,0.07188623592897164
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,0.07146667498181204
Sulfur Dioxide,Emissions / Emissions to air,kilogram,0.0709223660024397
Krypton-87,air,kilo Becquerel,0.066041643064404
To Forest,Land use / Land transformation,square meter,0.06098707809273743
Sodium,water,kilogram,0.060630074218659305
Total Organic Carbon,water,kilogram,0.0595386022584743
Iron,Emissions / Emissions to water,kilogram,0.05887247348671376
Xenon-133,Emissions / Emissions to air,kilo Becquerel,0.053267663987504425
From Forest,Land use / Land transformation,square meter,0.053138670422625475
"Clay, bentonite",resources / in ground,kilogram,0.05206632301384202
Phosphate,Emissions / Emissions to water,kilogram,0.05154595775944564
Polonium-210,water,kilo Becquerel,0.05104779925048963
Zinc,Resources / Resources from ground,kilogram,0.04732022656792603
To Arable,Land use / Land transformation,square meter,0.0465403558698738
Particles (PM2.5),Emissions / Emissions to air,kilogram,0.04482283942333642
To Industrial Area,Land use / Land transformation,square meter,0.0408398643324866
Biological Oxygen Demand,water,kilogram,0.039995200840837075
Magnesium,Emissions / Emissions to water,kilogram,0.03856982298936112
From Mineral Extraction Site,Land use / Land transformation,square meter,0.03815292251625021
Biological Oxygen Demand,water,kilogram,0.036398122051561295
