group,case_code,case_name,rank,kind,name,code,database,compartment,unit,search_words,starting_amount,amount_kind,source
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",11,product-flow,"Electricity, medium voltage, production ENTSO-E, at grid",648e3bb3-7b98-46f8-9da1-f45627c309ef,bafu-2026,,kilowatt hour,electricity;medium;voltage;production;entso;grid,0.0,amount-free (solver recovers it),technosphere keyword search (evidence input list)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",12,product-flow,"Transport, freight, rail",aacc6120-0e68-3835-8303-5ae37d62c030,bafu-2026,,ton kilometer,transport;freight;rail,0.0,amount-free (solver recovers it),technosphere keyword search (evidence input list)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",13,product-flow,"Heat, natural gas, at industrial furnace 1MW",2fcda415-e506-38d9-9c3e-8ce2c2e7c8f2,bafu-2026,,megajoule,heat;natural;gas;industrial;furnace;1mw,0.0,amount-free (solver recovers it),technosphere keyword search (evidence input list)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",14,product-flow,"Ammonia, liquid, at regional storehouse",461aa0e0-5253-3cda-b22f-4c075152cdb5,bafu-2026,,kilogram,ammonia;liquid;regional;storehouse,0.0,amount-free (solver recovers it),technosphere keyword search (evidence input list)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",15,product-flow,"Electricity, from natural gas",a3a52c7b-d7e8-3e90-9189-b16326567ebc,bafu-2026,,kilowatt hour,electricity;from;natural;gas,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",16,product-flow,"Glider, for passenger car",7ac1e22b-caaf-35bc-972f-827ae4d49296,bafu-2026,,kilogram,glider;for;passenger;car,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",17,product-flow,"Treatment, sewage, from residence, to wastewater treatment, class 2",af36788f-505a-462c-bc7b-2b30e1f5f756,bafu-2026,,cubic meter,treatment;sewage;from;residence;wastewater;treatment;class,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",18,product-flow,"Gravel, round, market mix, at regional storage, with resource correction",e12ff86b-8450-39a9-981a-87f823201fce,bafu-2026,,kilogram,gravel;round;market;mix;regional;storage;with;resource;correction,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",19,product-flow,"Electricity, production mix photovoltaic, at plant",abb5756e-522b-3f5e-95b8-4b21e31a55d7,bafu-2026,,kilowatt hour,electricity;production;mix;photovoltaic;plant,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",20,product-flow,"Process-specific burdens, residual material landfill",89a4ae2f-2679-47a7-90b3-834244ba3384,bafu-2026,,kilogram,process;specific;burdens;residual;material;landfill,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",21,product-flow,"Electricity, hydropower, at pumped storage power plant",7363d80d-7364-384a-b041-3b2452882975,bafu-2026,,kilowatt hour,electricity;hydropower;pumped;storage;power;plant,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",22,product-flow,"Iron (III) chloride, 40% in H2O, at plant",5f0851c6-b2f2-3e4d-b5a0-ab2dd7124638,bafu-2026,,kilogram,iron;iii;chloride;40%;h2o;plant,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",23,product-flow,"Packaging film, LDPE, at plant",4729b77e-908b-3258-a3fd-55f38497291b,bafu-2026,,kilogram,packaging;film;ldpe;plant,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,87f791bb-fc12-31eb-ae1e-387398762a32,"Copper oxide, at plant",24,product-flow,"Hydrogen, liquid, at plant",5c8dc33f-bb23-3f2e-9628-c16695008af1,bafu-2026,,kilogram,hydrogen;liquid;plant,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
