group,case_code,case_name,rank,kind,name,code,database,compartment,unit,search_words,starting_amount,amount_kind,source
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",11,product-flow,"Extrusion, plastic film",c06a8970-8ec4-359e-887a-0bbf51d9ee6f,bafu-2026,,kilogram,extrusion;plastic;film,0.0,amount-free (solver recovers it),technosphere keyword search (evidence input list)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",12,product-flow,"Inverter, 2.5 kW, average, at plant",7da39c9b-d38f-32f1-b0fa-676bd25fdaa7,bafu-2026,,unit,inverter;average;plant,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",13,product-flow,"Diesel, burned in diesel-electric generating set, at extraction site",3b9ec683-d3db-30b9-b5bd-c3ea85135ec5,bafu-2026,,megajoule,diesel;burned;diesel;electric;generating;set;extraction;site,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",14,product-flow,"Transport, freight, lorry, 32t-40t gross weight, fleet average",984d5f03-2208-366d-bceb-69003ae01594,bafu-2026,,ton kilometer,transport;freight;lorry;32t;40t;gross;weight;fleet;average,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",15,product-flow,"Disposal, steel, 0% water, to municipal incineration",0f1a02cd-9d0c-404e-b233-a810d32a1e85,bafu-2026,,kilogram,disposal;steel;water;municipal;incineration,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",16,product-flow,"Frame, blanks and saddle, for lorry",18be4c5c-e3fa-3376-85e3-b0b59c4167fd,bafu-2026,,kilogram,frame;blanks;and;saddle;for;lorry,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",17,product-flow,"Aluminium oxide, at plant",cf4b9a68-b9bf-3326-8dbf-5508e6515909,bafu-2026,,kilogram,aluminium;oxide;plant,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",18,product-flow,"Acetylene, at regional storehouse",1fe91cd9-896a-3865-a49a-4235fbf6f911,bafu-2026,,kilogram,acetylene;regional;storehouse,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",19,product-flow,"Soda, powder, at plant",8c1442f6-cec0-30c1-9b55-b15cb77aee4b,bafu-2026,,kilogram,soda;powder;plant,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",20,product-flow,"3kWp slanted-roof installation, CdTe, panel, mounted, on roof",e0c7a37f-365c-3471-ab33-2d88f7e8d6fc,bafu-2026,,unit,3kwp;slanted;roof;installation;cdte;panel;mounted;roof,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
S1-report-transcription,80edb9d9-1b57-3472-9388-1f6a3961b4c9,"Packing, clay products",21,product-flow,"Electricity, hydropower, at reservoir power plant",12bbcef6-63fe-322d-86d9-0ac443a318fc,bafu-2026,,kilowatt hour,electricity;hydropower;reservoir;power;plant,0.0,amount-free (solver recovers it),technosphere keyword search (distractor - plausible but wrong)
